Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
59,0.3793254724182077,0.34506009651490005,0.13743083745539053,0.23009522451398215,0.30043188049114056,0.7586513789844177,0.6901209816499333,0.27486276552848227,0.46019198040572123,0.600864693843849,1.137977303608571,1.035181683846143,0.41229379543972056,0.6902879965154513,0.9012972924154684,1.517303244212686,1.3802424696821494,0.5497248464454483,0.9203845359454168,1.20172990743413,1.896629080299649,1.7253030971748986,0.6871561960604669,1.1504805255777906,1.5021625681540456,0.3780245635390995,0.3318957001520176,0.11836480561146161,0.21958330158923914,0.2693846054448005,0.7455335403509429,0.6918544304827478,0.2367727642854305,0.41687955102425817,0.5290531506491583,1.0961354755899675,0.9626757343438179,0.3469461148151529,0.6290781125739753,0.8005647874386388,1.480748992863907,1.3183648204388996,0.43396153416610483,0.8216588119722398,1.0625171575529586,1.8439951131215206,1.645439476661092,0.6791731316374516,1.0954415031547158,1.3142595646321282
60,0.3857546919922936,0.35090856892988814,0.13976025102048364,0.23399514995000226,0.3055239798365355,0.7715098569596045,0.7018178543058881,0.27952128021714556,0.46799146100371664,0.6110487781565659,1.1572650177375365,1.0527271793816617,0.41928182394241986,0.7019880689161353,0.9165735069865839,1.5430201244577677,1.403636233786313,0.5590423264264017,0.9359840749690554,1.2220981305988452,1.928775281298155,1.7545455285287395,0.6988028800986614,1.1699799667478665,1.5276230270795725,0.3850138160408667,0.3381556400024296,0.12061343903958334,0.224131927902509,0.2746261180088469,0.7587008672475243,0.7044328538256307,0.24112940462972957,0.4245036610683025,0.5387249574262464,1.115314478851024,0.9794000987523225,0.3526958242054569,0.6411503424025751,0.8141438839220493,1.5057472505568799,1.3409063659570655,0.4414669299873164,0.8368806394904972,1.0805112033055753,1.8792394511653812,1.677103107704571,0.6916902818594912,1.1169507478478145,1.3385885718198147
61,0.392184003827765,0.3567571206461296,0.14208971687615674,0.23789533466941065,0.310616068774653,0.7843683447106333,0.7135148295571696,0.2841800212536369,0.4757914150289136,0.6212329514720953,1.176552778468861,1.0702726013498092,0.4262696862204756,0.7136876742760768,0.9318497580413366,1.5687372565774829,1.427030408454444,0.568359744514714,0.951583731560233,1.242466599161727,1.960921532903491,1.783787985000621,0.7104499037111811,1.1894798987547546,1.5530834508494493,0.39082039974335825,0.34329471138248274,0.1224643140914103,0.22788686629882063,0.27898009558040726,0.7696889966123304,0.7149368421918311,0.24474507340244062,0.43092296905448313,0.5467356577056183,1.131227131863787,0.9933174694074085,0.35748125315384754,0.6512110972103915,0.8253996360559166,1.5265619687090979,1.3596344180873934,0.44770510604648334,0.8494472298100797,1.0955154382181913,1.9086577601465278,1.7034471542317287,0.702063198191168,1.1347941245732232,1.3587635390679766
62,0.39861323753201766,0.36260549971442624,0.14441907618504965,0.24179465956870175,0.31570809278417655,0.797226805219775,0.7252116763586329,0.2888387601531985,0.48359118858932243,0.631417112168048,1.1958405754985308,1.0878180322264017,0.4332580290444631,0.7253874942642287,0.9471259013272506,1.5944541771786225,1.450424276876026,0.5776772980319816,0.9671834964999558,1.2628349129135994,1.9930680052239704,1.8130303779655597,0.7220964379551292,1.2089798601262047,1.5785439160540073,0.39768576041052134,0.3495284981288701,0.12468825872801052,0.23234036289886656,0.28412896869552495,0.7828665169858914,0.7275700258574825,0.24909777556319967,0.4386738165696348,0.5562672669220831,1.1503266281370441,1.0099548229844815,0.3631899133176449,0.6632641921179264,0.8388628343760637,1.5515400521679796,1.3820400639613653,0.4551936779496437,0.8644893122817052,1.1134903450650484,1.9437275091006738,1.7350395229626503,0.7144837719397779,1.156100427420764,1.382745639660761
63,0.4050423495131389,0.3684540491144173,0.14674829885626767,0.24569476395468556,0.3208001291730239,0.810085359938914,0.7369087334033048,0.29349729448895223,0.49139098295657135,0.6416012778488112,1.2151281536846803,1.1053633735582586,0.4402460019301543,0.7370870969663454,0.962402164980865,1.620171134605082,1.473818202746573,0.5869945162555317,0.9827837762266357,1.2832032284999315,2.0252140352809906,1.8422726723255882,0.7337431569800422,1.2284794948513327,1.6040042325482862,0.40448410549785135,0.35570809946455173,0.12691292378437152,0.23663614338671796,0.2892893119076605,0.7960080096939478,0.7402598902077456,0.25344333382161854,0.44653696056212305,0.5657194991005265,1.1695034572725476,1.0265282437674228,0.3688728945891719,0.6751578767000884,0.8523616824943105,1.5764556599381019,1.4043736155461737,0.4627043930967662,0.8795838850255981,1.1314644764608035,1.9787290721394721,1.766524537167112,0.7269237307191544,1.1773025192942483,1.4065817873285822
64,0.41147161984088665,0.37430264825763465,0.14907748267538923,0.2495948979887128,0.3258922020377706,0.8229438141943896,0.748605736728108,0.298156072110067,0.4991913730347143,0.6517853644031742,1.234415963964575,1.1229089266799028,0.44723397586290015,0.748786906139185,0.9776783555779874,1.6458881829493137,1.4972122061800783,0.5963117384320206,0.9983830480468315,1.3035716475198011,2.057360602301798,1.8715153798950837,0.7453896993798212,1.2479788684566278,1.6294646890417355,0.4101013703481521,0.36085127754129,0.12877857953642002,0.24018424490420462,0.29350456195809244,0.8068772855714061,0.7508282640333401,0.2570928411244068,0.45313518225309685,0.5735295033370598,1.185501607689376,1.040350513977474,0.3735991221825089,0.6850770773516255,0.8636382109153905,1.5971178517212912,1.4229530433487398,0.46893140522209514,0.8921481137759857,1.1463747184586306,2.0077658719733225,1.7925297778484688,0.7372694962609204,1.1949305118737075,1.426335034931255
65,0.4179010597303492,0.38015114738298483,0.1514072377960308,0.2534948195031008,0.33098440922634315,0.8358024218323876,0.7603025581152735,0.3028146697722314,0.506991019965777,0.6619696489253243,1.2537038468318666,1.1404542783844684,0.4542219749863391,0.7604866174750234,0.9929547299785594,1.67160532354987,1.5206061386548881,0.6056291649547454,1.0139829675539687,1.323939978592036,2.089506634590985,1.9007575939756354,0.7570367632341454,1.267478794456234,1.654924985816478,0.41684868869129216,0.36698240472748667,0.1310551082997371,0.24440822196868656,0.2985378858043547,0.8198034284761475,0.7634976831316206,0.2614680616521881,0.4610101574232807,0.582806976738308,1.2047323051621754,1.056855047859749,0.37926702807512164,0.6969725158704889,0.8771412889091806,1.6218895248149636,1.4451594013976439,0.4763581825839779,0.9068489705861622,1.1641735551246155,2.0422746578207076,1.8233921122211443,0.7494989097219287,1.2158113852415482,1.4499343523595172
66,0.4243302255403502,0.3859994435305677,0.15373641350797432,0.2573945824552977,0.3360763028374355,0.8486609847076196,0.7719997589231,0.3074735810757916,0.5147907950802633,0.6721538296481125,1.272991542799026,1.1579998521869996,0.461210099200143,0.7721865906864676,1.0082309914376169,1.697322271974429,1.5440000107755845,0.6149464833951817,1.029582571743702,1.3443084060237722,2.1216529093274796,1.9300000076177175,0.768683193776356,1.2869783493682272,1.6803853614180895,0.42356298280983573,0.37317194156047323,0.13338772741502067,0.24856241276203447,0.3035064757899988,0.8327029748749287,0.7761861913696373,0.2658549179819332,0.46902811857608506,0.5920586146360284,1.2238517554178001,1.0733314524597566,0.38492887356339633,0.7087995886973528,0.8906281819284343,1.6465295875821089,1.46730901202385,0.48372891107800586,0.9213439440181885,1.1819572680970463,2.0764024131471803,1.85405131139738,0.7617133694800525,1.2365682656178876,1.4733006432394797
67,0.430759425939626,0.391847999740958,0.15606589288272915,0.26129456284051983,0.34116841351762794,0.8615194922335379,0.7836966027703671,0.3121320652419892,0.5225907341373038,0.6823379502517498,1.2922793478905252,1.1755452924740597,0.46819811325315014,0.7838867535664633,1.0235071044459814,1.7230392634106169,1.5673938781309356,0.6242637984066133,1.0451822234361963,1.3646765865436672,2.1537992675297133,1.9592426641707086,0.780330200581498,1.3064780497908426,1.7058458438538526,0.4290370824777376,0.378413299944349,0.13530633150304436,0.25188193044653945,0.3075360827465488,0.844470684232639,0.7873033515669807,0.26965055659113757,0.4759255950637448,0.6006351032345362,1.2411190619432007,1.0889726263125281,0.3908275625909691,0.7198623590921396,0.9035828986236839,1.669267989013896,1.4872538957052022,0.4905420204447611,0.9348403625808971,1.1984208948681172,2.1044352496392915,1.8791434007393741,0.7718800016902762,1.2535294268523656,1.493191073862744
68,0.4371886308796663,0.39769656792284436,0.1583950783115968,0.2651944464349407,0.3462604697257092,0.8743779372903939,0.7953935260377356,0.3167907355282361,0.5303902822297899,0.6925222143098354,1.3115669571889166,1.1930906982142857,0.4751860787941456,0.7955864034750639,1.0387833839718368,1.7487562164823631,1.590787896503682,0.6335814128358382,1.0607821398102515,1.3850447352581108,2.1859453966558777,1.9884850077601235,0.7919766374502518,1.3259777375150952,1.7313063276084173,0.4355882043029967,0.38468479265733235,0.13758948720150221,0.2558375033913798,0.31225972393526397,0.8591849158821799,0.8008899616855302,0.27428252090289623,0.4843405336798761,0.6115715413690589,1.262795068622935,1.1089365542498755,0.3986058736199123,0.7337115687841435,0.9201692683112153,1.6979598708341892,1.5120274690023343,0.4990586360273847,0.9517136424000432,1.2191793637422275,2.138106056636447,1.9091300502623063,0.784083470812715,1.2738094235497934,1.5174969207740285
69,0.4436180213393191,0.4035449906916011,0.16072447239790655,0.2690944680388235,0.35135271374044835,0.8872365008481123,0.8070905175976529,0.3214494468932417,0.5381904229928739,0.7027064383389228,1.3308548712224095,1.2106361487831077,0.4821741656190929,0.8072863204317275,1.0540596600834864,1.7744732371490806,1.6141818018900789,0.6428987264236588,1.076381877119862,1.4054131792770552,2.2180916386057565,2.0177273152450743,0.8036235758206397,1.3454772897116305,1.7567664700486847,0.442135792538241,0.39088446803766586,0.1398182374404358,0.25979748410797354,0.3168912217065243,0.8739236197600094,0.8144613645537084,0.27889670864616173,0.49273151973322654,0.6224405297751934,1.2846714439493263,1.129093795982173,0.40634329512534134,0.7478630086848239,0.9368088017645576,1.7264575491140555,1.537098180485603,0.5076021198921596,0.9682259417233285,1.2399148565299727,2.1717810881264117,1.9388970647914734,0.7962238515705465,1.2939935742705984,1.541523998333564
70,0.45004720952783317,0.4093934543178555,0.16305387726147655,0.2729945341555968,0.3564448237272775,0.9000948201952422,0.8187876051337479,0.32610810476592333,0.5459902070707011,0.7128903870493775,1.3501426916084407,1.2281815734830994,0.489162386985747,0.8189859228947973,1.0693358685979708,1.8001902477822092,1.6375758071152624,0.6522160467065496,1.0919816552225992,1.4257814570761502,2.250238098677527,2.046969939974127,0.8152701914686595,1.3649772525745014,1.7822271613624514,0.4475749069568469,0.39604334249155004,0.1416635633707115,0.26309505962446716,0.320670415040319,0.8862258663879158,0.8256689869803696,0.28271434180801214,0.4997554073563363,0.631431330847758,1.302962544499175,1.1459000395946943,0.4127808289582285,0.7600262498592468,0.950691992835664,1.7501772374431361,1.5580254876526565,0.5147204885799981,0.9819190202069702,1.2572665863671177,2.200111867259531,1.963734723547091,0.806415351094688,1.3109406507526702,1.5614749415669547
71,0.45647651205348894,0.41524198717610755,0.16538318124647725,0.2768946096327726,0.36153696757393633,0.9129534700773936,0.8304846875563251,0.3307668885212706,0.5537900840353018,0.723074544628105,1.3694304033225155,1.2457270941730905,0.49615008659422594,0.8306858093823668,1.0846121678675382,1.8259073023605765,1.660969685686671,0.6615333232548525,1.1075812674035044,1.4461498033856937,2.28238412574284,2.0762121858147897,0.826917048928557,1.3844769185917665,1.8076873310633248,0.45404874258624695,0.40220466050051723,0.14391641025862947,0.2670084335818936,0.32517613172089077,0.9009040951960705,0.8389218865529428,0.287268303602506,0.5080834543926368,0.6421330508866732,1.3248758731738584,1.166031421323077,0.4204815355311618,0.7748694643124996,0.9672949280798613,1.7785935413152738,1.583066867813644,0.5232338380546578,0.998603736384407,1.2780623269458347,2.234180839961725,1.9934734676762826,0.8185776414823804,1.3311918787224242,1.5854385562385562
72,0.4629058244907338,0.4210904857205763,0.1677125342237736,0.2807947265050441,0.36662905889895403,0.925811908714367,0.8421815158649134,0.3354255569275882,0.5615899636776086,0.7332586859744364,1.3887181807952047,1.2632725787298422,0.5031383544079109,0.8423854667019053,1.0998884909303144,1.8516243584327035,1.68436362266251,0.6708508844984983,1.1231811840388497,1.4665181739285966,2.314530473446789,2.1054546858945993,0.8385634686882031,1.4039763459481627,1.8331478835951294,0.4604878358674805,0.4082656002601657,0.14610354059596356,0.27085808463823446,0.32961303992528285,0.9153603640227693,0.8519460109972351,0.29183620914892566,0.516253944823295,0.6527817753574265,1.3466727302945838,1.186418316978828,0.4281478707585962,0.7898165902779882,0.983972782131135,1.806924972801411,1.6080258288704343,0.5317878588463317,1.015144247786783,1.2986089430536536,2.2678077035057673,2.0232957096828423,0.830583416149919,1.3514822915332898,1.6091634125645025
73,0.4693350986091575,0.42693893932176774,0.17004185632254656,0.28469455043182956,0.3717210249449973,0.9386704868338787,0.8538785016891036,0.3400843676500501,0.5693899250776112,0.7434429373961061,1.4080059331028187,1.2808180928149302,0.5101262542634826,0.8540852124928583,1.1151646527279444,1.8773413146905182,1.7077577263177248,0.6801680223577697,1.1387807825883107,1.4868865503287751,2.346676915381673,2.1346971459983233,0.8502103628096361,1.4234763855607275,1.8586082494310379,0.46577761046150545,0.4132394442735047,0.14790012396118488,0.27412448229056563,0.33329642417128114,0.92738609086961,0.8628383635492566,0.29562536209513723,0.5231378890200002,0.6615730407161952,1.3648248468753035,1.2034555507189952,0.43461492109468386,0.8022355870184756,0.9978164336219358,1.8303611248674014,1.6288625942899542,0.5388707900938965,1.028753567115691,1.315481778030848,2.295949446176425,2.0479200863515925,0.8405569639202763,1.3682769937553627,1.6291455903771461
74,0.4757642669611916,0.43278734997236007,0.172371020772019,0.2885941990253898,0.37681315588829895,0.9515289475236766,0.8655754520248408,0.3447428996210302,0.5771896559727623,0.7536270885072172,1.4272936888753074,1.298363565374099,0.5171141239941153,0.8657852315738025,1.1304410367683675,1.9030583418755713,1.7311515660444319,0.6894855414610777,1.1543809212860678,1.507254786167398,2.378823056806026,2.1639394060206136,0.861857056369218,1.4429757294856036,1.884068616617464,0.4720892177612243,0.419133108576754,0.1500389706979063,0.27798459141367293,0.33780040105254927,0.9417628294501422,0.8759323983108657,0.30015009372638723,0.5315823099197917,0.6720443614333441,1.3865948787240254,1.2237505705558138,0.44239871922623225,0.816832681310912,1.014352909050327,1.8583056393422435,1.6538222400485942,0.5472757284146323,1.0448798675675943,1.3358489139268324,2.329751966252904,2.0775182926189446,0.8526395161225401,1.3883915954766353,1.6530077450872793
75,0.48219343607354725,0.43863588263186726,0.17470046060532382,0.2924942245535719,0.381905051383418,0.9643875325111931,0.8772725029336579,0.34940167630211594,0.5849898848017983,0.7638112080631485,1.446581398268138,1.3159090062378371,0.5241022791272719,0.8774847075482917,1.1457171008948206,1.928775281298155,1.7545455285287395,0.6988028800986614,1.1699799667478665,1.5276230270795725,2.410969098433432,2.193181965802688,0.8735037486413401,1.4624756240317247,1.9095290187905438,0.4783650837446553,0.4249257003444256,0.15217896773152703,0.2818356396711845,0.34230191827604667,0.9561773581917007,0.8893047866520191,0.30464135275759713,0.5401817528116706,0.6824527781032638,1.408218103964822,1.2439566400082245,0.4500750096176295,0.8311669978681356,1.0309174999072155,1.886220159521593,1.678625411674332,0.5556237265074354,1.0608034910073147,1.356374660114744,2.3634449408696705,2.1073427806651286,0.8646744532212944,1.4081216672494545,1.6768655685818412
76,0.48862274407522494,0.4444844293405766,0.17702991289645423,0.29639401480972466,0.38699724453891204,0.9772460074447624,0.8889694218905991,0.35406026187713247,0.5927894659824336,0.7739953271372881,1.465869191184256,1.3334543168905082,0.5310902462358053,0.889184938247322,1.160993351836046,1.9544923174066966,1.777939572876838,0.7081203226538385,1.18558016559434,1.5479914345382795,2.443115666023718,2.2224245009171337,0.8851504582918057,1.4819751930283815,1.9349892558982953,0.48355851243658754,0.42965444941072994,0.15396488711958634,0.28509011783465193,0.3460255151494434,0.9679217627878134,0.9003816874801341,0.30833612822855505,0.5471380989792729,0.6910917819317518,1.426099587898918,1.2606616893847693,0.45650436004999395,0.8430278078811282,1.0446110649323859,1.9095918187421186,1.699387592241172,0.5626191420890033,1.0739513861444636,1.3733362062710313,2.3913874984638688,2.131975060998942,0.8745479797515936,1.4246724522793097,1.6967172436644224
77,0.4950520276628267,0.4503327968256615,0.17935914621170143,0.3002939248804544,0.3920893243112312,0.990104518976315,0.9006664068879512,0.358718934074537,0.6005897195519375,0.7841797340894981,1.4851568891758309,1.3509998352232067,0.5380785457825072,0.9008845345544575,1.1762694491640513,1.9802094953506704,1.8013334652040167,0.7174374829468491,1.2011795343015028,1.5683597561221705,2.475261764046605,2.2516667164670587,0.8967969835363928,1.501474909151456,1.9604497075687481,0.48967767274610763,0.4352938934669264,0.15607328788084188,0.2890010777989741,0.3504598363165978,0.9818466499509931,0.9135598907302618,0.3127698544895203,0.5555043571710836,0.7014402347289153,1.4474131678784978,1.2805357311862842,0.4641768994824251,0.8565803255930831,1.0611002637079545,1.9375658362927806,1.7244298443057844,0.5711072069118741,1.08978085802562,1.3936824858837065,2.42467210664286,2.1611082080398516,0.8863585794382918,1.4444871508599306,1.7205333501900681
78,0.5014813024428642,0.45618153945417106,0.18168846097921393,0.3041941368488596,0.39718154512917814,1.0029631231823242,0.9123633908439045,0.3633773839549864,0.6083892546706794,0.7943636241785539,1.5044448792271592,1.3685454735484777,0.5450664144116774,0.9125845534363104,1.1915459254349166,2.005926397787555,1.8247272887550903,0.7267551801083764,1.2167796012147813,1.5887280037259388,2.507407955452309,2.280909129411507,0.9084435463444513,1.5209747441765844,1.9859101124357048,0.49585271682600146,0.4409339429092724,0.15818373586474058,0.2929572253855283,0.3550156340692528,0.9959116188472013,0.9264718583428408,0.31716551341457727,0.5638013123738591,0.7119388238953313,1.4682613520028909,1.300316790445132,0.47181249270791764,0.8701470787607087,1.0773734538829023,1.9651336599381848,1.7493708933710022,0.5795526035955288,1.105469409843354,1.4139343367564097,2.4580107308099772,2.1900207295165424,0.8980240000323967,1.463740033943986,1.7443977776136532
79,0.5079105884258163,0.4620299419185041,0.1840179199388502,0.30809419590619586,0.4022735471713878,1.0158214891494852,0.9240602441479451,0.3680362302418832,0.6161887816778848,0.8045477992886705,1.523732407866911,1.3860908121806839,0.5520543030939985,0.9242844849873564,1.206822071708364,2.031643431377029,1.8481211038390415,0.7360724835390525,1.2323790234032095,1.6090961848858367,2.5395543904796707,2.3101517774049736,0.9200907694766468,1.5404741258495434,2.0113705474451975,0.5009452256304354,0.4456557155145733,0.1599733348208014,0.2962234882410593,0.35887869867518496,1.0077137996823526,0.9372670618335722,0.32086200239047086,0.5707120021272878,0.7207500722693218,1.4855065295978893,1.316746031758806,0.47824123032760013,0.8814160755719728,1.0909002049070193,1.9879419163745962,1.7696980718203983,0.5864659432470882,1.1184863539857217,1.4307488158394888,2.485197803968133,2.2136536534439615,0.9077605295466913,1.4794162970732985,1.7641442416176332
80,0.5143398479257446,0.4678783576260958,0.1863474726132183,0.3119941917117051,0.40736559371002157,1.028680030449649,0.9357573980008094,0.37269520242219595,0.6239891846368459,0.8147319605755179,1.5430201244577677,1.403636233786313,0.5590423264264017,0.9359840749690554,1.2220981305988452,2.057360602301798,1.8715153798950837,0.7453896993798212,1.2479788684566278,1.6294646890417355,2.571700537469097,2.339393975908618,0.9317372461517367,1.559973960533728,2.036830927219917,0.5073711743557702,0.45151271026934625,0.16217779654630443,0.30038795154069836,0.363653682048786,1.0219381138260424,0.9500881575424636,0.3253796157478858,0.5785016856156723,0.7309818889171865,1.5057221595701573,1.3350503949567423,0.48523473498131614,0.8939823161900935,1.106001887538863,2.0150329211566325,1.7933152734389524,0.5944511704413166,1.133870259738197,1.4507621503460386,2.519005736733076,2.2435506360163355,0.9201093297919565,1.4999087219175449,1.7878790883044984
81,0.5207690898481733,0.4737268491472233,0.1886764210340855,0.31589381942148503,0.41245777560143665,1.041538649476886,0.9474543326280205,0.37735384870585603,0.6317884767732401,0.8249159894795756,1.562307927486611,1.4211815273915143,0.5660300994156666,0.9476838014268963,1.2373746244634125,2.083077507054253,1.894909324490606,0.7547073227250696,1.2635790657250987,1.649833029223603,2.6038469741273707,2.3686367212640347,0.9433839691988241,1.5794738243339228,2.0622915795203274,0.5130900869693679,0.4565078534662688,0.16415513273159876,0.3040695484174152,0.3678700941889891,1.0337661596175558,0.9611537999626132,0.3291824583580674,0.584635404698487,0.739278456036053,1.5217451156455084,1.3486197185791764,0.4902453864048608,0.9031687186098388,1.1174962515467024,2.037098271849586,1.812159383659335,0.6009156438299712,1.14637059275254,1.4668479377297718,2.5490256305484276,2.2706822330557874,0.9314495429118251,1.5187004096084589,1.8090958225652392
82,0.5271982516408625,0.4795753073348589,0.19100577884656075,0.31979398027846123,0.41754965185632487,1.0543969962612485,0.9591513503338337,0.38201260823269156,0.6395886171727155,0.8351001838353217,1.5815957566893337,1.4387273016727782,0.5730186541364848,0.9593838413351382,1.252650762540326,2.108794500336768,1.918303290168593,0.7640246374995932,1.2791788830092299,1.6702012564757132,2.635993193631364,2.3978790044208735,0.9550307662909406,1.5989732739149622,2.087751845894379,0.5199081999566596,0.4625816546765401,0.16650266717075057,0.30854514328606253,0.37301019777266115,1.0476044638061568,0.9745226354825506,0.33370376574162974,0.5921708106989827,0.7492645526535038,1.541072928339825,1.365075813602919,0.4963114909970869,0.913987118266061,1.1313199956803084,2.0634897143696294,1.8346285219419947,0.6085308930154613,1.1613433225721728,1.485875851402116,2.58491865696682,2.303448972571955,0.9450592951121973,1.5412147483154524,1.8348600636547396
83,0.5336275429853237,0.4854237899629158,0.19333540314720027,0.3236940568540872,0.42264186008327054,1.0672555093126581,0.9708484477371382,0.3866710797123509,0.6473885168298626,0.8452844729629945,1.6008836146265493,1.4562728498331163,0.5800064963600924,0.9710836850989452,1.2679271717777292,2.1345114851684865,1.9416970850957638,0.7733420422916601,1.2947784705503589,1.6905694747715083,2.6681394213687484,2.427121321945803,0.9666775865733089,1.6184729764971586,2.113212259972658,0.5265885138492113,0.4687140390453685,0.16883622704312265,0.3130563229796471,0.3782509735996542,1.0614597691305123,0.987876087519892,0.33817735750848943,0.5998203414639939,0.7592949620808134,1.5604052144806115,1.3815630624599964,0.5024298015104661,0.9247835488660141,1.1451702192337752,2.089883153918662,1.857141376363871,0.6160975363739966,1.1764990017068915,1.504788782967342,2.6202740660644657,2.3357993780708566,0.9585924238605119,1.5635889741302724,1.8607389292814116
84,0.5400568467451158,0.49127229884816476,0.195664646529224,0.3275940700438063,0.4277337581440893,1.0801139753331916,0.982545224784363,0.39132981046897014,0.65518829761036,0.8554686874061084,1.620171134605082,1.473818202746573,0.5869945162555317,0.9827837762266357,1.2832032284999315,2.160228417346222,1.9650911696042335,0.7826593159305716,1.3103779443203933,1.710937968658785,2.700285733622699,2.4563639741121257,0.978324278477449,1.6379728226952894,2.1386726509523015,0.5322886993546104,0.4737562680849692,0.1708019449906944,0.31673311883624544,0.3827898541442452,1.0733181617161696,0.9989122317637791,0.34188467786882315,0.6060285424416262,0.7677220669719406,1.5762061700330445,1.3949946239616307,0.5074904678829713,0.9337792931178547,1.15668992376333,2.11183608521095,1.8757434234515922,0.622449593165509,1.1890549327358582,1.520540696079201,2.649933799246378,2.3625524736576407,0.9699478228308189,1.5820243287234117,1.8825055299248559
85,0.5464860569561828,0.49712068031791273,0.1979938166585168,0.33149388030660965,0.43282593800930913,1.0929725391358844,0.9942422756623868,0.39598859681654863,0.6629886323210143,0.8656528393611919,1.6394589636114552,1.4913637720445185,0.5939825916882707,0.9944832605601336,1.2984794068014944,2.1859453966558777,1.9884850077601235,0.7919766374502518,1.3259777375150952,1.7313063276084173,2.7324318626709956,2.485606376209723,0.9899709732509023,1.6574723259583057,2.1641328288886816,0.5391402459804155,0.4797901030629409,0.1731876153540297,0.3210861271639018,0.38820462173541276,1.087562736017171,1.0119109024521415,0.3463252558313316,0.6132879062466723,0.7778914783113711,1.5949731439704873,1.4111687961159025,0.5136195222275527,0.9445522830650164,1.1704011965080725,2.137818084879105,1.898020491292758,0.630194299278405,1.203872948914558,1.5394545498654861,2.6856251089628107,2.394512225010528,0.9834830932111662,1.603944054818833,1.9083332336833672
86,0.5529152847416211,0.5029693288922676,0.20032332683293763,0.33539367270080916,0.43791816095680136,1.1058310958576598,1.0059390161788948,0.40064707177330433,0.6707881875341148,0.8758369662861002,1.6587468285448073,1.5089091350599455,0.6009704546245139,1.0061827635574088,1.3137558934416214,2.211662361703073,2.0118789546003533,0.8012942592155564,1.3415776646933173,1.751674529772523,2.7645780912664435,2.5148487538830246,1.0016176984590532,1.676972158812735,2.189593312770869,0.5460438052638654,0.48588431956908834,0.1755680910827077,0.3254048994738273,0.39362980477035436,1.1013172998720142,1.0245741447231254,0.3507999284330324,0.6203983070417902,0.7879405356139884,1.6134949335762365,1.4274084341179767,0.5198193942984431,0.9554288258596085,1.1839242679277588,2.1636968372376146,1.9203892668342137,0.6379389385475829,1.2185395369544376,1.5583678491328312,2.721728259024064,2.4267717941982565,0.9969578195955549,1.6260208075669937,1.9339057855462276
87,0.559344619584549,0.5088178185731668,0.20265264870667501,0.33929346209385786,0.4430101268067535,1.11868951572297,1.0176362041561653,0.40530582511193186,0.6785880190037088,0.8860211493009669,1.678034461679605,1.5264545260719573,0.607958362120979,1.017882696336829,1.3290319620545292,2.23737932597027,2.035272899283049,0.8106115013436846,1.3571776934240858,1.7720427012706623,2.7967245366555296,2.544091330526725,1.0132645159896314,1.6964718654065785,2.21505377496575,0.5517680429099571,0.4910811825335245,0.17752602390500058,0.3290101426013544,0.39816134393690217,1.1126167692920634,1.0349876137654774,0.3544992211321219,0.6263531122530921,0.7962550998031569,1.628884888419984,1.4407386041729093,0.5249527225442113,0.964666559095985,1.1950842409305158,2.1853084254781208,1.9386907884727294,0.6443237315478594,1.2309035183660852,1.574225810012962,2.751536234692861,2.453211110969991,1.0082629732166006,1.6444933945095928,1.955419770371482
88,0.5657737938967923,0.5146662349788147,0.20498210544578088,0.3431932840817006,0.4481021536984551,1.1315479794419145,1.0293331548289453,0.4099645617869572,0.6863880899961836,0.8962053346870283,1.697322271974429,1.5440000107755845,0.6149464833951817,1.029582571743702,1.3443084060237722,2.2630964332094496,2.058666718913426,0.8199289061100528,1.3727771512178017,1.7924111197780008,2.828870629448527,2.573333589628749,1.0249111117408916,1.7159715719638575,2.2405140650926296,0.5586842057382786,0.49729182241813624,0.17990466781929607,0.33329568326414527,0.40358254821245076,1.1262044872393535,1.0477696265578498,0.35899642660965014,0.6336028273611088,0.8063719179197547,1.6475153778672338,1.456623552422626,0.5309884884194985,0.975992906915286,1.208707511403186,2.211481628189523,1.9607225728882929,0.6519630164624597,1.245590788905646,1.5930704190671603,2.7872715119868383,2.4848826814971154,1.021783237941669,1.6667376129628317,1.980538188128849
