Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
77,3066.5078,4687.9517,6010.231,6711.718,5889.712,6119.437,9375.089,12004.03,13510.597,11746.639,9159.038,14061.792,17984.094,20396.947,17570.996,12185.604,18749.162,23950.262,27371.29,23363.746,15199.378,23438.021,29906.123,34434.03,29124.941,6589.567333608864,8462.533422272329,12844.089055983464,12263.537535091988,11414.221956357387,9474.166228314878,14813.021214075226,16523.53150033171,19294.3054117559,16463.380407802873,12771.842009972379,17447.091104941384,26193.31381040993,25786.772316357103,24859.040942907624,13434.231441741265,28511.98154964376,28832.114046768773,32755.424325873784,28674.68536272198,16331.251619690081,27733.235509351132,39020.48009205313,40719.95720397839,38857.860160462056
78,3106.2454,4748.8374,6088.0137,6799.491,5966.007,6198.571,9496.851,12159.685,13688.359,11898.309,9277.187,14244.428,18216.71,20667.137,17797.352,12342.454,18992.748,24259.904,27736.014,23663.756,15394.657,23742.533,30292.49,34895.83,29498.008,6649.496146326082,8534.355915635362,13028.45817189516,12400.036195920695,11497.874707975143,9552.088228180895,14991.871913359211,16742.73786724751,19486.280228535874,16669.23988086213,12889.74066000689,17787.763328096215,26607.77905178569,26140.808944393066,25167.945690780336,13645.744893435245,28925.602118111852,29288.537506327662,33276.55691262282,29121.656615975127,16427.987433878752,27984.314979434937,39514.62318222789,41068.26405626354,39297.048101891865
79,3145.9866,4809.735,6166.0205,6887.2114,6042.294,6277.6724,9618.5625,12315.172,13866.237,12049.991,9395.335,14427.036,18449.412,20937.287,18023.572,12499.274,19236.354,24569.484,28100.896,23963.72,15589.867,24047.025,30678.91,35357.773,29870.941,6702.4681860853125,8585.732948344632,13167.195516329171,12504.700534281346,11575.011352882477,9635.091384936375,15089.3442063756,16915.628744185393,19649.827499680112,16847.655616231317,13006.524365322373,18054.06066889594,26963.892235633946,26418.803332144813,25465.902875805372,13900.664514398124,29236.612772865385,29640.912855046998,33705.2247917516,29523.839258800566,16570.316356217656,28206.159050872935,39946.10277685392,41426.97289807875,39653.55890306272
80,3185.7195,4870.631,6244.0127,6974.985,6118.5635,6356.7554,9740.305,12470.588,14044.124,12201.628,9513.462,14609.66,18682.08,21207.596,18249.791,12656.11,19479.918,24879.08,28466.09,24263.691,15785.0625,24351.531,31065.35,35820.246,30243.676,6750.711506280011,8631.594401596323,13291.003723089525,12623.30362859254,11658.504580543844,9729.73891609554,15126.575634331452,17110.272898107723,19840.62035235626,17046.420061225617,13119.425025292396,18347.397935612076,27333.03263988532,26755.052925658143,25819.557127011747,14190.630328471343,29674.74657496346,30066.917627415598,34173.38630634891,30051.694349591817,16708.679270528915,28384.70197999001,40421.75908159119,41952.190612259976,40074.88646366124
81,3225.4553,4931.476,6321.928,7062.763,6194.8174,6435.8506,9862.071,12626.074,14222.084,12353.231,9631.558,14792.233,18914.717,21478.082,18475.904,12812.886,19723.508,25188.639,28831.568,24563.469,15980.164,24656.025,31451.7,36283.066,30616.28,6793.546384255796,8661.849926919682,13371.059950194256,12734.16315380857,11717.9502138087,9802.127351119063,15202.745033573034,17284.09901423399,19993.62711644587,17222.027169730805,13238.48858275136,18582.296129615544,27559.05150217864,26970.87521154475,26103.33612362543,14341.693164108765,30051.66340769705,30422.74088612521,34449.132248163245,30407.141659880945,16879.96041731315,28649.20534385292,40778.491787997715,42367.57075377503,40412.25227638311
82,3265.1726,4992.377,6399.8193,7150.604,6271.089,6514.92,9983.726,12781.543,14400.024,12504.888,9749.637,14974.901,19147.385,21748.725,18702.021,12969.6045,19967.1,25498.19,29197.184,24863.15,16175.234,24960.568,31837.975,36746.28,30988.809,6860.267799157407,8689.435077757125,13456.781914626905,12887.484682848422,11804.335435765375,9881.98525869493,15297.580436101329,17493.175689234882,20169.138780708,17434.30248541077,13351.971777374547,18807.522105131302,27833.83859978279,27233.378435091792,26440.952924150613,14401.880646811076,30471.693500653062,30845.88012808768,34812.68637241414,30709.15522412486,17053.936600803117,28868.609562501333,41251.68971566816,42920.84308614248,40812.98940054297
83,3304.9062,5053.2236,6477.6885,7238.421,6347.3154,6593.9854,10105.48,12937.019,14578.074,12656.407,9867.683,15157.493,19379.914,22019.488,18928.02,13126.305,20210.682,25807.76,29563.105,25162.83,16370.2295,25265.059,32224.168,37209.836,31361.164,6868.382411399777,8717.952440759549,13539.917038644779,13028.24781317151,11903.019007430548,9962.584556347405,15324.300899391328,17726.953840392336,20378.26690396678,17714.37970372917,13448.74696826394,19016.720927033883,28138.929738378152,27508.90697019805,26735.539990618465,14491.208476967287,30890.336596604142,31220.937449781664,35207.4971788608,31063.376319102357,17285.86483420438,29095.482856131977,41757.38991775644,43521.423779613746,41186.45817439249
84,3344.6262,5114.122,6555.685,7326.268,6423.535,6673.0474,10227.198,13092.435,14756.143,12808.061,9985.715,15340.175,19612.527,22290.32,19154.076,13282.967,20454.248,26117.227,29929.295,25462.29,16565.213,25569.559,32610.4,37673.74,31733.445,6848.790561576541,8730.673873531672,13610.829528757227,13136.153672613971,11971.861777692575,10043.157731253965,15409.329435730931,17931.202214192203,20576.885065047463,17928.843993617575,13509.23079681743,19156.545004997126,28411.44166664985,27725.72834273807,26949.644444979393,14599.203827911842,31241.495700756303,31533.960792733516,35507.28459444217,31299.09771671599,17502.01078988314,29290.700636886977,42173.95942443538,43977.825547684246,41515.52893710246
85,3384.3494,5175.0156,6633.6543,7414.074,6499.747,6752.117,10348.959,13247.873,14934.3545,12959.561,10103.747,15522.744,19845.152,22561.371,19379.98,13439.592,20697.79,26426.582,30295.633,25761.81,16760.123,25874.084,32996.63,38138.04,32105.486,6831.151476883771,8736.44235794088,13696.78821810405,13239.895936359047,12039.141669659699,10165.226552261423,15641.16112098356,18174.184480499083,20828.969369810515,18119.95716031532,13559.523961069148,19320.669406979603,28743.54907406587,27971.241071473978,27274.589418738426,14645.654327206861,31467.564753783055,31940.487082786087,35807.35832867912,31581.56019604145,17692.63313467824,29650.979413004046,42677.177049049475,44492.38773583123,41940.202733398146
86,3424.0674,5235.904,6711.483,7501.9927,6576.009,6831.1533,10470.669,13403.34,15112.59,13111.085,10221.749,15705.41,20077.588,22832.451,19605.902,13596.159,20941.328,26736.006,30662.262,26061.13,16954.982,26178.613,33382.773,38602.703,32477.451,6823.497922777539,8738.175029893064,13789.567617418716,13339.275364913396,12113.0707493067,10281.972408020934,15885.464104835104,18398.217366243305,21068.279135023597,18281.15577893752,13598.042133206385,19497.543795160247,29070.684572193302,28199.544740865815,27554.52046368159,14679.370430316703,31761.93352386336,32368.130638906743,36132.52386486794,31905.67469037835,17945.079724905772,30081.41471204542,43164.902875581116,45022.13871480621,42373.05753698515
87,3463.7976,5296.7515,6789.3887,7589.839,6652.2485,6910.197,10592.429,13558.727,15290.812,13262.541,10339.718,15888.024,20310.092,23103.809,19831.738,13752.745,21184.941,27045.428,31029.125,26360.473,17149.834,26483.197,33768.977,39067.777,32849.312,6832.455889696064,8723.558441658548,13881.902556920555,13401.329396129315,12163.442513031912,10426.88869938539,15998.087724350853,18572.050405931685,21240.027348725223,18445.153901880243,13607.302716608658,19617.95788900718,29351.133730623802,28379.814635652077,27735.623155091853,14718.728444828514,32074.558432970545,32727.11269779733,36435.40006112211,32185.98361801317,18149.93666793381,30418.706681521526,43594.370288217324,45396.28010357989,42713.51635736821
88,3503.5051,5357.612,6867.359,7677.7036,6728.43,6989.2285,10714.195,13714.168,15469.285,13414.036,10457.691,16070.654,20542.646,23375.133,20057.525,13909.2705,21428.5,27354.793,31396.256,26659.69,17344.553,26787.695,34154.97,39533.203,33220.973,6880.630116958416,8753.79803827342,14016.00905900592,13470.387057040974,12205.910067715868,10570.403830379773,16128.10203183831,18756.661568864703,21483.12911142614,18642.752809056543,13644.816386414608,19769.405422481475,29698.221563308263,28635.37268110426,27991.303753504035,14796.853211954636,32492.782949833818,33180.25970730274,36842.885826801714,32486.41561548853,18291.571586981907,30719.299336937078,44130.658911246675,45906.61822676962,43122.1117155557
89,3543.1992,5418.5054,6945.325,7765.689,6804.655,7068.2495,10835.863,13869.487,15647.538,13565.509,10575.638,16253.232,20775.098,23646.785,20283.28,14065.757,21672.088,27664.088,31763.656,26958.799,17539.238,27092.246,34541.07,39998.97,33592.535,6947.634782128333,8800.922611020927,14162.450524913093,13533.948694997347,12243.311556766219,10684.374633016187,16233.808365980856,18961.191421733623,21761.642492776453,18883.757394610213,13737.763459395412,19924.539484125464,30046.71196236668,28911.62402031249,28248.970423459377,14911.040785906944,32923.89742232215,33590.946469828836,37266.85539404754,32813.43776567346,18545.161722085042,31043.056658746893,44704.22951914335,46563.56678518351,43646.572554079095
90,3582.9233,5479.3647,7023.158,7853.5386,6880.842,7147.2446,10957.676,14024.96,15826.082,13716.934,10693.571,16435.875,21007.533,23918.424,20508.95,14222.212,21915.615,27973.443,32131.197,27257.832,17733.91,27396.781,34926.996,40465.105,33963.98,7014.030720858232,8860.513462949075,14289.53777403341,13598.465073822248,12292.262662545163,10775.8884049664,16378.81195052472,19111.070928714078,22029.18593085353,19097.803882890556,13866.400844343507,20024.92757587762,30327.643675298565,29124.420926035986,28499.07330463531,15017.435693797286,33212.04339848464,33899.90816601643,37630.4243521161,33068.89102541962,18775.591079737645,31312.385157700828,45148.11627513724,47016.219509304756,44177.753860845434
91,3622.6177,5540.2285,7101.021,7941.369,6957.0356,7226.2524,11079.37,14180.302,16004.604,13868.358,10811.467,16618.479,21239.916,24190.164,20734.62,14378.674,22159.205,28282.674,32498.998,27556.814,17928.482,27701.312,35312.984,40931.63,34335.297,7109.456776418194,8955.370452564553,14446.21448317554,13677.82328164802,12339.537345261226,10896.242761181345,16558.978010035153,19339.080542800813,22295.700542588227,19341.021423517028,14016.997222042239,20156.499965816383,30659.33383821209,29388.813956845595,28788.54226707389,15176.771104559331,33568.18846830939,34253.75929219981,38071.60051913582,33403.777710128095,19019.094263029547,31651.200667772595,45682.93559842134,47548.92778289705,44808.104048010086
92,3662.3088,5601.094,7178.978,8029.3706,7033.27,7305.248,11201.094,14335.678,16183.233,14019.724,10929.366,16801.162,21472.38,24462.19,20960.273,14535.087,22402.79,28591.965,32867.125,27855.701,18123.033,28005.9,35698.92,41398.562,34706.49,7199.689772221612,9056.92464750148,14614.64774880178,13744.611117031047,12399.228359118059,11036.656483515675,16717.57947993784,19587.379256255866,22533.69082929248,19584.90424273211,14168.25470218958,20357.140887289013,30994.93136602354,29692.87958915515,29090.75445297446,15292.99057917142,34004.989813582026,34615.43940950826,38508.29405902531,33693.13414473115,19163.438500101132,31996.339022313263,46244.60095889721,48152.96031523036,45466.5718314436
93,3702.0005,5661.9834,7256.916,8117.3267,7109.4546,7384.226,11322.834,14491.017,16361.892,14171.071,11047.227,16983.79,21704.732,24734.254,21185.805,14691.438,22646.355,28901.156,33235.418,28154.459,18317.55,28310.506,36084.86,41865.81,35077.555,7271.935795768443,9150.678107143849,14764.816320780063,13824.58514934506,12461.138453055992,11128.396116137223,16827.593740155837,19788.85988402805,22720.118936299787,19817.732330620853,14288.793426942475,20586.860108296187,31273.724160084952,29953.77289778682,29348.142648083234,15381.077059107902,34378.983287385665,34940.966939238984,38866.9610793941,34041.80666580156,19328.93454271374,32335.870422614553,46679.209920706424,48693.01568207624,46023.997142759574
94,3741.699,5722.8696,7334.7935,8205.318,7185.6226,7463.2114,11444.577,14646.384,16540.59,14322.426,11165.056,17166.31,21937.055,25006.488,21411.328,14847.752,22889.947,29210.387,33603.9,28453.2,18512.002,28615.06,36470.66,42333.426,35448.477,7343.533815853562,9271.095938856253,14937.198620907318,13944.55294698815,12550.152938612691,11239.469876085579,16989.56911119522,20021.827015775918,22964.183457313542,20089.971238027138,14464.885776596844,20932.671747963268,31611.02118623918,30324.763579903803,29696.781441986695,15548.20335639557,34745.88526568569,35259.38855081887,39347.93182707889,34537.2902216794,19650.183539497346,32676.026623972597,47133.12544397395,49391.56902402097,46715.442546809885
95,3781.4192,5783.7246,7412.6714,8293.276,7261.7905,7542.1836,11566.365,14801.718,16719.29,14473.752,11282.892,17348.97,22169.447,25278.846,21636.791,15004.066,23133.562,29519.62,33972.83,28751.803,18706.36,28919.625,36856.4,42801.54,35819.26,7399.096815543114,9407.018378115315,15102.507387125612,14081.09124644147,12633.780751755285,11323.67850494573,17100.754142235768,20264.993684502955,23211.5755054969,20308.968374764496,14607.123336672114,21223.351105079055,31953.847281725408,30671.47717092986,30047.527088035826,15636.670482917936,35088.07248839432,35587.75657716233,39814.651478231885,35048.23614116269,19826.81848763707,32922.941826407114,47648.23941580738,50078.16032323697,47288.03155108222
96,3821.1,5844.636,7490.5884,8381.303,7337.9526,7621.1343,11688.027,14957.057,16898.12,14625.072,11400.707,17531.62,22401.814,25551.234,21862.18,15160.328,23377.127,29828.768,34341.78,29050.367,18900.717,29224.23,37242.086,43269.965,36189.895,7435.221509445428,9509.338436366928,15246.30701769667,14193.173444417967,12694.872997535687,11341.978233592596,17128.141807439984,20480.57222333764,23394.11051747185,20473.859990984503,14693.144749824383,21465.10516705674,32235.50216757625,30944.03697678546,30297.030879473805,15713.928848972784,35401.449207441,35874.255833384246,40207.05154818846,35480.51534249984,19953.13461396968,33121.48530905131,48086.85577473309,50530.18115897543,47843.7608972545
97,3860.7854,5905.463,7568.4663,8469.28,7414.147,7700.094,11809.734,15112.317,17077.035,14776.314,11518.518,17714.182,22634.076,25823.81,22087.572,15316.546,23620.771,30137.967,34711.07,29348.799,19095.004,29528.807,37627.812,43738.69,36560.414,7500.990493087277,9640.92637702192,15412.66091755721,14316.421036996515,12762.92065130132,11321.748356708442,17122.264083805236,20756.389822854562,23590.570870793308,20665.555691132977,14804.518673275437,21758.539580704713,32583.292214392986,31263.583558157967,30564.78565880166,15850.882041472116,35756.531157080506,36185.41427636241,40640.99208012036,35982.792890485376,20064.10158016219,33379.09568269165,48595.28398133258,51015.30827195806,48422.32056926159
98,3900.4858,5966.366,7646.2964,8557.391,7490.306,7779.0503,11931.464,15267.636,17255.947,14927.582,11636.259,17896.846,22866.37,26096.656,22312.89,15472.732,23864.352,30447.123,35080.547,29647.191,19289.264,29833.412,38013.535,44207.93,36930.85,7552.71766235466,9791.489182510913,15570.135693644394,14411.374632841287,12827.79914938581,11358.54409855178,17147.736876614483,21015.368112423108,23848.97483717338,20892.27200719262,14911.420582686656,21971.10922309908,32948.324571536556,31587.705793143938,30777.156788275573,16002.504168908308,36032.340709441996,36488.561185699175,41070.57358663128,36486.998131419394,20199.4725737538,33663.474445786036,49109.6769770202,51542.44084746383,49002.679677386484
99,3940.1826,6027.2256,7724.234,8645.425,7566.4834,7857.9653,12053.239,15422.968,17434.94,15078.832,11754.028,18079.459,23098.598,26369.549,22538.188,15628.906,24107.928,30756.217,35450.293,29945.48,19483.467,30138.021,38399.355,44677.438,37301.21,7598.143920063949,9914.400157794966,15696.450278605726,14510.079665108511,12900.053433530204,11402.760031195025,17147.759199274788,21203.846316946507,24069.405260590032,21093.551056411532,14974.735064429386,22126.11184011176,33251.19697295764,31845.455182096564,30959.42602851032,16154.814692777125,36277.88950415703,36750.08879639141,41409.9275129801,36899.992862268286,20325.241358850577,33913.395679943555,49559.97354564441,51981.15670781726,49454.00318778137
100,3979.8315,6088.132,7802.1045,8733.533,7642.6104,7936.863,12174.937,15578.231,17614.062,15230.015,11871.737,18262.137,23330.902,26642.61,22763.38,15785.0625,24351.531,31065.35,35820.246,30243.676,19677.607,30442.637,38785.258,45147.31,37671.395,7642.994712616274,10005.284665874147,15843.363864544031,14614.054478085414,12986.381012811822,11455.901743048329,17152.508665773297,21405.454026116662,24297.387237014173,21329.825043298377,15044.882021993364,22278.569375334526,33577.16753094075,32132.486915629892,31189.630227858397,16378.390827541065,36576.922563003616,37066.59403582818,41826.15331419527,37361.25009660012,20546.485431619436,34180.753067443075,50147.003521067636,52471.0170276026,49968.47623805141
101,4019.5205,6148.9585,7879.983,8821.557,7718.7554,8015.7925,12296.694,15733.524,17793.217,15381.197,11989.445,18444.766,23563.13,26915.717,22988.504,15941.132,24595.15,31374.361,36190.457,30541.8,19871.695,30747.291,39171.105,45617.6,38041.438,7685.614347313515,10104.204608774202,15985.87809183748,14734.546680596972,13077.954943834682,11482.746399931832,17151.642797329565,21603.285902884218,24467.30867656591,21579.148724215433,15132.387534220086,22463.91496033851,33878.899273436095,32392.836013652715,31440.688669793628,16593.292580064248,36872.76804262722,37407.642129743275,42252.548005838085,37846.22443415612,20789.800443212047,34429.3073179274,50682.41671333404,52963.15596176558,50481.30892357462
102,4059.2112,6209.8506,7957.875,8909.662,7794.911,8094.682,12418.337,15888.728,17972.25,15532.383,12107.137,18627.395,23795.418,27189.027,23213.654,16097.215,24838.775,31683.498,36560.895,30839.828,20065.734,31051.908,39556.824,46088.25,38411.375,7726.324382843688,10188.40631791788,16098.317504222241,14837.035686563468,13148.309540679991,11526.776022181093,17152.072113939583,21765.02157068434,24631.529130256553,21786.545212988924,15199.701157078047,22596.897439990953,34123.870725625115,32602.89218908924,31656.634188194894,16707.05456678535,37125.5538521926,37696.62656980798,42608.91119872373,38227.90314414741,20997.030394621404,34648.668727600976,51078.01395703531,53395.39504025943,50934.52635661086
103,4098.876,6270.701,8035.7197,8997.765,7871.045,8173.606,12540.131,16043.961,18151.555,15683.525,12224.819,18810.059,24027.666,27462.371,23438.764,16253.232,25082.355,31992.473,36931.594,31137.768,20259.734,31356.545,39942.59,46559.28,38781.18,7766.77154440595,10275.566738795562,16253.078962565813,14984.906589654189,13224.163554795396,11633.733397763335,17213.394559053377,21991.496632329712,24844.578045970968,22028.821453111443,15308.304987228039,22746.615693514177,34394.92335210747,32904.13366911684,31925.287560470413,16852.362108478144,37372.473012867296,38039.521704533174,43030.78765464706,38653.19658070958,21218.794531156487,35013.10046694331,51603.45039634282,53910.37895477507,51431.26708899346
104,4138.572,6331.5796,8113.6216,9085.96,7947.122,8252.487,12661.892,16199.323,18330.826,15834.676,12342.454,18992.748,24259.904,27736.014,23663.756,16409.234,25325.977,32301.445,37302.617,31435.643,20453.65,31661.15,40328.39,47030.75,39150.805,7794.943462683285,10342.971260616556,16411.294377184477,15139.729373192671,13291.116646904098,11726.867159314897,17323.099786988336,22217.21265409962,25056.02248839845,22292.293584834973,15442.636953613744,22946.159515293224,34684.89083813706,33258.28446942322,32205.59828323966,17013.393339711467,37676.25676322506,38387.676768745936,43456.81851199163,39047.3723781333,21491.255016319414,35448.48107703869,52169.430132942995,54449.95236168094,51925.94421895024
105,4178.2363,6392.443,8191.5254,9173.979,8023.2935,8331.344,12783.635,16354.542,18510.19,15985.742,12460.092,19175.482,24492.13,28009.662,23888.744,16565.213,25569.559,32610.4,37673.74,31733.445,20647.557,31965.803,40714.24,47502.484,39520.36,7807.0358970258885,10405.286872559665,16547.614832767224,15275.148469295516,13362.72376291221,11780.868292014737,17452.477455968547,22394.216549523397,25236.33352623657,22498.420284612705,15567.810386849838,23147.513965920178,34918.387277916474,33560.50382416624,32440.967906679896,17160.76448319964,37898.80809220112,38674.65833198573,43788.69941536058,39323.45046199628,21705.727302300988,35777.443030707414,52625.84079565737,54882.79346632109,52392.751810748734
106,4217.895,6453.328,8269.322,9262.217,8099.4243,8410.233,12905.336,16509.727,18689.627,16136.811,12577.702,19358.16,24724.27,28283.508,24113.71,16721.139,25813.182,32919.363,38045.156,32031.066,20841.354,32270.48,41099.96,47974.695,39889.75,7784.4780544338755,10472.684410434333,16700.504938706155,15440.370654898737,13435.838285543894,11839.306836818509,17610.81469205172,22573.366292104485,25439.049750037495,22731.99813508372,15724.629007552716,23424.287720926186,35200.830253172746,33907.30186829208,32757.42723439945,17335.30995812991,38198.438020715636,39013.40059316407,44173.05260780195,39618.927521113495,21945.24576726254,36124.387147936926,53190.02699788487,55406.06018423059,52917.77030921825
107,4257.575,6514.1953,8347.226,9350.338,8175.5454,8489.089,13027.037,16664.92,18869.025,16287.881,12695.288,19540.803,24956.473,28557.455,24338.627,16877.059,26056.854,33228.348,38416.797,32328.734,21035.164,32575.13,41485.742,48447.188,40259.004,7775.770479780572,10501.097119856315,16810.813575275104,15549.259644956874,13505.834464197154,11873.14076694103,17736.85717881067,22667.34095506952,25596.71398967346,22872.854285820966,15873.124624228052,23737.836580633797,35504.63982319773,34209.06815594679,33084.327125639335,17441.30889020809,38405.769403463804,39338.25495512087,44588.09789798393,39851.38654242054,22052.938635403963,36318.75545401096,53493.363147253025,55780.26370245294,53281.77004708995
108,4297.2505,6575.039,8425.114,9438.543,8251.647,8567.936,13148.802,16820.13,19048.658,16438.908,12812.886,19723.508,25188.639,28831.568,24563.469,17032.902,26300.436,33537.246,38788.633,32626.203,21228.889,32879.758,41871.527,48920.082,40628.16,7781.632262695704,10553.67379225257,16946.7751431385,15669.6111698484,13577.632932573248,11904.117346380544,17875.398223056607,22791.163061478146,25763.86076703214,23025.74788380678,16055.36448726574,24109.009972231725,35887.79438932987,34577.432105941276,33478.65035867241,17547.92535926293,38670.755934378474,39744.793391692416,45089.29388218445,40147.45811423734,22183.503252900944,36549.43365307063,53846.44312257845,56220.40954992175,53697.14738846314
109,4336.9116,6635.901,8502.948,9526.688,8327.75,8646.754,13270.55,16975.355,19228.232,16589.916,12930.393,19906.203,25420.84,29105.766,24788.203,17188.756,26544.064,33846.152,39160.78,32923.66,21422.555,33184.4,42257.24,49393.367,40997.195,7790.185339641046,10598.522911334154,17072.62171041007,15784.495814134421,13643.850048505523,11935.417044858852,17985.235903968434,22918.892852665987,25913.19190931291,23182.255383322477,16253.413307627807,24485.193522475947,36279.203986087574,34924.81295997342,33879.29075190567,17706.153683929333,38920.64939024044,40157.997990151925,45657.502411991736,40477.263226926756,22313.84475831509,36788.7586292783,54220.49731680806,56698.1061395607,54136.96109226224
110,4376.578,6696.872,8580.838,9614.92,8403.82,8725.6,13392.264,17130.621,19407.818,16740.916,13047.934,20088.857,25652.979,29380.115,25012.963,17344.553,26787.695,34154.97,39533.203,33220.973,21616.143,33489.08,42642.906,49867.01,41366.06,7792.0309192799505,10619.224581641785,17173.264410305597,15882.712002038435,13702.330261013785,11983.634987470821,18087.902926534032,23027.28259090149,26037.067482665145,23304.138209775498,16423.411535683812,24797.92047083173,36599.015977275085,35212.48394301931,34213.16784598359,17849.571929763595,39149.27418068782,40497.152682868356,46144.22768921971,40759.558002658196,22390.551353890947,36944.74119313627,54529.31054408087,57072.42666333466,54494.3950530057
111,4416.228,6757.653,8658.629,9703.1,8479.922,8804.4375,13514.055,17285.848,19587.54,16891.926,13165.452,20271.537,25885.148,29654.607,25237.7,17500.309,27031.318,34463.77,39905.75,33518.21,21809.742,33793.7,43028.58,50341.023,41734.832,7805.172346937896,10666.602531465915,17301.209647997926,15996.660915628237,13779.534064510945,12031.33342434052,18197.109017791794,23149.251549624245,26198.658820058954,23452.249398812277,16575.627487982987,25106.505209290146,36984.96586658934,35546.44454403849,34607.725672742265,17995.934880770925,39459.554480183404,40896.05312529669,46703.15290107634,41075.55569316986,22489.365521752134,37164.81707367357,54922.490483125526,57497.392149245934,54925.0494154807
112,4455.862,6818.591,8736.498,9791.377,8556.01,8883.261,13635.718,17440.957,19767.303,17042.836,13282.967,20454.248,26117.227,29929.295,25462.29,17656.072,27274.99,34772.57,40278.637,33815.41,22003.287,34098.38,43414.3,50815.5,42103.492,7851.187092011955,10721.979470782977,17427.231302718967,16113.464348281379,13868.507012144359,12087.978984132933,18293.967892280696,23270.781289621333,26364.82333091378,23612.05103919563,16694.461314806747,25363.259206814655,37399.20587228904,35856.13841785111,34984.65513675809,18112.143938273417,39744.86640643324,41304.917710874004,47249.36066926338,41360.23836709187,22591.3451205192,37391.58670612042,55294.91364528094,57921.532948838605,55362.1046287067
113,4495.5435,6879.4487,8814.299,9879.68,8632.118,8962.072,13757.476,17596.121,19947.146,17193.76,13400.436,20636.904,26349.303,30204.055,25686.959,17811.754,27518.604,35081.37,40651.75,34112.504,22196.758,34403.047,43800.04,51290.26,42472.02,7888.366500720207,10767.750328008982,17529.21081858579,16214.75952947804,13931.112779454064,12156.699585762073,18373.358561631507,23396.497814048813,26497.808268307184,23758.138067422507,16797.189495712933,25570.675810285953,37749.485870303666,36121.08130721354,35282.49699431327,18217.781580809118,39966.43999218657,41650.8098305752,47697.44077736523,41602.80840934977,22704.0017263443,37611.749604267534,55606.418452360864,58281.20930072165,55741.00310025506
114,4535.1953,6940.3174,8892.14,9967.935,8708.19,9040.868,13879.194,17751.35,20126.94,17344.695,13517.918,20819.59,26581.346,30478.895,25911.506,17967.414,27762.258,35390.215,41024.996,34409.543,22390.223,34707.645,44185.68,51765.348,42840.46,7933.6415207073,10815.805268247152,17649.508921773417,16344.807917894392,13995.806972662016,12235.247075456116,18474.43571644169,23560.81289361446,26656.76032737665,23938.03663820766,16909.082303665175,25810.683828787067,38149.05984684002,36437.45028345241,35598.8507262511,18344.337296643687,40215.906183479856,42080.13349248671,48244.59443971248,41900.785510634916,22843.293543967993,37850.88677807956,55976.55403166483,58735.39191387188,56163.60554055952
115,4574.852,7001.1997,8970.028,10056.198,8784.275,9119.646,14000.922,17906.477,20306.965,17495.592,13635.334,21002.254,26813.36,30753.965,26136.02,18123.033,28005.9,35698.92,41398.562,34706.49,22583.57,35012.363,44571.387,52240.92,43208.75,7987.380544456638,10867.65805309667,17757.31542431523,16476.97963755828,14061.926278703779,12333.44581052952,18563.128200218558,23726.809841664646,26798.780975523237,24118.55825742918,17016.97916780231,26077.636125428646,38542.11985951146,36765.02432276569,35922.27471981567,18482.683889134267,40536.25945842742,42528.04071013815,48753.69252565688,42152.31080592733,22991.903004570308,38123.21406421039,56333.94878748158,59188.756819268936,56547.57225253383
116,4614.4727,7062.0557,9047.873,10144.497,8860.329,9198.405,14122.681,18061.627,20486.947,17646.49,13752.745,21184.941,27045.428,31029.125,26360.473,18278.658,28249.596,36007.625,41772.414,35003.34,22776.914,35317.07,44957.06,52716.785,43576.945,8027.168432944751,10906.119090435473,17853.879214226814,16585.361992008497,14125.43053266011,12404.874929360862,18642.72051713876,23870.46338343517,26910.859594065507,24260.839400781097,17093.423171378676,26321.800063652638,38854.9390042597,37056.70591902888,36169.5642585285,18619.57974196344,40846.63370727945,42901.068992544075,49166.817493454764,42347.507589751294,23128.90362647445,38352.12880480106,56633.93606579259,59560.35497382662,56866.822025346926
