Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
76,1893.0396,3603.3604,5415.95,4841.5405,4276.0186,3777.0198,7220.703,10815.541,9755.898,8547.124,5676.674,10858.828,16186.686,14759.046,12837.812,7571.9756,14550.257,21444.754,19893.412,17164.166,9453.717,18183.273,26692.676,25162.95,21473.84,4498.000284158284,6356.829817337047,8136.814436053841,8651.726302024155,7419.296363832252,6090.682281821542,8911.708686172424,11990.739675189687,14414.406967925035,10658.148965638404,7790.457556182141,11753.049138706867,17326.791232981363,19529.75488029818,15853.885447885452,8336.896124538658,18021.01547760695,22126.541907849267,25315.615906319093,19739.856613754713,10368.636612112148,17282.100958905678,27275.264891361036,27821.004083080024,27101.34005452445
77,1918.013,3649.7424,5484.0845,4907.7554,4333.528,3826.898,7314.782,10956.95,9888.168,8657.962,5752.508,11009.753,16398.766,14959.747,13014.772,7670.4756,14747.006,21702.484,20166.154,17388.834,9580.709,18427.766,27021.762,25508.03,21754.555,4555.451806233968,6534.286705366695,8266.372821977879,8705.897056719907,7431.672755763503,6116.017974430562,8971.13718817486,11952.38096588334,14572.979651051784,10720.54798926903,7868.855207512037,12166.433246505552,17567.005769869804,19875.80235136318,16040.24215366013,8217.43001370588,18502.136605994834,22318.421577703175,25406.886610989215,19946.75964826866,10497.615207036404,17602.536112885547,27742.91318641116,28903.136073003938,26944.35815725403
78,1942.9863,3698.5125,5555.3716,4971.7764,4388.296,3878.7068,7411.625,11094.817,10012.121,8766.378,5828.205,11152.59,16597.066,15161.179,13180.949,7768.05,14942.633,21987.725,20440.564,17623.145,9703.838,18668.45,27370.406,25855.098,22045.736,4483.311500659604,6615.998459077137,8470.985421396163,8800.963609009588,7403.262123267238,6221.882939382927,9255.558999380124,11887.354426706774,14664.157034828853,11119.938977474418,7929.818350035777,12072.27193349647,17997.61012045149,19979.156621886,16527.556374597825,8564.290247645275,18443.931609151816,22873.079963759792,25292.046244737696,20138.68708922845,10704.26858254556,17961.638616970973,28024.834558623807,29646.657103062586,27094.970440890847
79,1967.9597,3746.3,5628.578,5037.9683,4445.9883,3926.0945,7511.9756,11235.564,10150.605,8880.986,5903.8564,11293.097,16801.902,15363.959,13349.731,7868.034,15134.275,22259.117,20708.668,17848.957,9830.03,18892.045,27731.824,26197.002,22335.615,4460.2734268491095,6450.257644885526,8699.295300944896,8976.341408464657,7380.776235712412,6260.807678763645,9239.57771589399,11922.67823150093,14708.378809504475,11200.024272060655,7986.597896676848,12004.042339247768,18332.982255512812,20333.767255617797,16779.131630322918,8694.978965753578,18716.572252811915,23043.130358740756,25438.885692883487,20323.45265510321,10841.219515667737,18279.96633358022,28562.148478264065,30211.460811958248,27069.3208294508
80,1992.1105,3794.2246,5699.865,5100.2075,4503.2007,3975.733,7611.2637,11368.405,10284.314,8991.961,5977.245,11434.266,17016.953,15559.336,13517.484,7967.9165,15334.142,22531.47,20984.86,18074.15,9951.869,19131.27,28061.184,26536.713,22610.07,4574.229977090138,6582.885335504385,8970.650606636567,9145.57158246763,7457.595978369755,6398.17970310346,9083.855467768251,12100.936575354865,14898.28146054082,11263.545467005302,8020.596033320878,12487.226383792911,18797.975357677715,20431.57164415574,16741.636194256032,9071.014567489208,19063.96792214273,23437.0383070099,25750.490844605465,20602.77954274113,11041.76867776982,17960.551628163852,28666.07471509641,30761.893190052906,27016.961633695042
81,2017.5636,3842.6748,5772.7744,5162.995,4560.459,4028.0898,7702.4175,11510.362,10407.239,9103.302,6052.874,11579.811,17221.88,15757.227,13686.951,8068.5635,15530.832,22793.543,21252.506,18306.244,10074.543,19381.469,28381.725,26872.242,22897.525,4725.254715678441,6603.592711789341,9011.668160357745,9170.207642930167,7520.013504210067,6312.410879893943,9274.453745331675,12197.576459971697,14830.484407556398,11248.353760448463,8193.97461150999,12814.96793970329,18758.34629463902,20388.365502428267,17132.30916073419,9187.920171873433,19424.14285518447,23661.038810023103,25752.887408950268,20897.659863941248,11411.411936971988,17322.74957833079,28449.55274945026,31240.642874265144,27277.254791624826
82,2041.8058,3888.9316,5843.97,5229.21,4613.673,4076.2544,7793.0576,11649.692,10538.709,9218.32,6128.2734,11719.666,17439.672,15952.055,13855.321,8166.1035,15718.293,23074.625,21523.924,18524.105,10199.479,19628.36,28722.213,27214.992,23172.621,4592.866096810758,6690.962583762844,9184.160363307714,9021.33671979759,7684.814128420573,6403.382131377827,9394.440940893362,12395.553441440601,14956.701598174124,11530.419655295229,8260.72096849755,12753.936277804944,19257.945599014773,20481.884699562823,17484.777272743242,9194.140800723339,20008.448954505275,24106.774032148252,26009.130680685066,20978.36566542261,11736.935573057786,17432.341219512262,28909.107097386106,30899.737929913455,27368.403749361023
83,2065.8193,3936.8333,5918.114,5292.2944,4668.0977,4126.487,7888.952,11789.685,10668.831,9326.873,6202.702,11865.165,17660.297,16160.867,14025.086,8268.396,15912.744,23359.818,21803.428,18747.242,10324.607,19875.375,29081.23,27565.602,23451.465,4661.484004579345,6774.203836244987,9458.054943278017,9427.067157672365,7727.468443348143,6477.166817646497,9514.399818919203,12806.303101532389,15259.169444420757,11663.712498874613,8270.625393360278,13011.229669694876,19310.73487505365,21426.624065821157,17672.460977226834,9264.30207668157,20252.633418253685,24407.78901789964,26020.166526797333,21329.600658029296,11684.525320897468,17880.9421469027,29403.536523341394,31461.142094506868,27332.0159859017
84,2091.7524,3986.06,5991.343,5356.316,4726.3613,4176.376,7986.1377,11932.647,10798.564,9441.481,6278.639,12010.378,17880.486,16363.807,14197.386,8366.965,16104.477,23640.58,22066.984,18978.674,10443.077,20115.863,29423.18,27924.139,23735.195,4554.045422348786,6797.059568230158,9871.482057658577,9546.274602941345,7825.593640905387,6547.838416042559,9493.27523840265,12917.491255149034,15441.046298653268,11928.758698019476,8461.517791376653,13106.93306597627,19396.464824462644,21870.2047710121,17890.428803913517,9237.126030755146,20220.045673367782,24863.14508980002,25760.062777959778,21977.082231369088,12041.989782073186,18026.273842800805,29784.264318771067,31943.574065763558,27991.210797137483
85,2117.0,4031.517,6062.744,5424.0615,4784.282,4224.975,8080.571,12075.656,10926.722,9555.427,6350.829,12158.127,18086.764,16572.39,14369.366,8467.224,16298.518,23931.875,22351.562,19206.291,10567.281,20351.945,29744.863,28285.328,24024.732,4491.803959616887,6940.362231026553,9433.755576018943,9630.519727886485,7692.422338303102,6667.278803557867,9347.181501228879,12999.907112881636,15798.61627261741,12300.940977152872,8680.056613798373,13368.686047531774,19845.27513528703,21782.505476559953,17937.51271537178,9377.153150984626,21002.918897800973,25253.273245112887,26572.491980572435,22279.989949853294,12047.328582148693,18416.843963489697,30342.728682568886,32210.09272746177,28340.184488201085
86,2141.7222,4083.5432,6133.4146,5486.415,4841.8145,4276.6353,8172.307,12216.631,11057.095,9670.605,6425.0635,12307.842,18272.521,16776.268,14536.891,8566.317,16483.543,24195.707,22628.44,19432.102,10687.658,20588.793,30065.176,28631.139,24308.898,4426.589344438941,6808.164866179104,9263.457533573868,9490.827174033333,7755.0223925347345,6817.511381645156,9699.470292521115,13188.813403743317,15833.155493094804,12227.21500733027,8797.15335886618,13738.76398621047,19900.361941280036,21862.868832846147,18292.490825400942,9309.044085913412,21125.121555016525,25489.00798416707,26569.38939448826,22793.264541049288,11955.085539082682,18892.831395611545,30645.853942017842,32633.746797745873,28669.95047816019
87,2166.204,4126.487,6205.09,5552.3784,4897.3135,4325.702,8267.391,12361.102,11189.479,9780.301,6499.504,12461.749,18487.57,16984.12,14705.261,8663.561,16669.395,24474.87,22901.502,19652.842,10807.795,20828.44,30409.686,28981.178,24589.363,4575.604225856483,6765.254256910254,9239.749671161386,9448.060538252894,7686.916062335883,6873.304663199392,10048.220162462027,13227.241888550961,15886.729396437051,12344.577976971494,8605.536684547094,13732.001169121759,19988.838125308328,22292.814771993588,18179.956221971832,9249.571227276909,21258.437244615576,25829.836704819558,26892.70635990872,22847.686574157873,11874.240205002576,19780.153922185247,30712.752706248448,33256.913055129626,28824.87576991745
88,2189.7725,4176.639,6277.794,5615.006,4949.088,4377.2715,8364.965,12506.715,11320.081,9892.304,6573.8867,12615.564,18683.93,17185.322,14879.412,8761.854,16861.217,24758.213,23194.875,19887.494,10930.881,21069.445,30750.994,29325.8,24867.68,4834.731309933173,6582.735395558375,9334.684014551343,9722.642556809373,7660.933691619178,6903.019415306951,10394.20618387236,13447.795059453374,16124.916573914315,12640.151471917865,8553.052183309614,13919.367679309968,19976.65420412725,22857.136968587856,18669.75147280265,9192.325476524009,21433.26154235575,26172.46525519527,26865.049554130484,22928.396987566142,11875.408700154174,19150.982155585447,31280.196092645634,33221.74340124952,29429.508297719167
89,2215.751,4223.707,6347.116,5680.01,5007.123,4427.035,8462.859,12655.093,11451.162,10006.227,6649.481,12757.83,18896.352,17376.861,15044.332,8861.52,17053.02,25040.162,23480.78,20109.855,11051.074,21310.324,31097.217,29678.352,25142.408,4779.298757714572,6565.481802742891,9747.562565060733,9702.692021202196,7668.527708347326,6976.077828488848,9976.345663117861,13595.039472605768,16340.183898395862,12939.423689432557,8856.797874800057,13799.085232859059,20068.927022318676,23341.090785758704,18971.074030335,9279.935815768416,21266.19166859259,26504.69691925049,27365.21351540854,22945.887778029846,12198.295093897055,19283.629195655438,31585.191784583556,34070.20574490557,29810.806438634187
90,2240.336,4271.757,6417.0093,5748.555,5064.8613,4475.9307,8559.291,12791.772,11583.729,10119.418,6723.784,12910.172,19114.098,17591.613,15212.61,8959.334,17239.863,25303.514,23784.846,20341.127,11181.196,21559.863,31454.887,30056.54,25419.012,4778.280749129778,6566.409079030009,9570.65312403931,9865.547491451143,7675.434944500031,6883.429694711451,10087.416539463879,13773.280578271422,16411.58613098211,13014.27521904036,9156.033812060201,13944.546760838986,20216.019949097827,23721.064524549107,18784.519636996367,9288.84610931993,21119.99998672886,26753.762257449183,27800.76301292263,23398.01134903292,12474.632462585194,19423.434234848934,31575.49805506687,34234.812434981286,30612.55845557303
91,2265.2637,4318.5283,6487.04,5811.1826,5119.263,4525.9346,8656.763,12933.181,11715.7705,10233.797,6798.4414,13050.211,19321.54,17790.693,15378.103,9056.245,17420.617,25569.629,24057.496,20568.492,11297.3125,21784.441,31806.021,30437.125,25693.398,4941.443038392578,6519.045292414721,9514.702550816648,9949.51919519861,7629.46975475377,6848.65327630942,10413.322197780706,13879.256901875458,16708.336906791938,13025.289475686344,9331.280173962736,13711.219824533922,20573.491048840435,24150.662490051604,18924.883483607762,9327.081372975139,21901.93838146666,27087.55497805979,28063.08956709937,23930.571328640737,12452.568728147373,19413.981932570812,31947.561274901716,34378.678955810945,31121.851187021777
92,2290.237,4365.9844,6560.2007,5874.656,5178.7837,4574.956,8746.66,13070.0205,11846.006,10346.371,6872.916,13188.581,19530.35,17993.357,15554.606,9153.956,17619.078,25860.238,24326.172,20792.385,11425.572,22042.754,32152.656,30784.285,25964.496,4902.481701198228,6574.896916409132,9836.642293314555,9931.127678977784,7691.2351590848375,7073.802413123765,10318.107444543984,14279.888781119347,16786.794833504628,13218.131048004598,9213.28337621241,13946.415368994283,20649.989990341426,24329.13356954116,19490.147761714674,9442.364345101229,22174.6982347367,27377.723039492044,28481.046994504424,24205.467342507935,12309.82599453278,19631.256399876213,32024.825576767027,35081.131928047755,31997.13259704622
93,2315.1646,4415.0513,6632.516,5940.071,5235.813,4624.286,8840.647,13215.313,11974.734,10462.487,6949.4014,13337.3125,19744.875,18197.395,15720.852,9251.496,17807.635,26134.832,24607.367,21027.518,11548.383,22275.133,32472.58,31142.092,26252.957,5080.690255661302,6637.212333400442,9877.451277455437,10040.05775630789,7837.639733906165,7175.716297878493,10446.637777809865,14214.531979188863,16897.22612718756,13264.145306333507,9241.114511837666,14146.473122631167,20858.966888703268,24432.302390667523,19242.703252231237,9602.067150386738,22484.528186965308,27642.121982035733,28806.349739695725,24588.771370313338,12569.069173721022,19861.29672601221,32288.381449423036,35801.50933621602,32430.31961571722
94,2339.224,4462.1763,6704.7627,6001.853,5290.6724,4674.701,8939.181,13351.33,12107.8955,10573.211,7022.79,13483.897,19964.586,18409.11,15888.034,9351.789,17989.691,26407.803,24883.947,21251.158,11673.111,22519.637,32833.95,31487.514,26525.334,5122.229581039104,6787.888043877436,9837.338832055028,10276.078347589268,8010.532181945556,7250.214662408132,10321.049486771371,14155.637575431765,17118.52432346381,13427.446614045939,9244.696416738878,14461.829806802754,21472.218066842943,24633.32685672912,19525.89251986526,9790.16106814469,22747.839970632936,27854.451825390526,29158.06393576582,25272.606509358924,12830.67861831971,19757.5682113346,32903.38533103801,35824.57577618618,32430.924360323595
95,2365.6597,4510.6494,6773.8564,6072.775,5346.011,4726.967,9037.498,13489.518,12236.646,10683.774,7099.3096,13630.584,20153.223,18614.836,16065.703,9453.717,18183.273,26692.676,25162.95,21473.84,11804.662,22774.11,33148.8,31860.104,26779.797,5121.448854513283,7016.971176642881,10006.02835841142,10331.485628708095,8174.171747974571,7227.913250641576,10373.734587476882,14518.211728081353,17377.561709670623,13487.706140713615,9287.693946338275,14632.578299358733,21868.196904228553,25040.860436258026,19997.66206858089,9838.814475033172,23110.95095338131,28083.11297447732,29518.283047506844,25323.672220434648,13060.28143734588,19774.538690804162,33346.87797981261,36627.08353160458,32851.107826397776
96,2389.628,4559.659,6845.418,6139.6523,5400.8706,4774.7773,9140.51,13635.223,12363.295,10797.011,7174.2754,13773.593,20354.29,18816.725,16234.805,9555.426,18377.898,26964.55,25432.447,21700.953,11940.747,23013.139,33494.27,32199.129,27048.77,5111.781034662888,7054.642340146897,9893.767993609234,10665.237255419004,8185.043501961651,7201.576088889799,10360.32826063481,14711.574625575064,17371.513221014226,13576.780294734195,9124.858801937939,14646.873424968799,22098.821140306703,25156.202699488018,20127.6689785188,9876.391746586927,22854.50639628903,28229.31951053946,29785.90308099388,25954.647262703755,12964.98562407608,20001.953425418244,33716.54659009007,37209.85363449671,33565.16792834008
97,2414.3042,4606.0186,6916.2935,6202.0513,5458.1743,4823.1016,9237.799,13779.076,12497.278,10911.094,7248.9556,13918.691,20550.26,19017.838,16408.133,9657.49,18570.682,27224.475,25723.377,21926.832,12065.42,23254.361,33822.74,32548.824,27334.9,5151.290159410463,7128.124473438604,9989.116828713812,10714.563349177515,8062.157849306156,7255.220984330075,10469.391150856722,15053.716588993506,17523.119230836106,13591.066269806961,9230.260991495932,15017.030478996265,22546.99901313665,25546.16644192302,20166.357785172924,10282.472319896544,23066.1426808528,28461.154461770482,30120.06597369621,26413.608940320664,13034.367060235718,20094.05181658829,34429.231095192445,36454.9386648179,33483.36418662401
98,2441.0596,4653.749,6988.152,6263.605,5517.672,4873.334,9334.334,13921.536,12628.771,11028.8545,7322.7676,14063.974,20754.822,19215.75,16587.47,9753.854,18763.59,27504.436,25991.115,22162.72,12187.191,23520.672,34154.203,32890.594,27594.527,5273.572820880305,7319.195280325596,10091.589610244582,10832.212389513566,8280.206395599656,7286.515717440439,10620.531419643243,15081.754348482065,17601.716341271404,13645.704168013697,9455.857763721857,15394.93610873496,22928.770741023454,25710.979850072625,20222.73253378399,10358.286894272947,22410.231257955842,28676.378739116393,30589.466116161988,26665.000840456127,12851.11542333799,20579.584506863997,34390.454853294956,37143.726752166745,34085.76153290339
99,2464.1594,4701.5596,7059.7134,6332.676,5570.6343,4922.5605,9433.393,14064.431,12765.999,11142.091,7397.368,14206.605,20974.418,19424.562,16754.996,9854.021,18940.027,27787.438,26266.805,22394.06,12310.8125,23755.645,34500.562,33230.875,27893.957,5308.763626965009,7265.511893832449,10294.55985103325,11012.334986531623,8395.194067545339,7404.3893708833075,10622.574654001462,14950.121430378465,17924.004814882253,13680.082245530966,9496.795037406579,15615.359963656825,23089.300512085647,25799.805288636046,20267.80932088,10506.687106410485,22595.83723879439,28778.15717279574,31213.801591689655,27164.054925719363,13128.73150487193,20433.423229094587,35093.96284554187,37733.99672250936,34452.83007951454
100,2488.9158,4747.8506,7129.0586,6396.6284,5624.8994,4972.873,9524.832,14212.512,12893.493,11249.205,7472.1504,14351.373,21185.584,19630.129,16929.717,9951.869,19131.27,28061.184,26536.713,22610.07,12432.789,23991.898,34869.543,33578.79,28168.047,5170.326619554338,7330.355977229602,10330.288769326151,11185.422383743142,8306.9024631169,7442.162629825786,10855.850648553784,15165.215191282356,18100.852120729684,13926.095050720942,9535.960849795136,15620.897184745068,23389.377965215917,25831.9615187203,20757.776508384675,10739.503623522878,22669.82747268513,29153.62914154099,31635.1430931189,27604.23541118196,13402.54327387911,20632.119329523277,35582.14936549407,38545.765855377795,34560.90028064557
101,2514.9287,4797.34,7199.569,6459.2563,5681.518,5022.489,9617.723,14353.464,13026.22,11363.8125,7547.231,14499.111,21375.842,19831.127,17102.201,10049.49,19337.531,28331.07,26803.217,22833.732,12562.99,24211.508,35182.75,33952.816,28455.686,5204.244440381405,7541.18487614227,10480.684827738034,11210.055936884493,8425.965315473317,7407.060989823499,10969.747818573138,15496.996082707388,17906.93676171467,14150.33399527836,9595.618023694338,15755.438310649502,23520.07998646758,25756.100680646938,21071.098693152897,10899.34594321369,22680.24380498891,29494.154772674283,32078.31969709024,28129.385633431164,13295.757467997724,21187.565119596784,35814.58875241213,38906.56383430932,34844.0340722084
102,2539.3308,4843.5054,7270.422,6524.9,5734.709,5075.2573,9718.039,14499.305,13160.889,11478.718,7621.271,14650.059,21569.598,20038.912,17278.842,10151.154,19531.688,28593.143,27079.889,23056.598,12684.682,24452.672,35525.04,34327.53,28741.154,5303.150837505682,7659.322198792643,10546.050806669107,11349.84365329191,8494.471393384465,7386.343370141915,11100.308660555478,15521.603529661454,18149.330580455244,14293.736679184714,9623.628084593012,15769.424546875029,23955.90977658797,25914.55636592785,21354.729045880846,11102.120714849938,22552.27614620351,30034.819900209153,32417.21887894197,28127.35697354818,13387.802847445158,21556.451973570947,36006.07192891425,39782.34195837375,35346.24132713852
103,2563.3445,4889.202,7338.8984,6592.6455,5794.732,5125.3184,9822.309,14636.602,13300.858,11589.646,7694.8086,14796.689,21775.027,20239.521,17449.932,10246.318,19731.074,28862.959,27355.852,23287.023,12813.066,24709.203,35869.023,34691.668,29012.617,5381.304539125114,7671.541313488135,10590.538560933901,11532.98791440957,8561.510072664218,7483.17980667237,10947.083266083158,15812.587867846898,18413.360446807597,14527.589043558077,9602.12656229755,15950.430253048866,24253.85202707134,26129.848903680784,21607.03804804784,11361.352677055113,22713.37108693175,30127.668687566158,32983.96525109921,27854.764644807234,13748.294428894922,22402.43764995642,36470.829059798176,40070.5421361115,35200.14393130348
104,2588.5005,4937.915,7410.5283,6655.6157,5851.2134,5175.425,9925.343,14777.005,13435.367,11704.939,7768.05,14942.633,21987.725,20440.564,17623.145,10346.6,19921.723,29144.178,27639.676,23510.025,12939.441,24931.52,36216.207,35060.76,29297.422,5368.987066623273,7716.697531205411,10789.875315598494,11468.616120615658,8607.766297629787,7550.343830424647,11064.682574132943,16222.758488726397,18724.02446140872,14529.698668582107,9598.799876842764,16169.268724737634,24592.91321596036,26347.52506566189,21810.893477395195,11415.276747137523,22868.93138819203,30471.993201151585,33515.699870994955,27601.80663351856,14040.553537452011,22490.927465168086,37419.13921228912,39654.96478833804,35198.282918234574
105,2614.0337,4988.5703,7485.2656,6721.9907,5908.083,5225.7026,10023.156,14922.344,13567.362,11820.781,7840.3765,15087.023,22199.324,20641.447,17794.395,10443.077,20115.863,29423.18,27924.139,23735.195,13057.077,25151.172,36559.117,35428.527,29566.783,5259.503257480626,7873.957454481788,10882.187367650346,11894.705818990766,8631.682427684513,7598.505684458158,11042.356435142656,16489.25920558424,18915.25526970885,14755.374337696105,9768.731979374488,16456.548792252655,24676.560134842937,26545.612227440313,21818.647545410546,11348.319274818048,23370.783264865884,30461.98351434269,33833.97776636321,27956.29518733175,13931.211275488407,22784.76570760227,37852.87532309429,39907.106735150286,35596.12107798581
106,2639.4526,5033.5127,7556.256,6781.4194,5964.747,5275.992,10115.808,15062.748,13698.192,11933.15,7917.216,15236.567,22388.463,20842.49,17957.303,10539.611,20304.902,29690.598,28205.334,23967.291,13185.873,25403.91,36881.37,35761.863,29838.953,5289.50739972537,7970.025527615949,11186.169934040463,12495.319449361314,8869.004973583096,7563.2075074298255,11060.130916534144,16595.951554283074,18765.19163150679,15099.316486194595,9870.18168547263,16731.273148063407,24804.14286266778,26708.863740216675,22021.990156471078,11254.861228026139,23424.261159962552,30705.687699502043,34069.25809573937,27685.281530409557,14714.497859566727,22617.957134297856,37902.38972469924,39969.16327369334,35770.43432665572
107,2663.535,5083.46,7626.743,6848.4336,6020.5205,5325.219,10205.442,15206.168,13828.589,12049.335,7992.7754,15386.625,22602.965,21051.19,18132.666,10637.346,20493.893,29943.736,28494.504,24195.5,13313.196,25654.762,37196.953,36116.246,30120.469,5245.003069375862,8071.172730716632,11309.579904333143,12624.83646013446,8784.575458918309,7592.3807031856395,11196.878924034363,16857.32589698768,19096.8911323493,15089.329773431356,9910.279142167185,16791.56435053763,24852.33449017307,26832.0092245552,22256.943404570564,11025.645460077836,23949.349772520578,31308.755824963082,34926.56499490423,27665.36827313277,14737.575808823036,22984.821930130955,38321.622717041326,40084.126478465565,35824.59202987882
108,2687.8914,5127.4316,7697.8936,6911.9297,6078.647,5375.212,10296.471,15346.846,13963.234,12162.046,8068.5635,15530.832,22793.543,21252.506,18306.244,10731.8125,20688.23,30200.873,28771.154,24419.668,13439.959,25901.664,37520.12,36471.902,30390.127,5235.744924523871,7986.801577237698,11244.104514289003,12706.664808681748,8898.762537465258,7560.952202832858,11300.254961369239,16817.687545286208,19163.59456816461,15188.087583367884,10024.636748472412,17176.31908057503,24937.297249595453,27169.18723023412,22305.051806326766,11215.7622890757,24708.462679070748,31483.29268870961,35375.057125549494,27915.4193017937,14667.675814058697,22866.563265245695,39342.86240070077,40830.39542455778,36420.70933559266
109,2712.225,5177.093,7769.592,6976.0195,6132.409,5426.7803,10388.961,15489.442,14100.485,12270.759,8142.707,15673.441,23006.262,21457.846,18470.982,10837.544,20874.285,30462.418,29044.992,24646.986,13568.551,26140.008,37891.434,36856.44,30699.63,5108.315303482271,7749.630650496822,11302.74388142533,12681.774317997759,8982.110409525587,7655.850771002911,11381.286007125245,17083.05127121695,18960.315838459523,15270.78033827567,10040.44728350261,17607.174033711446,24909.45430918564,27519.48113915255,22475.1034949614,11331.627486647518,24141.978205966956,31395.755777921615,35166.245074059734,28346.90896679396,14567.536799850566,23106.947260659,39558.17626019841,41656.318263628535,36423.54756114543
110,2738.2036,5221.83,7841.7017,7039.8125,6193.4146,5477.253,10485.621,15637.66,14238.695,12383.882,8217.455,15814.508,23210.938,21665.607,18638.53,10930.881,21069.445,30750.994,29325.8,24867.68,13692.16,26390.3,38252.574,37234.082,30966.363,5161.876687883545,7810.3615357008875,11313.330468373048,12600.338603712815,8935.99919363944,7772.182474567859,11490.327281133335,17513.583172030332,19203.61998669966,15333.998252041614,10311.634666657406,17937.298799807657,24951.73263641241,27979.58887940326,22623.419915975057,11447.611579914306,24461.44539446598,31931.236243518204,35136.723890163536,28567.90515174407,14712.452943842496,23162.920505544484,39802.67049317301,41898.11242713134,36617.6476923743
111,2763.8623,5272.257,7911.9604,7101.526,6248.3877,5527.0625,10578.626,15773.678,14366.692,12497.415,8291.428,15965.193,23440.475,21862.514,18807.951,11025.072,21262.445,31012.45,29615.633,25087.322,13819.895,26652.395,38561.62,37587.434,31248.816,5210.417555509727,7575.902753310631,11170.368576669873,12800.09392165618,9139.647084948912,7854.880958302647,11459.9391042816,17685.1505702691,19272.446187420057,15349.062440132686,10660.423210385385,18053.81038746486,25082.612206549704,28284.611700963993,22995.339203713345,11331.761818935474,25130.380959895643,32140.65014243197,35236.18712618372,29018.90434703752,14479.923916570226,23098.649376008372,40039.034044897235,41837.76690053371,36767.24153463031
112,2786.8481,5320.2153,7985.967,7165.296,6305.806,5576.8145,10673.676,15913.3955,14492.748,12610.127,8366.965,16104.477,23640.58,22066.984,18978.674,11129.285,21456.543,31298.764,29907.156,25302.988,13943.6875,26896.36,38899.824,37966.24,31521.262,5193.035250193795,7574.1216650253145,11221.642317123122,12820.524836863151,9126.625066019216,7895.9773943234895,11568.45117998581,17730.1120109739,19361.01753450029,15503.13615935102,10702.395027129312,18216.588460828738,25905.223500386855,28463.027020394944,23533.698486851998,11474.433168113068,25037.86375295584,32476.819854770703,35641.39534950573,29494.09372197154,14637.08951623683,23334.828977073368,40299.359433350335,42256.92313648494,36732.880566181535
113,2811.2502,5368.38,8058.3276,7230.14,6362.8584,5625.916,10765.092,16046.671,14624.948,12725.626,8443.633,16252.215,23855.492,22277.762,19152.209,11228.767,21653.314,31597.004,30212.777,25535.082,14068.36,27133.16,39238.14,38370.242,31795.625,5214.018052453532,7700.609314805028,11251.593675113592,12927.489946169475,9117.323395143598,7917.753033906617,11874.784697988658,17815.77323105228,19386.487140278292,15584.672695566016,10774.15315759491,17945.358110923487,26036.49252257562,28743.113347176895,23816.02669690677,11531.902025873307,24903.447765775774,32961.97789689923,35712.6955704607,29956.561319190736,14701.281459768641,23696.594466708448,40584.155828851,42530.99325770481,37170.965663263785
114,2837.2288,5417.504,8128.6553,7296.9487,6422.379,5676.674,10858.828,16186.686,14759.046,12837.812,8515.959,16392.746,24069.172,22488.562,19330.654,11325.473,21835.234,31872.967,30500.896,25739.096,14189.492,27367.15,39573.832,38724.58,32078.146,5280.46064603353,7614.875680599658,11369.47899327266,12712.98206636219,9147.704248159533,7950.128828895648,11881.605738091446,17810.68570063708,19571.142590741445,15498.97320944109,10706.531704433215,18110.411837156153,26469.03976126212,29061.341434207778,24372.229197360823,11605.98871056119,25053.51688667879,32808.1019980252,36158.374945659336,29867.29432617511,15183.094740077688,23788.02673890929,41326.211392244615,42743.000500686874,37748.62255479904
115,2861.2654,5464.1147,8195.692,7361.4727,6476.3696,5727.0776,10958.023,16329.534,14893.807,12957.675,8589.76,16528.625,24264.436,22698.791,19484.494,11425.572,22042.754,32152.656,30784.285,25964.496,14314.495,27600.719,39927.387,39082.75,32361.285,5427.132329342319,7516.861532522206,11534.60449057644,12697.465590637159,9326.790583348322,8164.219669388441,11954.8840952927,17982.48272176787,19732.731720080035,15601.334805138351,10872.229070803385,18191.640354303876,26944.83855365081,29343.20014488217,24417.100426398,11552.898997045097,25182.988942283664,32921.53901593642,36142.070248221025,29684.73962210521,15317.635215006085,23646.219506912643,41855.0890812586,43005.196723750625,37805.336888668935
