Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
31,1417.2091512944512,1867.4487081470916,2268.128295237332,2743.3438162852917,2297.223560177334,2831.8644045110823,3733.5868466442485,4535.737317492335,5501.630236561717,4586.397931152121,4243.941839051143,5598.323847690764,6803.71672297089,8274.685312462,6867.611509696696,5653.530003155402,7461.723408449965,9072.294840568036,11062.52573805253,9140.914798129703,7060.680112009507,9323.872332851715,11343.332874249443,13865.09525703893,11406.431510751669,3595.247205717152,4254.373380762664,4452.83756612843,5690.5728836127455,5510.6847820303565,4779.955617045203,6614.542289835615,6979.246539588165,8371.117422456133,7220.063295896876,5959.494519363526,7387.25166782868,10074.730987606246,10350.89951738236,10524.658492014245,6281.902407967558,12028.897036352895,11036.74576299525,13508.080566937095,11482.332121568143,8062.965302087776,12849.229740446346,16930.3066416711,16741.957702375286,16136.360458521573
32,1462.896850439583,1927.7010011462542,2341.305708032136,2832.1767975055714,2371.176619439293,2923.045276939755,3853.9291690585237,4682.032983075645,5680.031996533036,4733.840259316014,4380.442710014659,5778.752099437293,7023.215958672194,8543.839272169458,7087.97426210909,5835.245413293491,7701.998058366894,9365.188817654058,11423.25777827463,9433.65447028939,7287.414958347231,9624.215184103326,11709.916561614484,14318.504147556234,11771.09356647202,3634.438747924811,4323.766403325415,4597.047716906883,5852.342339510196,5675.781412348822,4856.249104041996,6794.042588514622,7222.519540758638,8638.730859488154,7421.886146806441,6043.522583192183,7529.414944556788,10392.454753949514,10603.085700030553,10790.016590636656,6376.353697846178,12295.405067838527,11367.274450767534,13857.3706804225,11778.658119203106,8227.444562962022,13152.96090201561,17344.2635854943,17199.661427369054,16541.885674438065
33,1508.5626049743369,1987.841377813017,2414.3613024000742,2920.9021432317963,2445.1587715303117,3014.2133593621766,3974.2976443170455,4828.307297582087,5858.562401062845,4881.196500929234,4516.952740543347,5959.093128533372,7242.669156640235,8813.034299948646,7308.226699383965,6016.916874344216,7942.3407760697855,9658.12656927994,11784.28678334684,9726.246360358846,7514.106545670233,9924.354766301063,12076.41320152073,14772.191965290496,12135.598441176191,3677.4036942142966,4397.034712504374,4773.605336250037,6047.85072578941,5869.444443852019,4953.334151309964,7033.725600901113,7514.421093070836,8952.72665758137,7666.771169120812,6135.13518680612,7695.440967223697,10774.561486267745,10890.763221697065,11114.26368182908,6519.8900699691685,12603.936317147432,11754.929173751389,14282.797013222265,12139.28949312323,8429.484829665847,13503.588170635785,17844.7422831969,17746.307262532744,17029.676288565286
34,1554.2579011971272,2048.056442633908,2487.58373781422,3009.6245242293453,2519.143989852854,3105.3586565774617,4094.601476586284,4974.698451665421,6037.164993765058,5028.569268866461,4653.472388296303,6139.451462237155,7462.183804212693,9082.414656102046,7528.46357009085,6198.509507586122,8182.644757659678,9951.064505784878,12145.641930832833,10018.746554338693,7740.764282490656,10224.50140633337,12443.100743098075,15226.372457912401,12499.86784642106,3724.3619865417695,4475.590307572184,4954.414064563512,6235.772786469215,6058.40876054741,5061.570146547395,7286.7173904285255,7790.220318457772,9261.331017396757,7905.778346649927,6226.402221016352,7865.384335911797,11160.633647599585,11175.630776254216,11438.612954294704,6686.513127714314,12907.578543157886,12143.076573346367,14698.011660196715,12515.829277691228,8624.365303839453,13844.44881260013,18331.527501683908,18289.67402865169,17502.318961581732
35,1599.9281158245979,2108.258554077535,2560.6789200230146,3098.415472252624,2593.0360695871937,3196.496075147302,4214.8819084409015,5120.942311338775,6215.789256822765,5175.903766261051,4789.866862467618,6319.804889689445,7681.7199533760195,9352.110699330486,7748.553133006022,6380.061833313633,8422.93494262285,10244.074996868296,12507.170257370151,10311.09258777306,7967.307291564766,10524.700501651654,12809.71064780895,15681.000894862686,12863.921968210361,3766.4019917724045,4543.070682531931,5102.268058591602,6386.050955984032,6220.743432320951,5150.515038465977,7512.3922159424,8013.505382820748,9513.552795266656,8097.123912732761,6309.922127149328,8015.934256877598,11481.279387282613,11415.476958440728,11709.131988058276,6842.286597497324,13155.195487861014,12467.402282363066,15030.588684352266,12835.254518366091,8788.946861354283,14116.93858867141,18724.857557810406,18743.1579525795,17904.25657347109
36,1645.558381028508,2168.529137941565,2633.887005214558,3187.217738477779,2666.976814670121,3287.6558575875674,4335.267386483861,5267.336474911816,6394.488037282712,5323.18241066612,4926.327327754302,6500.161727541735,7901.27978162708,9621.785773984968,7968.614543403138,6561.624518343538,8663.208831413805,10537.111437833335,12868.99132563522,10603.36354611579,8193.826910156375,10824.816286295156,13176.573656786517,16135.91283463042,13227.85625871351,3817.5413814651115,4624.331609978019,5280.650844554981,6566.550091214131,6406.67566262108,5248.38206599437,7781.7887854174805,8277.863567290073,9813.539463417519,8323.023806209332,6425.60528281493,8208.890460992052,11865.996683796942,11706.569409260856,12033.39363925043,7047.946280029346,13448.972831436142,12851.60015101807,15431.06612343772,13220.438104140989,8970.201576284515,14420.04408804712,19187.61126337999,19285.621042356546,18409.020173827008
37,1691.2367483057728,2228.7242674279682,2706.9880144916524,3275.981297232853,2740.9552639103313,3378.7682844464325,4455.602910426957,5413.588430162177,6573.302934963522,5470.336991392819,5062.7267904606515,6680.53113489522,8120.692404205398,9891.564070844097,8188.564337089729,6743.0809189403735,8903.495193621695,10830.34830855228,13230.931197537397,10895.410762728563,8420.268284751315,11124.89848767294,13543.508027143822,16591.326029847038,13591.554718697924,3869.0015341315448,4709.941619846907,5459.385643134637,6744.106607854329,6582.854332255054,5356.802826028591,8045.513458346863,8523.99700124555,10102.955880365944,8545.331442055225,6555.079142751274,8411.008482127556,12246.406681494384,12004.240773417245,12360.607648573017,7269.177155676629,13759.017699942378,13214.507351808645,15827.1533514402,13604.773186592824,9150.695468648197,14716.604885344455,19632.106119599175,19821.115334190035,18924.171544276534
38,1736.9040370384246,2288.943644576582,2780.1892593332764,3364.8726200612355,2814.851565133845,3469.9203796864012,4575.892743252202,5559.964808123228,6752.168120440315,5617.5617806244545,5199.092722563973,6860.809591766388,8340.179045008961,10161.551875503408,8408.42210481548,6924.572392916322,9143.72449212542,11123.428299007872,13593.194238438029,11187.474519991418,8646.588592490005,11424.950408428622,13910.623360869638,17046.89360889623,13955.011188409184,3915.194875897441,4784.901549316991,5610.199054784443,6888.003916223185,6725.697422676038,5442.43123798345,8253.450812419529,8719.349716043724,10343.023485244763,8728.218581258177,6669.486146104842,8590.549157125568,12560.265785935155,12262.37894037031,12636.019206472647,7450.582338338371,14024.50928643538,13513.290264898867,16149.394793477453,13920.795962082895,9296.656569166798,14980.947338378757,20005.83874837517,20258.31599209951,19376.447595301594
39,1782.527673129919,2349.144282876916,2853.3444262476282,3453.7615822966964,2888.741520136021,3561.0262611043977,4696.207400069668,5706.243309329485,6930.95481634613,5764.7965744538715,5335.481067943748,7041.047869251329,8559.87609228144,10431.687247214231,8628.286945811373,7106.0387768459705,9383.949055512003,11416.69560354486,13955.72225836023,11479.354386067675,8872.914831349768,11724.96175319571,14277.69331059379,17503.10892784018,14318.387598911388,3969.799281874872,4879.027875594275,5785.828062922603,7058.578355590914,6897.548479121757,5540.431089642404,8505.190131139576,8939.071282387304,10632.631632470397,8935.661534704352,6814.100530946595,8811.558685225189,12937.635632905962,12572.475461450018,12963.821227299963,7666.950811914075,14343.384683821234,13873.19683523153,16532.855975139846,14294.896287818012,9459.982574191605,15295.140593702312,20448.84762711427,20832.691229942822,19938.30363724056
40,1828.1878519224774,2409.3426377009564,2926.4038231055492,3542.6142594536627,2962.6195353636153,3652.1052342163175,4816.523481345352,5852.644742113321,7109.954546866431,5911.9637722806,5471.775846459421,7221.301893625576,8779.49745428012,10701.849293795103,8848.065300423623,7287.414958347231,9624.215184103326,11709.916561614484,14318.504147556234,11771.09356647202,9099.145811218223,12024.974417156782,14644.761039145045,17959.63495265018,14681.494106635064,4025.0600958360774,4976.470043621448,5959.9035762389085,7226.3074729025,7066.884260353193,5641.499848369005,8743.202336523795,9159.92814697327,10914.571826187694,9144.930494724247,6974.247570012885,9054.152601146327,13327.436674766757,12912.672730217942,13293.891608361211,7878.411477591828,14681.005662100719,14256.471380478544,16921.026928169445,14687.920038892964,9624.944065229878,15577.106723546727,20901.357266315346,21409.596390946128,20509.812586539716
41,1873.8364424722888,2469.5834715805877,2999.682239249507,3631.466946131221,3036.509678263251,3743.166279444991,4936.790676479953,5998.988802821554,7288.98246789576,6059.055778365186,5608.113969261277,7401.6261715964065,8999.188357609322,10972.336540411243,9067.708623233122,7468.77579981637,9864.30228279774,12003.070871556274,14681.53949208186,12062.704896943274,9325.373440083547,12324.869131968875,15012.212298011978,18416.444369094486,15044.380804659859,4068.93249805097,5069.675420676932,6113.723427053658,7376.877902724045,7203.00137700912,5726.425658341412,8933.996025026525,9347.6934354523,11131.962401285986,9313.423750154929,7138.037368446088,9333.708993185192,13687.728421726557,13249.034288174054,13609.681474352044,8071.322155129247,14970.471128204445,14633.635542166241,17310.37821023302,15054.302315278323,9776.824982442538,15792.897465316773,21373.157436893078,21897.711524983926,21013.781893938547
42,1919.4771569595891,2529.7691070473265,3072.7617728853634,3720.3937940066508,3110.3767865040036,3834.2349786808736,5057.091515996357,6145.247933858083,7468.121112688399,6206.1275102981635,5744.406841818012,7581.937673835177,9218.799273085968,11242.831336311721,9287.298088010188,7650.085637190448,10104.509638642521,12296.453521562775,15044.664902520271,12354.18321278055,9551.473011633072,12624.823107172717,15379.66376878814,18873.72329624366,15407.158274011435,4125.945552402871,5187.13172625904,6302.727502504224,7551.609069208464,7355.1305890610165,5835.401436495811,9192.462130845839,9578.737122473434,11410.737121091845,9520.431953571391,7342.214735510743,9658.038295666664,14112.413254204075,13649.472512970096,13978.470539315125,8308.335293504617,15406.623849253032,15084.572307009712,17787.754565765685,15503.950092198867,9946.388556257849,16026.08298322646,21930.008401337473,22470.25937949602,21615.055690127938
43,1965.127918905953,2590.001139740221,3145.939913594305,3809.3146580666453,3184.27836486985,3925.30350328555,5177.390331563332,6291.64203551738,7647.181003130503,6353.178600232605,5880.66220416201,7762.1565889622925,9438.457101481536,11513.5396144758,9506.797261154483,7831.382795396659,10344.5831471656,12589.769324239482,15408.177195631939,12645.533914365154,9777.515207929602,12924.592550426041,15747.206987623022,19331.39553674868,15769.702829970545,4184.777945605996,5313.939949740401,6492.724884731959,7734.213220827733,7501.063435270298,5948.7302833274825,9464.998865088626,9805.543228733166,11682.156357645901,9727.206892148115,7546.254229134302,9981.501356966834,14536.52142414628,14044.084169315185,14347.953892518235,8535.713995486592,15829.68711728238,15539.26757610368,18264.708676594004,15951.839248521117,10106.117979848928,16292.98804041687,22477.757284433013,23032.25214415848,22196.981219445304
44,2010.7733532917446,2650.170338146534,3218.982732822252,3898.1610038168337,3258.1740361967863,4016.3487588764465,5297.701503026255,6437.928443563081,7826.485742930404,6500.227795008992,6016.916874344216,7942.3407760697855,9658.12656927994,11784.28678334684,9726.246360358846,8012.6112929683295,10584.709104304924,12883.161574931688,15771.929529504216,12936.74908375442,10003.525652394954,13224.458023985157,16114.763795653455,19789.347894858874,16132.064320352687,4231.959956641505,5416.918313090851,6645.658538394877,7886.682738338885,7624.174484234878,6042.072850831979,9692.412755887804,9989.006449019109,11922.344986594097,9900.686380590865,7711.222845202956,10250.964523946315,14896.418668577844,14371.217939241835,14652.63157760262,8723.761350054472,16165.896765705089,15913.189335972382,18645.061036844858,16328.503980004645,10228.865335064384,16524.827503482647,22935.569653652914,23476.67062251303,22675.698391561167
45,2056.4066439444478,2710.3836603334767,3292.2325799038713,3987.1639399025994,3331.9955443239614,4107.383760281408,5417.9275862094855,6584.2711174596025,8005.690004290542,6647.206021233639,6153.107101165664,8122.570174842463,9877.864578571713,12055.216775086663,9945.615039704006,8193.826910156375,10824.816286295156,13176.573656786517,16135.91283463042,13227.85625871351,10229.419135348917,13524.31149939583,16482.461763085397,20247.815570667048,16494.100465552747,4288.246718438078,5536.654130434146,6835.007244561987,8071.871112028399,7764.36845796116,6157.277087432293,9949.927350209922,10205.206127083515,12211.04691500251,10105.123699303365,7907.051717166245,10570.852365956684,15334.056679367262,14754.789561088452,15020.448562340634,8921.603732760786,16575.38733837273,16349.849433399355,19090.24453195783,16774.86743976526,10396.246982405502,16829.002374211108,23489.039560622317,24001.657279399893,23246.059698024008
46,2102.039015006261,2770.5994959480886,3365.337544197467,4076.1839233209134,3405.841312345281,4198.394119346356,5538.231602421389,6730.575341337946,8184.974234814535,6794.145996684569,6289.317701899752,8302.835258865856,10097.588553153215,12326.388862460126,10164.932007820275,8374.94282286696,11064.88924742154,13470.17298748996,16500.213162125383,13518.797414521716,10455.30457327069,13824.065420352905,16850.108647251236,20706.72970712996,16856.035294025845,4346.56970737456,5673.759860785352,7038.578940236284,8259.256171801257,7900.019063070354,6268.977717132159,10193.201061617929,10423.67372289375,12491.883338340735,10314.652078587398,8103.175568309893,10897.462763559119,15761.339131591774,15144.749298140909,15397.035106328323,9097.939706369063,16983.387084062757,16790.614886932493,19554.226813218575,17211.645622612166,10602.082150818916,17186.4487123543,24040.331756310177,24564.40691200197,23815.64606265197
47,2147.6902390524133,2830.7899875965045,3438.491648995379,4165.177100902163,3479.72865049777,4289.459742108362,5658.452717480879,6876.921709122244,8364.35713652014,6941.071062224857,6425.444706220301,8482.976622732178,10317.22745826798,12597.523707453114,10384.186615316434,8556.058826766093,11304.937309202794,13763.69121209944,16864.62267742073,13809.615432411952,10681.101912062646,14123.762543894849,17217.87332464555,21165.831078946227,17217.736731802812,4393.111435691236,5781.7935102410775,7212.537799961543,8421.969085407429,8010.462837130025,6366.251043442099,10391.08455473617,10612.42661528794,12722.822764435383,10497.116180320707,8270.66068978238,11166.784115101585,16114.254753880767,15459.173229925753,15720.533011910047,9224.406742161542,17319.728523651294,17166.03524358253,19920.250442889443,17568.67700214937,10773.08719323804,17504.87921633063,24492.542987664845,24944.669827177902,24305.59636850377
48,2193.3163138615755,2891.010898765594,3511.6998420726172,4254.178539753203,3553.530657870208,4380.442710014659,5778.752099437293,7023.215958672194,8543.839272169458,7087.97426210909,6561.624518343538,8663.208831413805,10537.111437833335,12868.99132563522,10603.36354611579,8737.15494578603,11544.943882662365,14057.361383217994,17229.344067501836,14100.3775969998,10906.83947663575,14423.51456473864,17585.786526788503,21625.43372552489,17579.266922830408,4448.316984557297,5907.498491505739,7424.024326920035,8612.890678346954,8147.031202841754,6480.531875854962,10610.289079938866,10830.791665881316,12994.38559799289,10715.62219016025,8466.921814846235,11468.507640728274,16537.83351357871,15839.303070398964,16119.916440429228,9347.942108861514,17726.177024645847,17630.637875410004,20366.70520121742,17985.419848661186,10938.40773876456,17894.86242809978,25032.784745308727,25392.594849563728,24894.49424935716
49,2238.9596405541756,2951.157845890704,3584.8096723043363,4343.131854721402,3627.3844417560476,4471.416653625193,5898.9826447350715,7169.527807328271,8723.317353328868,7234.795418767298,6697.7324209645785,8843.462178465466,10756.930632907293,13140.342639776174,10822.435218459863,8918.205543915275,11784.973864878048,14351.069413824629,17594.40921702979,14391.091680924132,11132.555293105475,14723.179708601674,17953.53516555069,22085.386714094322,17940.586002592707,4514.793417721927,6025.69262278512,7644.168070743279,8787.720781823584,8287.16975757821,6586.789252418669,10800.44071841533,11041.43458107808,13252.577478112957,10929.0770627372,8670.995044146384,11755.045969983927,16970.201419826943,16207.764788303612,16523.37242071898,9476.791564963818,18129.674337881865,18101.5375926258,20823.634680305822,18399.394701138608,11146.771025430564,18276.870780928166,25573.109933866803,25893.10323971619,25473.254001036472
50,2284.55596338512,3011.336803467645,3657.924536018932,4432.121683550802,3701.2486228838984,4562.464489254983,6019.215200642398,7315.865145763354,8902.842818157544,7381.656488101679,6833.840199989394,9023.606933385385,10976.808693423387,13412.046227635396,11041.4542515395,9099.145811218223,12024.974417156782,14644.761039145045,17959.63495265018,14681.494106635064,11358.164239834172,15022.888106769118,18321.412712430996,22545.8667878348,18301.669921522647,4573.8709929055,6119.039421107851,7839.08799072736,8946.585147237085,8412.384858786801,6676.467431842062,10941.305180759246,11221.732478188469,13473.126521995075,11109.909899354596,8848.661571649478,11983.650480532944,17335.699388818128,16506.139039393453,16857.45645037014,9585.203579210633,18479.54818647638,18492.68509985705,21226.58195320609,18749.1645561908,11314.24906847295,18593.673205539544,26008.138102080247,26316.523245806162,25942.17903627013
51,2330.178925207423,3071.555732248051,3731.116392822423,4521.2603009236855,3774.988605260902,4653.472388296303,6139.451462237155,7462.183804212693,9082.414656102046,7528.46357009085,6969.925540998574,9203.767775690014,11196.74019528646,13683.75744111881,11260.451093293665,9280.093033391666,12264.902001227956,14938.706820682224,18325.024224147415,14971.86956114363,11583.75065162207,15322.494122347662,18689.475545141606,23006.760943100726,18662.556924508284,4647.745899100247,6227.9284888757265,8063.168092158325,9133.842470654865,8567.74153070731,6785.271426538277,11117.592045533866,11430.790759138563,13734.373062647861,11320.745815995237,9075.78413722547,12257.029958232955,17774.81619244797,16873.220722934475,17248.208881856008,9697.32774980767,18893.938310514975,18949.462384951305,21723.26688549452,19164.164296667434,11510.670057573047,18971.128965888,26511.03016501545,26817.081566013592,26520.826226530055
52,2375.835116451228,3131.682838316735,3804.2533445617364,4610.265419369574,3848.8546731053502,4744.398167907024,6259.707762107328,7608.5591670931235,9262.135192643673,7675.155269704548,7106.0387768459705,9383.949055512003,11416.69560354486,13955.72225836023,11479.354386067675,9461.02057686821,12504.835626472603,15232.642549717468,18690.768436028822,15262.073487243875,11809.297524516125,15622.123731052778,19057.42343388047,23467.913274376162,19023.28578578219,4717.008149067432,6333.160094768858,8282.153388172688,9302.322599220712,8723.530490012414,6885.776055998608,11290.64277664574,11637.770152183513,14007.779678948795,11540.983874078844,9296.337675479988,12538.00159315762,18215.900507811388,17235.271952397616,17636.53852738785,9795.63583659135,19310.564390370986,19393.71196391108,22201.70496561518,19580.056353775766,11726.35246665664,19343.819606882877,27008.44774995183,27281.62285860963,27082.767389501427
53,2421.4190257979094,3191.948229776535,3877.4202049106475,4699.342616854095,3922.6075288336233,4835.355161937151,6379.905914373291,7754.768268059342,9441.916978265745,7821.899182256513,7242.099965941625,9564.11037979255,11636.577140181747,14227.717611448066,11698.191244654514,9641.902475110663,12744.7463543246,15526.663183261713,19056.801841862783,15552.15101066244,12034.769005454713,15921.719864067862,19425.584262438388,23929.604687873347,19383.746394215188,4779.925220134018,6417.080729502436,8469.597221543108,9419.837838862357,8857.829890481898,6971.596755566794,11425.149890803157,11819.305630117005,14232.638962399202,11728.11745447712,9480.778207932812,12767.32145901913,18583.16371007631,17525.219194879774,17960.265301434712,9874.873387425632,19647.508799194464,19763.83108877685,22563.038670868096,19921.658782862007,11909.285166567062,19649.987877418305,27434.85772086362,27670.6267469639,27529.111914570727
54,2467.035544696462,3252.0939452318257,3950.578859161469,4788.432090490852,3996.3618652949363,4926.327327754302,6500.161727541735,7901.27978162708,9621.785773984968,7968.614543403138,7378.075030283201,9744.219291323856,11856.547562981135,14499.935056741366,11916.86862783603,9822.726758137513,12984.622854514773,15820.75734604218,19422.970830013644,15842.210815912913,12260.231844888041,16221.28591668019,19793.598388522933,24391.618842157037,19744.083004237193,4859.624334577342,6516.890321881511,8681.004499248855,9574.409797139473,9009.485386037682,7069.11340693206,11551.37879402441,12032.1134004511,14505.465940054637,11939.520983246004,9675.52064785643,12978.643804612562,18907.15842825002,17808.5036671266,18270.24823765775,9964.70168874134,19975.066746327084,20158.827403110212,22923.523367202222,20260.122344380336,12132.485561614052,20051.52808077504,27995.03202962327,28213.5456118995,28025.338819160123
55,2512.654468025281,3312.330439066086,4023.6525615150117,4877.498738683077,4070.199681141397,5017.253428497751,6620.362046966226,8047.481429135884,9801.68208528049,8115.240973332048,7514.106545670233,9924.354766301063,12076.41320152073,14772.191965290496,12135.598441176191,10003.525652394954,13224.458023985157,16114.763795653455,19789.347894858874,16132.064320352687,12485.58767563532,16520.751892780514,20161.77829308329,24853.885863142183,20104.156167192505,4928.63415004175,6590.430639315033,8850.869967734292,9705.699314498921,9133.11511417814,7149.062159443102,11636.266007789978,12214.908204493537,14742.579176565992,12109.412672576264,9827.386997586631,13146.600264229148,19166.28428669868,18044.197334043096,18510.986852349837,10040.707211574907,20232.236344140118,20484.457564684308,23199.174333595205,20540.661714437563,12320.806601735292,20397.497577219536,28470.822108639655,28693.462202008297,28435.063941895856
56,2558.2732048593452,3372.4806758755853,4096.870104022269,4966.600760182339,4143.955197727681,5108.165587244946,6740.568470263541,8193.827721589496,9981.581626733174,8261.852257254899,7650.085637190448,10104.509638642521,12296.453521562775,15044.664902520271,12354.18321278055,10184.238368493801,13464.32760111659,16408.91763784729,20156.155821600212,16421.675501521775,12710.95508200163,16820.237502744883,20530.051572061155,25316.595252090443,20464.08027108826,5012.514378949433,6673.292538683005,9052.795678357492,9859.410697455593,9271.7519946819,7245.089492459884,11721.598816409578,12428.09370414141,15001.994061584122,12308.711184699618,9996.20794269838,13358.81469649725,19485.187368812134,18337.923258133764,18794.723302588274,10144.666232316342,20526.824676839893,20864.368033831655,23527.088243832677,20890.326949365382,12551.154514098973,20802.85933143533,29070.448947865087,29278.713852463814,28925.68113983083
57,2603.855826090288,3432.609256746741,4169.984514459156,5055.753086996475,4217.702130299021,5199.092722563973,6860.809591766388,8340.179045008961,10161.551875503408,8408.42210481548,7786.050796846284,10284.536532545028,12516.490602399967,15317.281014404201,12572.674693721998,10364.994458660403,13704.121680945173,16703.089416001232,20523.104039516198,16711.31316750064,12936.199427669055,17119.63010587392,20898.48326997701,25779.798681193104,20823.72512869545,5097.73867018603,6771.2585394478565,9258.397703193037,10031.814039535371,9431.772289862021,7340.688298764913,11836.57563714564,12639.782847273998,15243.409382162175,12515.1382687868,10141.085648244187,13569.252108869316,19803.876867497307,18646.181656594308,19079.034970924018,10276.482788918174,20853.106002122902,21242.956927323015,23890.01719780842,21270.267398619017,12809.110150512432,21229.35186659263,29641.2106270938,29894.324473677425,29420.014678389532
58,2649.4447037292393,3492.8295860412995,4243.180087633346,5144.787322151907,4291.4606177229025,5290.02102794618,6980.958374382227,8486.650945356347,10341.600306372882,8555.070724500369,7921.98596471899,10464.697461845219,12736.432971020846,15589.992351342535,12791.112301493771,10545.645669259366,13943.938755819656,16997.22552922159,20890.245688552033,17000.740880980058,13161.390925324735,17419.090019081053,21267.185748001993,26243.2984690931,21183.21077071216,5168.40619544091,6860.633840280912,9426.060096261612,10172.754458912408,9574.166313565225,7421.140508988966,11937.145932387071,12816.369565673524,15434.150630389722,12697.51722032126,10261.699886949022,13733.813553673846,20067.924849983578,18910.085164343178,19332.275301550515,10406.13055303819,21140.827520391194,21560.87702042152,24214.35768363175,21604.624404939357,13020.779287615856,21590.88833994032,30108.625016628284,30412.204447078133,29835.394452734403
59,2695.045353198545,3553.00455191334,4316.305724566249,5233.992263526446,4365.211403267313,5380.894459761718,7101.179115566734,8633.081449961017,10521.793213222007,8701.562800364045,8057.887160141195,10644.739013613444,12956.44071452952,15862.8358120294,13009.509555499997,10726.286859243508,14183.676774198777,17291.475675367426,21257.65325151879,17290.089735896563,13386.505150966646,17718.374415063994,21636.13900572839,26707.26379438551,21542.448661250204,5251.321019360476,6952.494104917149,9628.520587727578,10301.806098736028,9732.861992935796,7518.520674357291,12042.887892535015,13027.512385531167,15651.772420372512,12924.870741045797,10422.505774361112,13929.812227864735,20379.76618903627,19221.023631453823,19629.229328823407,10567.976957244278,21496.988133607534,21950.391735691315,24633.74645074741,22017.07070004227,13264.780940760711,22021.12866210159,30676.20139085324,30991.358712686342,30332.852926249387
60,2740.661672258498,3613.2195543243874,4389.450426468257,5323.229733383709,4438.927901034759,5471.775846459421,7221.301893625576,8779.49745428012,10701.849293795103,8848.065300423623,8193.826910156375,10824.816286295156,13176.573656786517,16135.91283463042,13227.85625871351,10906.83947663575,14423.51456473864,17585.786526788503,21625.43372552489,17579.266922830408,13611.628842084363,18017.675679667183,22004.997388597752,27171.52849600822,21901.56793894641,5343.897332865293,7047.086051605122,9838.201892714387,10450.59323867239,9901.89706677365,7620.185570773272,12146.762637846288,13229.460862608563,15855.018867593984,13147.798611828239,10591.042520725832,14121.913171119142,20687.330875953063,19528.31088878891,19926.57090001701,10746.22337410182,21851.988090128478,22349.166636060585,25068.093124736035,22433.49867463365,13550.23960953823,22474.005114139953,31234.86840883329,31598.331422552586,30864.88552172168
61,2786.2525674275557,3673.3696500655947,4462.563442899746,5412.470867944065,4512.679284428448,5562.681366323067,7341.508928562552,8925.903204492655,10882.185417892553,8994.473002755041,8329.6527408459,11004.890365813128,13396.675364908675,16409.098268378926,13446.068022798601,11087.40940681459,14663.268831224388,17880.004402647533,21993.479515665782,17868.306492802752,13836.65257435347,18316.997557875267,22374.004791114112,27636.23814865576,22260.34795892009,5425.517140710607,7132.159400941862,10005.905439341503,10575.13760855977,10032.212627454288,7722.952784594529,12240.255287264401,13397.00575656623,16044.547545395235,13332.833515970364,10704.708268394854,14269.145516066941,20934.26250558318,19790.739851153943,20152.195618848997,10918.35949631738,22165.443050459868,22689.96037997782,25447.767022686872,22799.751600548872,13787.749137847532,22805.28469183291,31674.54092665109,32097.11306006498,31332.394224850737
62,2831.8644045110823,3733.5868466442485,4535.737317492335,5501.630236561717,4586.397931152121,5653.530003155402,7461.723408449965,9072.294840568036,11062.52573805253,9140.914798129703,8465.506937019813,11184.928558493373,13616.877476257616,16682.395528520832,13664.192575971178,11267.929596994614,14903.00478227742,18174.392922770876,22361.635521905308,18157.235590233406,14061.637701736512,18616.26160001838,22742.96911739193,28101.256606414252,22619.06312418582,5514.163833010856,7220.096472912926,10207.545836734147,10690.271974886691,10185.639387440146,7852.665932360963,12397.454997552313,13588.867732066201,16273.151424169628,13550.733938934894,10844.488436337359,14439.082659605925,21228.227795223185,20123.299888924656,20420.531795903236,11143.921174708039,22550.44076869293,23104.553201486426,25866.217132141428,23243.421457535973,14041.54710770482,23161.61693518361,32156.83357302644,32677.13380586873,31876.81483187238
63,2877.471693696392,3793.6993371063186,4608.927606448521,5590.781237328074,4660.128249608967,5744.406841818012,7581.937673835177,9218.799273085968,11242.831336311721,9287.298088010188,8601.35294579677,11364.945861118676,13837.157161594716,16955.800512556074,13882.315636833175,11448.426122162931,15142.720162503221,18468.657078160606,22730.130955594384,18446.060504096895,14286.546542240658,18915.438642501453,23112.042829107886,28566.8189719567,22977.450342404292,5600.20078179131,7306.768307244454,10402.524375603447,10781.165260578531,10325.838150784879,7981.791951233551,12555.02315249402,13783.94793461039,16483.824641537536,13759.540977330716,10992.60739842718,14613.932378979587,21518.49599962872,20443.21859303174,20701.81082267819,11384.07427501263,22936.16520024004,23514.75223020814,26257.02317159563,23672.682176407736,14277.903715530505,23534.539352903557,32652.906288322374,33267.84581008621,32393.670962344037
