Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
62,1779.780768758532,2874.7131976068067,4135.138501442792,3946.7386488523175,3296.4871996258516,3563.0222985775135,5746.502176322832,8066.183881299659,8002.295243252442,6500.189390229317,5287.426852234357,8609.822099175415,12117.014489627503,12294.815244565172,9606.025898095952,7039.869826143117,11418.090083944224,16063.531346708485,16662.322714516686,12699.330077173046,8747.694542572346,14252.378291858255,20134.40237026139,21089.017722068722,15847.079851119986,3853.4472270329316,5325.143699100189,6776.886873327229,7947.1770286049905,6327.2417633348505,5099.949709889108,7211.540607323711,9971.992043905948,11384.969096838407,9249.450950171771,6909.323092479628,10172.939357903811,14264.621104398377,16457.26805834594,12945.91533880193,7326.497681202189,15000.991121930527,18385.864544608627,19163.229860446427,16606.036110152716,9092.432028604368,14242.8352544508,22811.710990396576,23639.38059890868,22006.24584821012
63,1808.6723725831068,2921.3011407016866,4201.1922828385095,4008.9819344463817,3348.510126836439,3614.6468320164677,5838.6507315702065,8197.635503296437,8138.062715549216,6596.94138507182,5371.709208144755,8732.403743476745,12309.440341676449,12509.398165398556,9749.045800049356,7144.126156844458,11600.473021858896,16279.0299993495,16946.173201677662,12905.809157828908,8888.611292541858,14478.28424914656,20459.895842900718,21447.494015101463,16121.833019162674,3848.066329830981,5431.142328121239,7017.284116053544,8154.153334261711,6611.589429661813,5173.421114288173,7383.472987110839,10143.837213658484,11587.247520078283,9561.170355389924,6991.364287767802,10353.506564357202,14498.237234814755,16687.37222416996,13078.430248874472,7503.315069920309,15550.499896453648,18663.362992650684,19610.220207784092,16973.7800794118,8985.476112242639,14328.884545946801,23402.83725971761,23958.500932041377,22132.297651240653
64,1836.933520905635,2967.8473427219046,4265.807749901976,4073.2940259455395,3402.863994655295,3668.753514794322,5929.9338775165215,8324.250815836636,8275.102156105806,6695.565501517362,5455.106618692656,8859.520715286344,12506.40106722176,12725.649109951655,9892.352562955242,7250.537969946785,11782.940807802952,16590.18405241339,17228.257015858526,13110.688877908973,9031.909016456997,14700.865022439208,20816.7545277396,21807.80170496008,16397.828757568812,3845.058045017661,5471.203370159261,7141.934425166525,8186.487309705139,6800.307017553523,5199.462634094137,7601.212339329568,10258.1112309866,11860.218835762378,9596.497317392059,7140.1142118806565,10633.968701025144,14787.084641722995,16848.658384527254,13326.423493698836,7662.0816596238665,15628.615364331157,19057.023991816044,19881.511880737773,17145.834726453162,9067.61911851406,14535.73064760071,23627.72549716511,24220.61139480424,22519.339658122506
65,1865.5060765845053,3014.112703152601,4331.601696697873,4137.915651314459,3455.6210456651042,3720.3647280266646,6021.38494558747,8454.46687803752,8410.117739370578,6790.691604412126,5538.825711719649,8996.785037201735,12706.205309931009,12941.170093102202,10034.423825886846,7354.832993914624,11973.989257840924,16837.24243583105,17518.67407684698,13317.48853473418,9177.839506582308,14924.894079038444,21227.861141790625,22173.42511537656,16669.324423608283,3910.359797906158,5567.5821414007305,7261.425374500021,8271.221885234061,6868.837523531973,5359.915933369896,7663.55547402466,10335.150760013794,12113.762800523533,9647.386968278546,7431.5656784243265,10735.70164380397,14997.774967027948,17062.20320759073,13409.16717790852,7721.194601283536,15940.998060672038,19355.609960603313,20062.366364274843,17331.934617725972,9539.133916671099,14651.39343007552,23869.198719696764,24942.701787687478,23023.529091422166
66,1894.0889100414804,3060.245085386533,4396.850225629338,4203.293504889223,3508.611633024715,3773.100022183649,6112.02692311466,8589.507930824107,8542.925384598482,6888.584121577646,5623.53305858095,9134.076304915096,12901.201625023708,13157.14261211592,10175.747797632413,7458.598677403708,12160.777324177285,17046.549903984356,17812.034458017748,13521.79003410898,9331.688311438642,15144.972555031572,21578.382436866,22551.1779789552,16928.152830995896,3988.984884557826,5623.879128090092,7248.290386062348,8513.973557619134,6891.154453308806,5514.4349724089525,7730.608600169627,10689.938186381121,12212.89020924182,9731.003452354642,7294.720993546886,10935.862982642931,15104.284096129853,17380.44442409123,13576.927530537094,7711.370158914784,16220.265142032049,19854.536303412136,20660.50414950429,17778.87305020677,9653.983879493517,14561.51988346325,24038.78645143222,25240.140462190448,23353.078230312614
67,1923.4519173078852,3106.9367515601443,4461.5993583925665,4264.809234902974,3561.6865493874957,3825.865858314096,6203.368810383239,8716.07486651302,8674.521554649578,6984.452477670592,5708.11001631443,9271.475816021557,13096.94074216239,13371.536115583269,10315.100938630296,7570.214784151322,12341.49667040601,17276.66929394561,18091.521064176937,13723.986210625086,9470.766246448778,15367.92014422817,21908.043266807173,22948.783367285465,17186.421472166945,4024.927271023931,5630.5023027121015,7419.092248250253,8517.82192339747,7008.125622012171,5616.778067149258,7875.677847218458,10920.207362557077,12502.245833257592,9785.553222782355,7329.33288413309,10905.493861130262,15351.0000296386,17586.93105910749,13749.283374723114,7624.09166501564,16244.309572467298,20255.317983457073,21606.185061995155,17926.2082374084,9831.398397647683,14709.631851612576,24466.53814825383,25387.94995119542,23696.826819671245
68,1951.3282364364966,3152.8764556503866,4526.316102633398,4330.431174709899,3615.271672452877,3881.0981729741434,6294.737192659608,8847.954298762394,8808.005629063595,7084.487178295887,5793.1444411962075,9403.355903957434,13278.949081222916,13585.02690726883,10454.102637991087,7679.7943445817955,12524.819813572987,17539.887807643066,18365.656975626003,13917.650503542438,9617.552176994443,15592.687429990376,22182.120404229605,23348.831014794006,17444.90346124908,4069.121975771959,5775.8758028255415,7456.778237745553,8685.239937823451,6878.552831671495,5646.253747253099,7865.422316392578,11100.27178964291,12674.497742902642,10055.967873470421,7179.562733202651,11243.441622601025,15448.588800845628,17925.178002631485,13880.51597787254,7820.1773191341645,16437.54772684138,20540.40584205189,22164.00068359367,18173.885433035066,9683.465882534856,14940.3095091353,24447.869501493584,25415.282895241708,24203.685388312544
69,1980.2591756106158,3198.633792444206,4592.168614962365,4391.5839616108915,3669.3103973600064,3937.075719585864,6385.821102114864,8976.503573385226,8940.588657951637,7184.773239120057,5880.657936889832,9532.449098570105,13440.963911483617,13792.488502532477,10591.466342403533,7790.5671919647675,12709.899677465768,17856.373998215084,18647.703218573835,14109.561522664739,9764.467528096417,15817.046252198856,22430.664058285496,23751.819243869326,17703.701101473158,4172.564009364099,5921.946800512675,7447.5585566231,8829.22435973168,6929.799032655017,5744.814585979685,8080.569215720904,11119.440246687991,12858.873712313025,10311.432601957256,7236.403740868204,11167.698697903606,15831.286212462592,17970.14788338316,14195.392702595074,7793.60019922079,16578.552535189476,20724.969948879385,22813.644388016655,18156.716288161173,9917.40816964202,15290.827737410844,24689.256132971128,25878.62376564392,24672.293632587644
70,2009.3569001182975,3245.2916820710616,4656.841583798087,4457.720530772047,3723.1558064402093,3989.045667970875,6476.581560951498,9103.612318074327,9073.569396411729,7285.272232313084,5965.578820059512,9670.488025452662,13629.736046919927,13999.187926075612,10744.4116283377,7900.615318946056,12892.545084196208,18174.297326804754,18932.273943755266,14302.106620299239,9911.500877243932,16041.716217774276,22740.281907178894,24156.76330093007,17962.178106259063,4240.241474675838,5901.364318704401,7517.117851251747,8721.32644228497,6972.50701452909,5728.001976583346,8042.889743989075,11155.39217258976,13051.159101229061,10378.644950575723,7180.801496173459,11381.535990363922,16140.8453209758,17929.624656471344,14354.88595968117,7992.193744425262,16717.371587265643,20888.858298900694,23454.080164281328,18250.884573842,10021.918413367852,15294.220135769476,24785.144333006378,25339.139627307104,24901.845052669476
71,2037.6106036232409,3291.559937566032,4721.695330951875,4521.5908608203035,3775.213512543314,4045.5577914513374,6569.347542854647,9226.31803437001,9208.236810198307,7384.848894153033,6050.482325121253,9811.421814083486,13825.314101054291,14207.109497523508,10898.630928048711,8011.497582263765,13074.132277498036,18440.668253092812,19216.483509698213,14511.575309509033,10058.653678735347,16265.537964273877,23065.87590114639,24561.566472095612,18220.336657366148,4354.356680555645,6045.284360538213,7704.419628294432,8691.614829140113,7070.384741416567,5786.5071503175395,8203.041491830041,11370.92406397008,13331.66519139734,10501.04672807385,7307.749607404278,11356.039133432747,16390.615748513843,18673.197345143406,14473.574016165428,8231.73603268074,16921.75819065786,20861.140709376516,24099.84470590934,18639.483867404895,9907.193073661208,16097.683822447618,25348.77537740702,26170.439286709712,25183.335337237862
72,2065.6848255848217,3337.7221376947186,4788.158079749087,4586.237198794686,3828.5402825707747,4101.10524517969,6662.672085180241,9350.849155911785,9345.40373444682,7485.129951577676,6135.4965620714,9957.56235484395,14018.20195876647,14416.587799037608,11052.63360171971,8123.942403113227,13255.500124897619,18704.06226701633,19503.377731919933,14718.564599568348,10205.848643736606,16489.939598626625,23392.142764329656,24968.535322533593,18467.343978974117,4463.83909749562,6217.219387916036,7556.330735426701,8643.49963330242,7228.079291444046,5910.379751791861,8366.011236010796,11632.991928454494,13703.12363962882,10518.046070289856,7425.782579483009,11580.755629273068,16836.561693188585,18859.45710732833,14823.293639412555,8303.73585357395,17409.258966554855,20850.292718833192,24295.82068796231,19003.49880004731,9881.038879023388,16423.34056961657,25780.78273558684,27203.80449537656,25798.56000301745
73,2094.858214770434,3384.3460928527675,4851.8404542275075,4648.391173526872,3882.395195583107,4158.075664960535,6755.71683521837,9473.63742691599,9483.090845425915,7585.753008240748,6220.950601719771,10094.877635136541,14213.747321105579,14626.335240193004,11206.548171245558,8236.721553529693,13437.023699881696,18963.4024749267,19787.737050486117,14926.897299375061,10353.32781796324,16713.416885441,23718.284049275437,25376.91793322679,18706.301271738972,4418.502037631011,6165.103528786345,7778.844454858602,8652.726193176406,7138.807216596658,5958.261087445071,8453.704407080442,11597.147316150922,13790.396947465868,10511.053656929753,7635.512443798044,11666.105194896467,16939.54550570028,18705.152431657003,14963.819087317694,8128.010634459255,17375.510610192716,21122.573579894888,24261.876059237402,18917.083357477717,9946.067393753214,16718.749351531285,26155.05273768654,27459.47235155675,26320.10352636673
74,2124.5114836859107,3430.2966224745182,4917.547442267552,4714.632557373333,3935.3010915828672,4215.189330796679,6848.029519741589,9601.467820696718,9622.187472885073,7686.634649024301,6306.751111318888,10231.741103770495,14411.074368381118,14834.98448909392,11360.892431760367,8350.505364627707,13618.558941955338,19224.106286099235,20077.11066267135,15130.158146519156,10500.830637130926,16937.717414312006,24044.246061593345,25787.51772766213,18946.61101908575,4539.350795931422,6245.794581210535,7868.822448499722,8580.040313026051,7154.069597108836,6006.586533840706,8672.514114807778,11647.280107494254,13955.346112654262,10655.17039724898,7575.431561123864,11547.238593973972,17014.991294245738,18994.421258117047,15429.528954138674,8269.836979033815,17198.548066830124,21666.540266433698,24961.348284320342,19157.541480325297,10380.341186373691,16644.7136586557,26350.432534644435,27431.70127270204,26630.959347154727
75,2153.385828321519,3476.452733550449,4981.822095254856,4775.004497209881,3988.6251380411113,4271.983718216386,6940.90988919083,9731.94974107302,9760.466436498118,7786.339870085742,6391.9686755555385,10368.620209532406,14603.942241718314,15045.636522145413,11516.087000978103,8463.875256538791,13799.621420987582,19483.275303910545,20364.689724768235,15323.55198097114,10648.585274657593,17161.103314489286,24369.68566893265,26174.90574263399,19184.536849670192,4542.1207360502885,6411.198596412474,8025.993924469765,8474.574711206758,7229.365270811965,6083.791313541899,8742.868905776522,11835.36498106389,14250.115061545821,10571.520760512161,7736.084073226107,11764.179703496538,17104.803668380784,19339.862765159884,15880.727415621282,8361.983093598757,17855.59378296261,21905.633724576175,25015.93432142243,19475.124918414735,10465.19863172145,17085.636889295798,26745.114091967924,27957.405061200363,27040.70300807757
76,2181.4323800221414,3522.2211337309345,5046.266350819711,4841.287601788017,4041.2190048766524,4329.600303576627,7033.663799266422,9862.19240796697,9899.533409082851,7886.983598862229,6477.248831968096,10505.454459060331,14799.563206605913,15257.94932038538,11670.089527227097,8577.483959059795,13980.734230636397,19744.231572178,20653.184978429566,15518.371965985456,10796.497540219374,17409.459226644263,24694.435613258396,26558.9653448691,19424.717502294487,4498.000284158284,6356.829817337047,8136.814436053841,8651.726302024155,7419.296363832252,6090.682281821542,8911.708686172424,11990.739675189687,14414.406967925035,10658.148965638404,7790.457556182141,11753.049138706867,17326.791232981363,19529.75488029818,15853.885447885452,8336.896124538658,18021.01547760695,22126.541907849267,25315.615906319093,19739.856613754713,10368.636612112148,17282.100958905678,27275.264891361036,27821.004083080024,27101.34005452445
77,2210.799303824416,3568.6565646344907,5112.118105119971,4905.205897996837,4093.11266702576,4387.450093794256,7126.810258158153,9996.73416402316,10039.132340643904,7986.998593189889,6562.02568698078,10642.454975746668,14993.835346391681,15465.957583558491,11824.31059249959,8690.618275409168,14161.968048703606,20006.155208659835,20941.419999534337,15737.115642115037,10944.576695321835,17633.99249409725,25020.725586341017,26944.496962602578,19667.08122328399,4555.451806233968,6534.286705366695,8266.372821977879,8705.897056719907,7431.672755763503,6116.017974430562,8971.13718817486,11952.38096588334,14572.979651051784,10720.54798926903,7868.855207512037,12166.433246505552,17567.005769869804,19875.80235136318,16040.24215366013,8217.43001370588,18502.136605994834,22318.421577703175,25406.886610989215,19946.75964826866,10497.615207036404,17602.536112885547,27742.91318641116,28903.136073003938,26944.35815725403
78,2238.690123823169,3615.6601979551515,5174.469517701907,4968.199556704274,4145.589050791784,4443.771483470656,7218.972223686926,10130.419919115579,10177.15521768272,8088.678627922964,6647.267014762479,10779.670573549034,15189.029061882737,15671.764484767715,11977.626205597111,8803.985985729736,14343.108601761885,20264.16523425523,21232.50546198624,15956.657337031826,11087.2061396836,17858.55935721592,25347.027981134157,27303.74950320421,19918.890939794128,4483.311500659604,6615.998459077137,8470.985421396163,8800.963609009588,7403.262123267238,6221.882939382927,9255.558999380124,11887.354426706774,14664.157034828853,11119.938977474418,7929.818350035777,12072.27193349647,17997.61012045149,19979.156621886,16527.556374597825,8564.290247645275,18443.931609151816,22873.079963759792,25292.046244737696,20138.68708922845,10704.26858254556,17961.638616970973,28024.834558623807,29646.657103062586,27094.970440890847
79,2268.2699904961337,3661.6219253637655,5237.3146934567585,5032.191755242734,4197.774379439079,4501.812279757389,7312.117083034351,10264.98925147907,10318.442692934834,8187.434508570076,6732.133877315216,10916.54986416149,15384.69175319243,15881.571656439864,12132.748026951334,8917.293560129705,14523.911180777775,20526.90580555097,21517.917601445686,16177.423849907835,11219.568573791807,18083.10307721656,25669.9925135327,27645.7599802587,20158.053843028367,4460.2734268491095,6450.257644885526,8699.295300944896,8976.341408464657,7380.776235712412,6260.807678763645,9239.57771589399,11922.67823150093,14708.378809504475,11200.024272060655,7986.597896676848,12004.042339247768,18332.982255512812,20333.767255617797,16779.131630322918,8694.978965753578,18716.572252811915,23043.130358740756,25438.885692883487,20323.45265510321,10841.219515667737,18279.96633358022,28562.148478264065,30211.460811958248,27069.3208294508
80,2296.8144542250006,3707.4810262340975,5300.595528653211,5098.5477586560055,4249.459319227122,4558.201283621801,7405.855681819898,10397.669091494576,10456.376377099094,8288.94395644571,6818.008569566667,11053.61786791488,15578.825964395048,16095.241383408274,12287.88961571427,9031.909016456997,14700.865022439208,20816.7545277396,21807.80170496008,16397.828757568812,11361.666797428747,18306.8646123004,25976.255302011512,27985.127862892783,20397.445946172804,4574.229977090138,6582.885335504385,8970.650606636567,9145.57158246763,7457.595978369755,6398.17970310346,9083.855467768251,12100.936575354865,14898.28146054082,11263.545467005302,8020.596033320878,12487.226383792911,18797.975357677715,20431.57164415574,16741.636194256032,9071.014567489208,19063.96792214273,23437.0383070099,25750.490844605465,20602.77954274113,11041.76867776982,17960.551628163852,28666.07471509641,30761.893190052906,27016.961633695042
81,2325.040004596494,3753.8876549884117,5362.8511292627445,5162.422755155307,4300.722200111875,4614.874019244371,7499.300514732306,10532.694772361492,10595.88532669744,8394.871761923609,6902.883866387978,11190.706080318017,15774.572310509544,16305.531054697387,12442.031468982357,9148.805387602999,14879.663431216704,21147.258362927936,22099.596289877834,16617.716947035016,11503.544914487908,18531.67542406106,26295.45144481486,28326.862249742993,20636.235293959442,4725.254715678441,6603.592711789341,9011.668160357745,9170.207642930167,7520.013504210067,6312.410879893943,9274.453745331675,12197.576459971697,14830.484407556398,11248.353760448463,8193.97461150999,12814.96793970329,18758.34629463902,20388.365502428267,17132.30916073419,9187.920171873433,19424.14285518447,23661.038810023103,25752.887408950268,20897.659863941248,11411.411936971988,17322.74957833079,28449.55274945026,31240.642874265144,27277.254791624826
82,2354.8283799459614,3799.8688338411503,5426.442928730608,5226.739260434891,4353.0661733983725,4672.598252779738,7591.558726747224,10667.030601867102,10737.098542720174,8500.406375656747,6983.822572863788,11327.20041609123,15962.032152069101,16516.922884287385,12595.511239139923,9270.018678624076,15056.736260657362,21444.63262713207,22391.759591315513,16824.230583665398,11646.026187289652,18756.673176796226,26627.25320461195,28666.741385476733,20874.03102551654,4592.866096810758,6690.962583762844,9184.160363307714,9021.33671979759,7684.814128420573,6403.382131377827,9394.440940893362,12395.553441440601,14956.701598174124,11530.419655295229,8260.72096849755,12753.936277804944,19257.945599014773,20481.884699562823,17484.777272743242,9194.140800723339,20008.448954505275,24106.774032148252,26009.130680685066,20978.36566542261,11736.935573057786,17432.341219512262,28909.107097386106,30899.737929913455,27368.403749361023
83,2383.641678277424,3846.1346989859608,5488.8704305054935,5290.785376958862,4405.0269616292135,4729.406786545677,7684.340468482775,10802.672727694333,10876.860682397764,8605.73508475234,7064.350248962094,11463.909908556729,16117.212333602733,16729.672448206602,12750.353454770826,9393.718475417556,15234.86404209815,21708.316748212314,22709.80637589273,17031.404512113342,11787.668735842286,18985.898318450843,26974.94504061123,29005.76196701633,21138.684741019853,4661.484004579345,6774.203836244987,9458.054943278017,9427.067157672365,7727.468443348143,6477.166817646497,9514.399818919203,12806.303101532389,15259.169444420757,11663.712498874613,8270.625393360278,13011.229669694876,19310.73487505365,21426.624065821157,17672.460977226834,9264.30207668157,20252.633418253685,24407.78901789964,26020.166526797333,21329.600658029296,11684.525320897468,17880.9421469027,29403.536523341394,31461.142094506868,27332.0159859017
84,2411.9739991230367,3892.1444010095647,5551.50473468118,5355.70583076045,4457.461584904684,4784.996653259323,7777.369881227973,10938.047459930933,11016.479259161357,8711.86101034752,7144.126156844458,11600.473021858896,16279.0299993495,16946.173201677662,12905.809157828908,9500.389736592959,15412.859061459103,21972.233411329824,23028.15566239823,17239.072231864342,11929.809813085903,19228.92088436959,27303.244059686152,29353.86721793633,21408.42262876834,4554.045422348786,6797.059568230158,9871.482057658577,9546.274602941345,7825.593640905387,6547.838416042559,9493.27523840265,12917.491255149034,15441.046298653268,11928.758698019476,8461.517791376653,13106.93306597627,19396.464824462644,21870.2047710121,17890.428803913517,9237.126030755146,20220.045673367782,24863.14508980002,25760.062777959778,21977.082231369088,12041.989782073186,18026.273842800805,29784.264318771067,31943.574065763558,27991.210797137483
85,2440.528140835435,3938.339427538199,5614.840093470108,5422.078264537837,4509.287758862834,4838.388830829591,7870.610328811272,11070.057142157546,11158.57342543206,8817.618333932085,7225.053858613117,11737.26156822462,16510.808402198374,17156.009788468862,13060.240448183773,9617.552176994443,15592.687429990376,22182.120404229605,23348.831014794006,17444.90346124908,12072.1590787689,19470.148063491542,27628.716811997292,29743.058344886285,21678.46912015482,4491.803959616887,6940.362231026553,9433.755576018943,9630.519727886485,7692.422338303102,6667.278803557867,9347.181501228879,12999.907112881636,15798.61627261741,12300.940977152872,8680.056613798373,13368.686047531774,19845.27513528703,21782.505476559953,17937.51271537178,9377.153150984626,21002.918897800973,25253.273245112887,26572.491980572435,22279.989949853294,12047.328582148693,18416.843963489697,30342.728682568886,32210.09272746177,28340.184488201085
86,2470.871534795482,3984.5429437612365,5676.539780269172,5485.287380515358,4559.89622538352,4896.923502448848,7963.477695781878,11201.973031175734,11299.677749771161,8923.646569539625,7301.521459946116,11874.940195909117,16733.084405893387,17375.585596510904,13213.356724594301,9735.125029692981,15772.049994002104,22381.532928303484,23671.050064703337,17651.827984816053,12214.154725461483,19712.674664132443,27955.189897718617,30130.331463261733,21949.21609644127,4426.589344438941,6808.164866179104,9263.457533573868,9490.827174033333,7755.0223925347345,6817.511381645156,9699.470292521115,13188.813403743317,15833.155493094804,12227.21500733027,8797.15335886618,13738.76398621047,19900.361941280036,21862.868832846147,18292.490825400942,9309.044085913412,21125.121555016525,25489.00798416707,26569.38939448826,22793.264541049288,11955.085539082682,18892.831395611545,30645.853942017842,32633.746797745873,28669.95047816019
87,2498.8476714780863,4030.649986340658,5738.961361610465,5553.2425513402995,4612.240943869087,4956.999078860968,8056.540870830146,11330.871993998635,11439.87936679938,9027.453503246408,7379.735189729688,12020.729512655784,16889.917290548627,17593.254250249334,13367.576417629934,9852.365903912412,15951.993308274443,22608.33735674846,23994.20644676489,17858.528173506984,12355.839962119408,19954.094258077428,28286.269854383496,30520.589108191947,22220.35405550468,4575.604225856483,6765.254256910254,9239.749671161386,9448.060538252894,7686.916062335883,6873.304663199392,10048.220162462027,13227.241888550961,15886.729396437051,12344.577976971494,8605.536684547094,13732.001169121759,19988.838125308328,22292.814771993588,18179.956221971832,9249.571227276909,21258.437244615576,25829.836704819558,26892.70635990872,22847.686574157873,11874.240205002576,19780.153922185247,30712.752706248448,33256.913055129626,28824.87576991745
88,2527.6185030828956,4077.0683727473597,5801.669652835946,5617.570076351182,4664.069143378067,5008.876700493318,8149.434234297252,11464.75405569975,11582.502471878739,9124.356872967503,7458.598677403708,12160.777324177285,17046.549903984356,17812.034458017748,13521.79003410898,9970.278255992796,16131.120517757092,22871.543602230166,24318.624458417977,18065.1726355653,12498.204211729784,20192.020054795285,28619.91276018057,30910.447983484828,22491.554470360683,4834.731309933173,6582.735395558375,9334.684014551343,9722.642556809373,7660.933691619178,6903.019415306951,10394.20618387236,13447.795059453374,16124.916573914315,12640.151471917865,8553.052183309614,13919.367679309968,19976.65420412725,22857.136968587856,18669.75147280265,9192.325476524009,21433.26154235575,26172.46525519527,26865.049554130484,22928.396987566142,11875.408700154174,19150.982155585447,31280.196092645634,33221.74340124952,29429.508297719167
89,2556.304593228653,4122.782649946526,5863.406145140408,5683.177168754638,4716.131861666997,5063.266546017058,8242.694962463207,11594.407657030366,11725.681791898052,9220.049078951317,7542.0472412975,12298.256946260559,17213.619334224702,18029.69928777698,13676.26524053909,10087.84876284167,16310.30364674323,23132.720758067044,24642.48956458932,18271.470029211174,12640.001065653873,20405.262344097107,28936.045659292602,31300.8220744446,22763.823993582966,4779.298757714572,6565.481802742891,9747.562565060733,9702.692021202196,7668.527708347326,6976.077828488848,9976.345663117861,13595.039472605768,16340.183898395862,12939.423689432557,8856.797874800057,13799.085232859059,20068.927022318676,23341.090785758704,18971.074030335,9279.935815768416,21266.19166859259,26504.69691925049,27365.21351540854,22945.887778029846,12198.295093897055,19283.629195655438,31585.191784583556,34070.20574490557,29810.806438634187
90,2585.6258401158384,4168.956668979461,5925.415484266274,5748.000580996859,4767.289603607942,5119.7661539795745,8334.969942682921,11722.182669332871,11868.81336039991,9317.790094089536,7625.611929395355,12431.38877598192,17408.158309252467,18218.840199709066,13820.412314927074,10205.848643736606,16489.939598626625,23392.142764329656,24968.535322533593,18467.343978974117,12781.553094622759,20610.83387837646,29284.794166804633,31694.03392410749,23035.862036300925,4778.280749129778,6566.409079030009,9570.65312403931,9865.547491451143,7675.434944500031,6883.429694711451,10087.416539463879,13773.280578271422,16411.58613098211,13014.27521904036,9156.033812060201,13944.546760838986,20216.019949097827,23721.064524549107,18784.519636996367,9288.84610931993,21119.99998672886,26753.762257449183,27800.76301292263,23398.01134903292,12474.632462585194,19423.434234848934,31575.49805506687,34234.812434981286,30612.55845557303
91,2614.304887450195,4215.524805708641,5987.4926242932315,5814.956355920112,4818.418582065831,5175.839772459948,8426.626187977818,11851.222684376418,12009.59977251112,9413.478243332574,7707.884436013303,12570.948755776868,17618.4625934763,18433.219227186,13965.85832183534,10323.625802280501,16668.69042687104,23652.1169285494,25296.23451227317,18658.654173877017,12923.68935181408,20802.603415146492,29618.187617922722,32086.31595372026,23307.923920565536,4941.443038392578,6519.045292414721,9514.702550816648,9949.51919519861,7629.46975475377,6848.65327630942,10413.322197780706,13879.256901875458,16708.336906791938,13025.289475686344,9331.280173962736,13711.219824533922,20573.491048840435,24150.662490051604,18924.883483607762,9327.081372975139,21901.93838146666,27087.55497805979,28063.08956709937,23930.571328640737,12452.568728147373,19413.981932570812,31947.561274901716,34378.678955810945,31121.851187021777
92,2643.5532346601376,4261.666284416449,6048.628791893303,5879.212023051501,4869.258947214928,5232.078593626598,8518.444857929091,11985.709230861987,12152.092070387727,9510.18407466773,7790.5671919647675,12709.899677465768,17856.373998215084,18647.703218573835,14109.561522664739,10441.941163103167,16848.007415904343,23914.25011643539,25624.50350704946,18851.290364097185,13066.04439577988,21001.905821261003,29950.949014991987,32479.98164686994,23527.27468538806,4902.481701198228,6574.896916409132,9836.642293314555,9931.127678977784,7691.2351590848375,7073.802413123765,10318.107444543984,14279.888781119347,16786.794833504628,13218.131048004598,9213.28337621241,13946.415368994283,20649.989990341426,24329.13356954116,19490.147761714674,9442.364345101229,22174.6982347367,27377.723039492044,28481.046994504424,24205.467342507935,12309.82599453278,19631.256399876213,32024.825576767027,35081.131928047755,31997.13259704622
93,2671.182906359004,4307.906589479446,6111.625563898467,5945.032759234142,4920.476286757361,5287.426852234357,8609.822099175415,12117.014489627503,12294.815244565172,9606.025898095952,7873.819815935259,12846.680590833683,18094.9402961203,18859.258689492057,14254.619986962234,10559.937689971559,17027.09335822057,24174.889727145845,25946.04402699416,19041.946508080306,13207.755902789715,21225.8073220297,30284.347026040392,32872.94123833665,23732.751948037352,5080.690255661302,6637.212333400442,9877.451277455437,10040.05775630789,7837.639733906165,7175.716297878493,10446.637777809865,14214.531979188863,16897.22612718756,13264.145306333507,9241.114511837666,14146.473122631167,20858.966888703268,24432.302390667523,19242.703252231237,9602.067150386738,22484.528186965308,27642.121982035733,28806.349739695725,24588.771370313338,12569.069173721022,19861.29672601221,32288.381449423036,35801.50933621602,32430.31961571722
94,2701.2732530940903,4353.947285898299,6172.6346649933075,6010.823148768207,4971.1976907588205,5343.368432141854,8692.977432194566,12246.244478768023,12438.73122682981,9700.747049889205,7956.987859942432,12983.299298643296,18311.196007466737,19074.041631892716,14400.725882739509,10678.034009501067,17206.076471471075,24436.38601955824,26252.73800185566,19233.557513706597,13350.092777933522,21449.273311350007,30617.77328726157,33270.89593644883,23936.496394700112,5122.229581039104,6787.888043877436,9837.338832055028,10276.078347589268,8010.532181945556,7250.214662408132,10321.049486771371,14155.637575431765,17118.52432346381,13427.446614045939,9244.696416738878,14461.829806802754,21472.218066842943,24633.32685672912,19525.89251986526,9790.16106814469,22747.839970632936,27854.451825390526,29158.06393576582,25272.606509358924,12830.67861831971,19757.5682113346,32903.38533103801,35824.57577618618,32430.924360323595
