Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
32,0.0059474176,0.0053556347,0.002173273,0.0037577667,0.0045652767,0.011894847,0.010711287,0.004346572,0.007515582,0.009130587,0.017842278,0.01606694,0.006519869,0.011273382,0.01369589,0.023789706,0.021422591,0.008693163,0.015031187,0.018261196,0.029737141,0.026778247,0.010866453,0.018788993,0.022826498,0.005704925636615914,0.004950277609884121,0.001659802175612077,0.0031266852394570325,0.004005643842552749,0.011418246052864131,0.010571833783275803,0.0034646550774576766,0.006286334116276436,0.008112898291648043,0.016101716622609574,0.01415154249727653,0.005182085933282405,0.009174933496993635,0.011974018075035057,0.021960602192238835,0.019599694792222812,0.006344634922667248,0.012045877242689783,0.015803918862241587,0.028285857908638627,0.025336265373065343,0.010373961342761032,0.01688760838830619,0.019991993682034997
33,0.0061332756,0.005523,0.0022411896,0.003875202,0.0047079436,0.012266561,0.011046015,0.004482402,0.0077504404,0.009415918,0.01839985,0.016569033,0.0067236135,0.01162568,0.014123885,0.024533136,0.022092046,0.0089648245,0.015500916,0.018831858,0.030666426,0.027615065,0.011206032,0.019376148,0.023539826,0.0059079496197215736,0.005130394547149101,0.0017233077342559428,0.003252689321178622,0.004153637941888925,0.011832777409677198,0.010950122108232995,0.0035935841905075988,0.006515007434652923,0.008400203540475685,0.016655987868911863,0.01462793532105532,0.005349899827518405,0.009495025849024136,0.01239310677879044,0.022693282063595208,0.020246745467282886,0.0065592146516939755,0.012479231835094386,0.016362164638634248,0.02915585409345938,0.026144659722666132,0.010693629422093408,0.01743157022965802,0.020644696477044443
34,0.006319132,0.0056903614,0.0023091065,0.003992631,0.004850611,0.012638276,0.011380745,0.0046182335,0.007985301,0.009701249,0.018957421,0.017071126,0.006927359,0.0119779715,0.014551885,0.025276566,0.022761505,0.009236487,0.015970642,0.019402519,0.03159571,0.028451886,0.011545609,0.019963307,0.024253158,0.006109887182715016,0.0053088401595154655,0.0017870407515570307,0.0033770408939973774,0.004300197455671595,0.012244453148840952,0.011325154628036297,0.003722006127148244,0.006742633891611852,0.008686072708328432,0.017209637202019436,0.01510273702147859,0.005517838481116297,0.009814467984676847,0.012809126558920487,0.023421467676875047,0.020890454130561106,0.006772565612406872,0.012909465124530672,0.016917450882958047,0.03002788337935063,0.02695192880305825,0.011012873719705933,0.01797230553447008,0.021295132391192018
35,0.0065049897,0.0058577266,0.002377021,0.004110061,0.0049932743,0.013009991,0.011715471,0.0047540655,0.008220164,0.009986581,0.019514993,0.017573219,0.0071311076,0.012330263,0.014979882,0.026019994,0.023430962,0.009508146,0.016440364,0.01997318,0.032524996,0.029288707,0.011885183,0.020550463,0.024966482,0.006277068443514383,0.005456750650445661,0.0018399164662406494,0.0034791658218554606,0.004421390561566197,0.012585607115083566,0.011635196429004445,0.0038283035142940877,0.006930769744205663,0.008922657358591919,0.01766971858294605,0.015496851540216211,0.005656817974042018,0.010080496018460752,0.013153012371238821,0.02402591702816786,0.021424577677732582,0.006950037622824026,0.013267635017066817,0.017378211815227515,0.03075745597918901,0.027622278302073464,0.011278356237745889,0.01842024181820069,0.02183507847475203
36,0.0066908463,0.0060250913,0.002444937,0.004227494,0.0051359413,0.013381706,0.0120502,0.0048898975,0.008455031,0.010271912,0.020072564,0.018075312,0.0073348554,0.012682562,0.015407879,0.026763424,0.024100417,0.009779807,0.01691009,0.020543847,0.03345428,0.030125525,0.012224759,0.02113762,0.02567981,0.006476319517554371,0.005633140911334808,0.0019030086922039488,0.003601620913743742,0.004565797499086024,0.012993193207523927,0.01200536039517384,0.003955084195909478,0.007154225020177397,0.009203853867320366,0.018219677431077785,0.015966949878143722,0.0058234533858514985,0.01039822325265098,0.013562609283828709,0.024749066948485717,0.022062993914646268,0.00716318702366312,0.013695188733935238,0.017926650171871443,0.031632036070582494,0.02841995026753158,0.011595727845733041,0.018953116655872897,0.022479458200779703
37,0.0068767043,0.006192456,0.002512853,0.004344927,0.0052786083,0.013753421,0.01238493,0.005025726,0.00868989,0.010557244,0.020630136,0.018577402,0.0075386013,0.013034852,0.015835876,0.027506854,0.024769874,0.010051471,0.017379818,0.02111451,0.03438357,0.030962348,0.012564336,0.021724777,0.026393142,0.006674326593528501,0.005809011975528869,0.0019662187039557553,0.0037231138922839027,0.0047090611149177945,0.013396678696841344,0.01237136372424057,0.004082249567587188,0.007376779057822855,0.009483048531413456,0.018767491801894912,0.016435448237433394,0.00598935947516873,0.010714718770684148,0.01396815510248645,0.02546799971277951,0.022697553417488213,0.007377320020831146,0.014119878397040233,0.018470168431170622,0.032502187678690675,0.029210941399654522,0.011914830555838089,0.01948234057477019,0.02311812956345518
38,0.007062561,0.006359821,0.0025807668,0.004462358,0.005421271,0.014125134,0.012719657,0.0051615573,0.008924755,0.010842577,0.021187708,0.019079493,0.0077423463,0.01338715,0.016263874,0.02825028,0.02543933,0.010323128,0.01784954,0.021685176,0.035312854,0.031799167,0.012903913,0.022311933,0.02710647,0.006838270254276852,0.005955277196975246,0.002018808602486536,0.003822993283163433,0.004827500336657271,0.01372823498806948,0.012673544598989743,0.004187923912357089,0.007561393215069439,0.009713877198767956,0.019221649635172013,0.016824881086435064,0.006126947917855605,0.010979076712405023,0.014303210276170975,0.026061034740025957,0.023225961234525954,0.007556121042432862,0.01447189738771634,0.01891889810259796,0.03322258585872633,0.029866424743079587,0.012180421350608546,0.019922122877836967,0.023647775822737496
39,0.0072484175,0.0065271836,0.0026486826,0.004579791,0.0055639404,0.014496848,0.013054387,0.0052973866,0.009159617,0.011127907,0.02174528,0.01958159,0.007946094,0.013739443,0.016691871,0.028993713,0.026108786,0.010594792,0.018319268,0.022255836,0.03624214,0.03263599,0.013243487,0.022899091,0.027819797,0.007033186872688112,0.006129647961166656,0.002080328216688658,0.003942212278905961,0.004968885367921411,0.014119119104816488,0.013032358084669531,0.004314436396104996,0.007782504775820607,0.009989204897390013,0.01976327317700403,0.01728971343808829,0.006291213952845491,0.01129482956401337,0.014701627008884116,0.026767010618544217,0.02385723622709147,0.007769162522910543,0.014893395211610812,0.019453479865166986,0.03408388646539152,0.030648904529977424,0.012498620900327195,0.020447696542317394,0.024279326499439
40,0.0074342764,0.0066945474,0.0027165986,0.004697223,0.005706606,0.014868565,0.013389115,0.0054332195,0.009394484,0.011413237,0.022302853,0.02008368,0.008149838,0.014091737,0.017119868,0.029737141,0.026778247,0.010866453,0.018788993,0.022826498,0.037171427,0.03347281,0.013583066,0.02348625,0.028533125,0.007230202200376907,0.006306113436385789,0.0021440689747068697,0.004061137335564428,0.005111805748521335,0.014510260916916382,0.013393420139297365,0.004442450783387488,0.008003737510437047,0.010266102853543041,0.020335415424402183,0.017784681612977384,0.006465642207154008,0.011622001210980911,0.015114775853281245,0.027517197054092505,0.024531063135914067,0.00799456261643399,0.015323672493329563,0.020007756725938033,0.03498159763595074,0.031455284502765905,0.01283284725074022,0.02098224520853408,0.024933364151379273
41,0.007620133,0.0068619107,0.0027845132,0.004814654,0.005849273,0.015240278,0.013723843,0.005569049,0.009629342,0.011698572,0.022860425,0.02058577,0.0083535835,0.014444029,0.017547864,0.03048057,0.027447702,0.011138115,0.019258719,0.023397159,0.03810071,0.03430963,0.013922644,0.024073407,0.029246459,0.007406059158423929,0.006462734872429353,0.0022050311117715687,0.004162473509268882,0.005238203776875098,0.014851134430291681,0.013712238412568654,0.004556927018573968,0.008188262149095796,0.010503107862910019,0.020913892143656476,0.018296859625171236,0.0066439406810276155,0.011933266952054782,0.015516251778001899,0.02829542258903034,0.02522787565959555,0.008222451407421753,0.0157144350450514,0.02054182330546885,0.03586009655606003,0.03221183399269814,0.013159756100813871,0.021466823275683167,0.02556404042657925
42,0.0078059887,0.007029278,0.0028524306,0.004932089,0.005991939,0.015611992,0.014058572,0.0057048798,0.009864204,0.011983901,0.023417994,0.021087863,0.008557328,0.014796328,0.017975863,0.031223996,0.028117156,0.011409777,0.019728446,0.023967823,0.039029997,0.035146452,0.014262221,0.024660569,0.02995979,0.007615155140052259,0.006649054799245825,0.002277997513149214,0.004284179561706833,0.005388522545177958,0.015256439990179534,0.014091669333249951,0.004694265667428649,0.008409875333650802,0.01078549491582715,0.021602404359873005,0.018907424555518644,0.006857584063120735,0.012304463155878092,0.015993606409324023,0.029223921643776154,0.026059313302926438,0.008495072844312172,0.016183251662357408,0.021180502558992922,0.03690866004004013,0.033116210702853935,0.01355043855953542,0.02204797897852971,0.02631825537969198
43,0.007991847,0.0071966406,0.0029203452,0.005049518,0.006134605,0.015983704,0.0143933,0.0058407104,0.010099071,0.012269232,0.023975568,0.021589957,0.008761075,0.01514862,0.018403864,0.03196742,0.028786615,0.011681439,0.020198168,0.024538485,0.039959285,0.03598327,0.014601795,0.025247725,0.030673115,0.007822840609563795,0.006833882869601827,0.0023505364747549713,0.004406343761755282,0.005537101678701155,0.015657022756381665,0.014466370142050301,0.004830794178580319,0.008631008853968405,0.011065801647768082,0.02228421912823335,0.019511365255569395,0.007070399189587483,0.012673881441098447,0.01646711230864969,0.030141839029943784,0.026879433587565418,0.008765623294751005,0.016654206505664394,0.02181526332032509,0.0379497634350312,0.0340161926950612,0.013938185881745608,0.022627312309317357,0.027065968163760265
44,0.008177704,0.0073640044,0.0029882616,0.0051669506,0.006277271,0.01635542,0.014728026,0.0059765438,0.010333929,0.0125545645,0.024533136,0.022092046,0.0089648245,0.015500916,0.018831858,0.03271085,0.02945607,0.011953098,0.020667896,0.02510915,0.040888574,0.03682009,0.014941375,0.025834879,0.031386442,0.007994446758334356,0.006986959088931574,0.0024104651193572655,0.004507915170869454,0.00565960049408145,0.015987357202486677,0.01477561886734325,0.004944035811466082,0.008814948981709874,0.01129790820820605,0.022847032695635736,0.020010039454885005,0.0072475187611763525,0.012980685855935297,0.016860062736358046,0.03090049204305241,0.027557421824560797,0.008990061936368537,0.017046580684416883,0.02234022406970105,0.038810377433276956,0.03476184959973262,0.014259495508305903,0.02310729863832972,0.027682930761620657
45,0.008363563,0.0075313686,0.003056178,0.0052843792,0.0064199367,0.016727135,0.015062755,0.0061123753,0.010568795,0.012839894,0.02509071,0.022594143,0.009168572,0.015853208,0.019259855,0.03345428,0.030125525,0.012224759,0.02113762,0.02567981,0.04181786,0.037656914,0.015280949,0.026422039,0.032099772,0.008198604410121024,0.007169548356294439,0.002481545082488,0.0046296429297203335,0.005805403805053283,0.016381291108904107,0.015144734305729702,0.005079642065600618,0.009035458644144916,0.0115743527415284,0.023516685866654004,0.020601739923621836,0.007459085376688404,0.013348671135971841,0.01732999216432379,0.031808307849748606,0.028363362953598814,0.009258196581290432,0.017521236392456147,0.022966268167339567,0.039835016725005015,0.035649803721713086,0.014642770991914819,0.023680391533362224,0.028416876982501213
46,0.00854942,0.0076987324,0.003124093,0.00540181,0.006562601,0.017098852,0.0153974835,0.0062482045,0.010803657,0.013125231,0.025648283,0.023096232,0.009372314,0.0162055,0.019687852,0.03419771,0.030794984,0.012496422,0.021607352,0.026250474,0.04274714,0.03849373,0.015620526,0.027009187,0.0328131,0.008401064118826327,0.007351287084242853,0.002551884685737619,0.00475067304712057,0.005950389333242852,0.016772253251068448,0.015510700432919902,0.005214675471082811,0.009257240294522365,0.0118490130095316,0.02417996638209084,0.021189142781118664,0.007669456174086859,0.013717159548913447,0.01779666879194914,0.0327095369314125,0.029162511274873192,0.009525020888151934,0.01799787230104279,0.02358881866962773,0.04084868387331842,0.036530530204017184,0.015023904517023975,0.024250529490431837,0.029143430350353
47,0.008735276,0.007866099,0.003192009,0.0055192425,0.0067052674,0.017470567,0.015732212,0.006384035,0.0110385185,0.013410559,0.026205853,0.023598328,0.009576062,0.016557794,0.02011585,0.034941137,0.031464443,0.012768082,0.022077072,0.026821142,0.043676432,0.039330553,0.015960107,0.027596347,0.033526424,0.008568481112666823,0.007501125047138375,0.0026104449814879135,0.004852066050608751,0.006070421146276911,0.017095045053694496,0.01581301178853274,0.005326793991097941,0.009442773932822487,0.01207691421877704,0.02472724706664517,0.021674767024555057,0.007843765457776205,0.01402382419063782,0.01818346325072467,0.03345355782293489,0.029820689196079844,0.009744808221366124,0.018395676542565673,0.024105381134988654,0.04168512447191967,0.03725730964886403,0.015338838324216536,0.024720100473273995,0.029742055622200798
48,0.008921132,0.008033463,0.0032599245,0.005636672,0.006847932,0.017842278,0.01606694,0.006519869,0.011273382,0.01369589,0.026763424,0.024100417,0.009779807,0.01691009,0.020543847,0.035684567,0.0321339,0.013039744,0.022546802,0.027391804,0.044605713,0.04016738,0.016299684,0.028183501,0.034239758,0.008768652223278472,0.007679563810506581,0.002680725761090256,0.004975255556994655,0.006212518893640356,0.0174795320258692,0.016172572009042967,0.005460516351761741,0.00966729797923155,0.012349191701077181,0.025378114238143307,0.02225311078928232,0.008052306148948028,0.014390600509671598,0.018646328306944047,0.03433959440270283,0.03060272053566166,0.010007885462524376,0.01887342339258502,0.024722216504401675,0.042680603600073024,0.038122240458482226,0.015713493049897678,0.02528449779781685,0.030455900056906255
49,0.00910699,0.008200826,0.0033278405,0.005754111,0.006990598,0.018213993,0.01640167,0.006655698,0.011508246,0.01398122,0.027320994,0.02460251,0.0099835545,0.017262382,0.020971844,0.036427997,0.032803353,0.013311404,0.02301652,0.027962467,0.045535006,0.041004196,0.016639257,0.028770663,0.034953084,0.008967433224494496,0.007856185046653346,0.002751705777096241,0.005097811388632644,0.006353553820029466,0.01786208098606803,0.01652887326420298,0.005594194213301373,0.009891133677964896,0.012619860274715533,0.026022087728219782,0.02282751607572994,0.008260101530277019,0.014754985382735687,0.019106723366377067,0.03522028952320049,0.0313770406433787,0.010270287074143064,0.019351073950636594,0.025335544139014007,0.043664957864105305,0.03897829660595166,0.016085062448042347,0.025850907205198868,0.031161963541179238
50,0.009292848,0.008368189,0.0033957544,0.0058715334,0.0071332646,0.018585704,0.016736396,0.0067915283,0.01174311,0.014266552,0.027878566,0.025104605,0.010187299,0.01761468,0.021399839,0.037171427,0.03347281,0.013583066,0.02348625,0.028533125,0.046464287,0.041841015,0.016978834,0.029357817,0.035666414,0.009131784655208586,0.008002721780800111,0.0028110129921575717,0.00519924719725231,0.006470301709599768,0.018178085065617574,0.01682430314520678,0.0057047575706731975,0.010076992406323218,0.012844419026095058,0.02655306841370998,0.023303454760617515,0.008433672879878094,0.015059079023773032,0.019487369492554526,0.03594877844151959,0.03201684578352445,0.01048774428999268,0.019749955525570382,0.02584472606013786,0.044474522978902274,0.03968528816959238,0.01639232077680253,0.026322650884193017,0.03174506015554879
51,0.009478703,0.008535553,0.0034636694,0.0059889676,0.007275927,0.018957421,0.017071126,0.006927359,0.0119779715,0.014551885,0.028436141,0.025606694,0.010391042,0.017966975,0.02182784,0.037914854,0.034142267,0.013854729,0.023955975,0.029103791,0.04739357,0.042677842,0.017318409,0.029944977,0.036379743,0.009328370230237469,0.008176908889683181,0.0028817491117041007,0.005322657786681393,0.0066107422587886305,0.018554291477308298,0.017174893395568457,0.005836530154630752,0.010298721794780906,0.013112552308652025,0.027183783185499653,0.02387095217133657,0.008640314480368647,0.01542736493022422,0.01994002358480986,0.03681737709130824,0.03278056167973063,0.01074675626747257,0.02022716600495984,0.026452087112932985,0.04543710045925315,0.04053090238905296,0.016759815209300047,0.026891041549795974,0.032441040030933344
52,0.0096645625,0.008702916,0.0035315845,0.0061063985,0.0074185957,0.019329138,0.017405855,0.0070631946,0.012212835,0.014837216,0.028993713,0.026108786,0.010594792,0.018319268,0.022255836,0.038658287,0.034811724,0.01412639,0.024425698,0.029674457,0.048322853,0.043514654,0.017657984,0.030532135,0.03709307,0.009523488881448652,0.008349326552224333,0.002951766047018218,0.005445723441248604,0.006750468303541564,0.018928390952787314,0.01752336922979517,0.005966453391664827,0.01051974515473197,0.013380593256788585,0.02780980451123593,0.024434843614868057,0.008844543416808539,0.01579546021277295,0.020389934335877637,0.03768016239888465,0.03353801666308159,0.01100504055214192,0.020705442373863497,0.027058600573643676,0.04638825600627867,0.04137149933408872,0.01712530781860467,0.027455860603646354,0.033130307030380224
53,0.009850419,0.008870282,0.0035995033,0.006223833,0.0075612618,0.01970085,0.017740583,0.007199023,0.012447698,0.015122546,0.029551283,0.02661088,0.010798537,0.018671561,0.022683833,0.039401714,0.03548118,0.0143980505,0.024895426,0.030245118,0.04925214,0.044351477,0.017997561,0.031119289,0.037806395,0.009684966843315681,0.008492089552519289,0.0030101840201905055,0.005548214793391534,0.0068661724615196144,0.019239732962660197,0.01781290113946935,0.0060740879033886535,0.010704134383335244,0.013603898956866332,0.028327592923496524,0.024901078614305464,0.009013323108354962,0.01609994518088947,0.02076428818797663,0.038396014214816435,0.03416521731237584,0.011218871365778364,0.021102712071551562,0.02756249318209197,0.04717308334527161,0.04206641685273488,0.017427221093195756,0.027926291319257036,0.03369940954066022
54,0.010036276,0.009037648,0.0036674154,0.006341264,0.007703928,0.020072564,0.018075312,0.0073348554,0.012682562,0.015407879,0.030108854,0.027112972,0.011002282,0.019023858,0.023111831,0.04014514,0.036150634,0.014669712,0.025365151,0.030815778,0.050181426,0.045188293,0.018337138,0.031706445,0.038519725,0.009892125660098042,0.008673927242298245,0.0030802694564509045,0.005680153029917562,0.007016914040731044,0.019618758085842458,0.018171165914218076,0.0062014025543011405,0.010926849430966416,0.013881968695971553,0.028886170215327297,0.025385439602922923,0.009183122682793818,0.01644576062298722,0.02115900715079227,0.039131626859567906,0.03481887323796652,0.01144102541317111,0.021539175937756918,0.028084576348000236,0.04818717901521075,0.042969006591524486,0.017793339173241527,0.028536192579023064,0.034411318739275144
55,0.010222132,0.009205011,0.0037353337,0.006458692,0.007846594,0.02044428,0.018410038,0.0074706846,0.012917422,0.015693208,0.030666426,0.027615065,0.011206032,0.019376148,0.023539826,0.040888574,0.03682009,0.014941375,0.025834879,0.031386442,0.051110715,0.04602512,0.018676715,0.032293607,0.03923306,0.010065027201069068,0.008826294866359658,0.003138015091115338,0.005791470764317595,0.007143236234162551,0.019935187497741445,0.01847009845034844,0.006308020228893656,0.01111367003968851,0.014114498371422196,0.02934461998485548,0.025783068048014415,0.009320936708570855,0.01673031469640749,0.0214821929351782,0.03973000794255127,0.03535305460863966,0.011622877932838421,0.02190064248808946,0.028511025307020856,0.049033933487327375,0.04372619413085414,0.018098394459618,0.029051320011123715,0.03500719565561969
56,0.010407992,0.009372374,0.0038032476,0.00657613,0.0079892585,0.020815995,0.018744767,0.0076065175,0.013152286,0.01597854,0.031223996,0.028117156,0.011409777,0.019728446,0.023967823,0.041632,0.03748955,0.015213034,0.026304599,0.031957105,0.05204,0.04686194,0.019016292,0.032880764,0.03994639,0.010271023494423786,0.009008995751113254,0.0032069325698848104,0.005924912239199176,0.007296181667379287,0.020315397751567228,0.018829384829083223,0.006436044488078464,0.011337372270890855,0.01439219797587849,0.029894322843819793,0.026262830543342157,0.009486743748258504,0.017071936957705074,0.02186967853101072,0.0404483225920603,0.03599543207390206,0.011839935632204542,0.022337998345405775,0.029025449360970238,0.05004687549722121,0.04463456016030826,0.01846494269407111,0.029671659273486188,0.035718980430287726
57,0.010593846,0.009539739,0.0038711634,0.006693561,0.008131926,0.021187708,0.019079493,0.0077423463,0.01338715,0.016263874,0.03178157,0.028619252,0.011613522,0.020080738,0.02439582,0.042375427,0.038159,0.015484695,0.026774328,0.032527767,0.052969284,0.047698766,0.019355869,0.033467922,0.040659722,0.010475660227374246,0.009190569787925179,0.0032749661410721104,0.0060594350604989775,0.007450369854009429,0.02069651634624528,0.019189902657059523,0.006562989983084825,0.011559969714991977,0.014669724434799471,0.030442681416950234,0.02674326720678073,0.009652361933201745,0.017416478879179943,0.022256775910676884,0.04116795001486861,0.036640104060326036,0.012056529453638314,0.022774869023285356,0.029540365043214573,0.0510569454204027,0.04554415195664515,0.018827886754103282,0.03029584580293792,0.03642619731770381
58,0.010779706,0.009707103,0.0039390787,0.0068109874,0.008274592,0.021559421,0.019414222,0.007878177,0.013622007,0.0165492,0.03233914,0.029121341,0.011817267,0.020433031,0.02482382,0.043118853,0.03882846,0.015756357,0.027244052,0.03309843,0.05389857,0.04853558,0.019695446,0.034055077,0.041373044,0.010644987102334604,0.009341785235290183,0.003330544536511483,0.006170361391358656,0.007577823879214915,0.02101335900354583,0.019490702751833143,0.006668191940349792,0.011743869309363358,0.014901694362613283,0.0309011786535035,0.02714258746767297,0.009789910550244366,0.017704474784358253,0.022581184360182246,0.04176798368306756,0.03717948421936537,0.012236753137260442,0.023138612926862645,0.029970648624695517,0.05189921262569501,0.04630155334639713,0.019128603250180856,0.030814363183926573,0.037011168728840964
59,0.0109655615,0.009874468,0.0040069944,0.0069284206,0.008417259,0.021931138,0.019748954,0.0080140075,0.013856875,0.016834535,0.032896712,0.029623438,0.012021016,0.02078533,0.025251819,0.043862283,0.03949792,0.01602802,0.02771378,0.03366909,0.054827858,0.0493724,0.020035023,0.034642234,0.042086374,0.010846727615636318,0.009523143741365606,0.0033962629140433438,0.006300543644524967,0.0077295015216734455,0.021391729587094094,0.01985150511612553,0.0067937640267646095,0.01196160084454723,0.015180218358196945,0.03145161473701591,0.027622230086987574,0.009954988029009423,0.01805025279883102,0.02297075117743918,0.04248740040159154,0.0378280817824659,0.01245173729636893,0.02357600586324971,0.03048699821784214,0.05291008745394624,0.047212894432750355,0.0194876382999069,0.031431702459603396,0.03771028893029862
60,0.011151418,0.010041832,0.0040749125,0.00704585,0.008559922,0.022302853,0.02008368,0.008149838,0.014091737,0.017119868,0.03345428,0.030125525,0.012224759,0.02113762,0.02567981,0.044605713,0.04016738,0.016299684,0.028183501,0.034239758,0.055757143,0.050209217,0.0203746,0.035229385,0.0427997,0.011047271509963789,0.00970276133502672,0.0034607833623282545,0.0064310582073445095,0.007879897195816634,0.021769542094662763,0.020212420106826404,0.006918769901228153,0.012180360821902065,0.015457733270667146,0.032001921368850876,0.028102105319394072,0.010119965487198441,0.01839664348688122,0.02336037866471955,0.04320467996015419,0.03847487045138719,0.012667090984917792,0.02401276853114882,0.031003304648182732,0.05392135966117048,0.04812142476219574,0.019846795169797506,0.03204887113303532,0.03840836556228553
61,0.011337276,0.010209195,0.0041428236,0.007163283,0.00870259,0.022674568,0.020418411,0.008285671,0.014326599,0.017405195,0.034011856,0.030627618,0.012428504,0.021489916,0.02610781,0.045349143,0.04083683,0.016571341,0.028653229,0.03481042,0.05668643,0.051046044,0.020714177,0.035816547,0.043513034,0.011213880873145565,0.009850217645629624,0.0035138908571158744,0.006538799338283147,0.008004826666857265,0.022084826490760212,0.02051381295711986,0.007022514943504757,0.0123645511944935,0.015687585752017508,0.032458506018418806,0.028501438969060353,0.010257274671134064,0.018685318555999583,0.023683342009646606,0.04380192045711995,0.039012237860338896,0.01284608410615492,0.0243733439947581,0.03143382389183853,0.05476546455595231,0.048877319284759406,0.020144427146344575,0.03256085438955108,0.03898724957010359
62,0.011523133,0.01037656,0.004210739,0.007280714,0.008845255,0.02304628,0.020753136,0.008421499,0.014561461,0.017690532,0.034569427,0.031129712,0.012632254,0.021842213,0.026535809,0.046092574,0.041506287,0.016843,0.029122954,0.035381086,0.05761572,0.051882863,0.021053752,0.036403704,0.044226356,0.011410869916509988,0.010029084823516159,0.0035777029054114133,0.006666584326924139,0.008152564220428645,0.022462931481619427,0.020876299195730263,0.007147407818951093,0.012586947673177576,0.015961077950359767,0.03300653134177972,0.028978817583841496,0.010421074296394498,0.019031160202276416,0.024069644009830842,0.044518621152711366,0.03965512713603074,0.013060955062960577,0.02480494920531416,0.03194958116607218,0.055771727246643914,0.0497838048716983,0.020500812929902676,0.03317220001566574,0.03967537234801355
63,0.011708992,0.010543924,0.004278655,0.0073981434,0.00898792,0.023417994,0.021087863,0.008557328,0.014796328,0.017975863,0.035127,0.031631805,0.012835998,0.022194503,0.026963802,0.046835996,0.04217574,0.017114662,0.029592678,0.035951745,0.058545,0.052719682,0.02139333,0.036990855,0.04493969,0.011605936069643028,0.010206397249549623,0.0036415356248422925,0.006789843938447956,0.008300630887581723,0.02284000272411402,0.021240411783542135,0.007272095713107143,0.012812566295127855,0.01623229256890062,0.033556775591034406,0.029454361763322567,0.010584137112524542,0.019372427859068942,0.024456968916161493,0.04523352922199242,0.040295947797159885,0.013276461379896102,0.025238060528807515,0.03246531619014622,0.05677603346645415,0.05068721011566708,0.020857754931677353,0.03378055549733167,0.04035930727207886
64,0.011894847,0.010711287,0.004346572,0.007515582,0.009130587,0.023789706,0.021422591,0.008693163,0.015031187,0.018261196,0.035684567,0.0321339,0.013039744,0.022546802,0.027391804,0.047579426,0.0428452,0.017386323,0.030062407,0.036522407,0.05947429,0.053556506,0.021732908,0.037578013,0.04565302,0.011767113272536083,0.01035397139434808,0.003695067224951983,0.006891650261170748,0.008421579824605238,0.0231518768354634,0.02154365205754245,0.007376811690487075,0.013001890271219622,0.016456386442159944,0.034015813433180796,0.029850966678607767,0.010719747621202846,0.01965704128901326,0.02478052839887957,0.04582639325208636,0.040829050701220164,0.013455134172347387,0.025598568231481985,0.0328931384779879,0.05760919164982431,0.051433383220422416,0.02115460786566709,0.034286358697340064,0.040926090801340846
65,0.012080707,0.010878652,0.004414488,0.0076330095,0.009273252,0.024161423,0.021757321,0.008828992,0.01526605,0.018546527,0.03624214,0.03263599,0.013243487,0.022899091,0.027819797,0.048322853,0.043514654,0.017657984,0.030532135,0.03709307,0.060403574,0.054393325,0.022072485,0.03816517,0.046366345,0.011960715306009383,0.010529892942786346,0.0037603880791676043,0.007012849603997028,0.008566001901971244,0.023522769006850082,0.021907178006017415,0.007502350689537533,0.013227848367305218,0.016722586675294377,0.03456760333644349,0.030324534273708133,0.010882377876741442,0.019998359271830825,0.025167974673799172,0.04653717137749477,0.04146622177506982,0.013668232047131346,0.026020382592018807,0.03340384373847073,0.058599358523978226,0.05231892179862772,0.021505508652295027,0.03488549739795027,0.04160323031223094
66,0.012266561,0.011046015,0.004482402,0.0077504404,0.009415918,0.024533136,0.022092046,0.0089648245,0.015500916,0.018831858,0.036799714,0.03313808,0.013447235,0.023251384,0.028247796,0.049066287,0.04418411,0.017929649,0.031001858,0.037663735,0.06133286,0.05523014,0.022412058,0.03875233,0.047079667,0.012153369769394748,0.010707490449852607,0.003827318344062654,0.00713204655664206,0.00870856655889065,0.023892898039849744,0.022271251682653755,0.00762822355677187,0.013457909186218715,0.0169880456056231,0.035116201203052796,0.03079729475019187,0.011044834239995157,0.02033771562540286,0.02555495655029816,0.047244173183846334,0.04210176458478993,0.01387972170154705,0.026436289503308213,0.03391411505206133,0.05957859242003443,0.053198631781663716,0.021855980369603987,0.0354810783450842,0.042273683549951466
