Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
29,0.18655213120778136,0.17433971681595184,0.05506673684850951,0.10875484640756965,0.14974114365851043,0.37310471779984566,0.34868012333520865,0.11013253153867726,0.2175088035475577,0.2994812838807738,0.5596585210984929,0.5230198822766217,0.16519857772074392,0.32626633265100513,0.44922419094571214,0.7462098925289196,0.6973603061821472,0.22026697738707032,0.43501944656971847,0.5989636508637789,0.9327629457173997,0.8717006666482227,0.27533386316684694,0.5437733303591508,0.7487059162368712,0.1804745187930625,0.15952595750660367,0.04244152874512214,0.09483890500329312,0.1261478284509402,0.360557961254679,0.3406294184623556,0.08482331722439622,0.19146605812783532,0.25092174423684777,0.5077568582302928,0.4522412683940254,0.12567027166180714,0.2768911211813076,0.3790135740194108,0.6971403896319908,0.6481909404781823,0.16149888568615772,0.3702584781931594,0.48976162258454214,0.905413567402521,0.8437795410725744,0.2646304371912611,0.5269378219317117,0.615731020166493
30,0.1929840848817544,0.1803512650060614,0.05696382293408126,0.11250543930459633,0.1549039218458428,0.38597004780559924,0.36070263306093453,0.11393149670401173,0.22500987360687238,0.3098070153598559,0.5789557029182432,0.5410554359718107,0.1708953046322813,0.3375145489995112,0.46471349721019295,0.7719426201325129,0.7214074011551047,0.2278612719161139,0.4500192300516316,0.6196191658654463,0.9649272543348204,0.9017588885813267,0.28482748453534024,0.5625263285169111,0.7745226552591977,0.18692773552613062,0.1659692229065712,0.044407060284281374,0.09951320690556789,0.13158965494774982,0.37480203251783517,0.35521714565662493,0.08883079291328377,0.19984945645059354,0.26193651600844986,0.526677793487794,0.4700272865278975,0.13071334773011112,0.28910845150415415,0.396041649127266,0.722784748274131,0.6707624260326828,0.16836240224982502,0.38704678883812255,0.5088127430787313,0.9339031739155442,0.8736396025883972,0.27516730140631407,0.5475364864615546,0.6401347415080555
31,0.1994176212079906,0.186363709637903,0.05886360265977456,0.11625602272808427,0.16006638886598298,0.39883661092408185,0.3727265941233505,0.1177284664327689,0.23251030317993848,0.3201355585834337,0.598254541811067,0.5590903194001151,0.1765922541284731,0.348766327839639,0.48020317166549686,0.7976725166484369,0.7454538730373779,0.23545751076328755,0.4650189013117634,0.640271831100399,0.9970923525793678,0.9318177717792893,0.2943238145720398,0.5812774559616173,0.8003395698860658,0.19379920131866907,0.1724939176185591,0.04636247803599415,0.10418571639847264,0.13699572630299825,0.3895838626435883,0.3679883559593348,0.09253172620591549,0.20751833837591488,0.2728106747345028,0.5467557781848595,0.4870210034911666,0.13530818364062597,0.3016699147971571,0.41286264181212917,0.7477408527431543,0.6934697748750102,0.17482590890104502,0.4037213905457306,0.5276285135999073,0.9652672543987563,0.9011554351292081,0.2833494082766229,0.5647267233049921,0.6609766177098609
32,0.20585132030010964,0.19237505582144138,0.060761823459855084,0.12000326556838621,0.16523145867558486,0.41170186142587695,0.38475057451754774,0.12152632553056054,0.24001139487363815,0.3304629482107936,0.6175530734734822,0.5771252461390055,0.18228956649248015,0.3600172103238797,0.49569540684097113,0.823404855221254,0.7695011411936256,0.2430525109960298,0.48001952219116956,0.6609262156576277,1.029257079482473,0.961876861433127,0.30381659020672047,0.6000278349946516,0.8261581107350777,0.19980991696557496,0.1778703466564392,0.04798744005850855,0.10849588079261344,0.14147287420178795,0.4022493384133288,0.3782896761083231,0.09552623175619612,0.21366084565871293,0.28174949072355465,0.563452957416632,0.5007050272935103,0.13928317926892228,0.3120970304184812,0.42670964953321133,0.7686326693664971,0.712656565981098,0.17938520104551417,0.4174489609466009,0.5431185326157582,0.9936806393951035,0.9240476313355995,0.29005133671154365,0.5785509599239861,0.6769611530873865
33,0.212282967549093,0.19838683556587478,0.06265920610290944,0.12375544530008695,0.1703946266123903,0.42456798652500327,0.39677304569537647,0.12532403707820525,0.24751090548598292,0.3407895201137306,0.6368519905611059,0.5951605631155215,0.18798604811698788,0.3712672025913113,0.5111842055122939,0.8491354275739844,0.7935478198006751,0.2506488762701293,0.4950218060222732,0.6815790772986149,1.0614203351693177,0.9919357287833068,0.31331131017030917,0.6187764633149058,0.8519746167032816,0.2067297003621917,0.18444684487567709,0.04993033638044798,0.11334755219969679,0.14681708113238134,0.417218802301495,0.3909807696773119,0.09909703109508466,0.22115408818333981,0.2927201595098844,0.5831929549211191,0.516964025491464,0.1442339038472329,0.32245368618091214,0.44314604639443267,0.7939501686751523,0.7356025379845018,0.18481305478731716,0.43572689679250143,0.5638965529302559,1.0240926164427093,0.9546289544783528,0.2996868496615154,0.5948910433402623,0.6979857331628242
34,0.21871631495640326,0.20439775603340066,0.06456006928144302,0.12750518971629582,0.17555784316020384,0.43743336037252833,0.40879764875904545,0.12912034612025658,0.25501295330095997,0.3511170292510294,0.6561506938792063,0.6131956351015183,0.193682671144474,0.3825164118456491,0.5266745740354977,0.8748673152410454,0.8175949232208941,0.2582449961959744,0.5100223814668112,0.7022333051034702,1.0935840526381955,1.0219941409349154,0.32280732875944596,0.6375276844038253,0.8777913653985776,0.21401122830865058,0.19115766201680914,0.05204414877711061,0.1175283162427071,0.15194373072101447,0.43227133746304813,0.40427128059382184,0.10262338222432224,0.22893806823365273,0.30269063376940175,0.6027176500949485,0.5346787485644902,0.1495427928109308,0.3323813407510965,0.45891945189084804,0.8177516430842684,0.7580543224763776,0.19014465092460361,0.4547886048328095,0.5878915620123719,1.0548189485028392,0.9834902740604542,0.31029303139876024,0.6109460081223556,0.7211738690890088
35,0.22514964484045177,0.21040954442300808,0.06645872796411441,0.1312540403116405,0.18072099430918248,0.45029942679777557,0.4208203657121321,0.13291816906206586,0.26251067429373787,0.36144366309048426,0.6754491905962254,0.6312318264797707,0.19937827702688504,0.3937672831923803,0.5421656290176331,0.9005988003885146,0.8416426777175665,0.26583914319368956,0.5250238777454164,0.7228886983453937,1.1257487299572295,1.0520528461016931,0.3322997115227649,0.6562788227315081,0.9036100353168103,0.2200417487286579,0.19669528113365103,0.05375478946309914,0.12097548924615346,0.155986902007233,0.44508042772723944,0.4166527816896378,0.10549962566380167,0.2353889319437315,0.31091073418871995,0.6188004870284217,0.549844958339824,0.15399532538448768,0.34262423046790536,0.4713694773684539,0.8390345545890754,0.7764688111410414,0.1945485104308655,0.46751520539285657,0.6055720357509614,1.0792526598603158,1.0095851832553766,0.31904627864204754,0.6241738880585789,0.740344970567599
36,0.23158221026324471,0.21642030653958783,0.06835680867515519,0.13500461661759425,0.18588474976668234,0.46316533200308807,0.4328441150268435,0.1367165774567359,0.27001182775316673,0.37177022469040594,0.6947478983340185,0.6492661469948728,0.2050757383033849,0.4050189365679323,0.5576559672977234,0.9263302831604384,0.8656893015497954,0.2734347063325916,0.5400244797568625,0.7435422718368074,1.1579128898815472,1.082110439685914,0.341795003303722,0.6750315743658146,0.9294273543373544,0.2271408169277043,0.20254073191218852,0.05577361559220487,0.12568584097338134,0.1612159647903001,0.45899391423402724,0.43130655642866106,0.10887729812432742,0.24302151701741903,0.32001776661402004,0.6389700432792654,0.5678732642582214,0.15930280364419386,0.35501985845562245,0.48604061746592236,0.8658217886234949,0.7983227085916454,0.2001921981165187,0.48220059994233727,0.6271557005007606,1.1096858919848105,1.0427947426995274,0.3294344678187693,0.6442752576780434,0.7631521285320716
37,0.23801488780499436,0.22243392247084193,0.07025558625821128,0.13875441996526724,0.19104788557336175,0.4760307633061479,0.44486832424416917,0.14051524615315508,0.2775112476934214,0.38209685158990303,0.714045965239608,0.6673016326709096,0.2107730731672187,0.4162682388786134,0.5731461560701457,0.9520615969539772,0.8897360156304812,0.28103160589668186,0.5550259136701157,0.7641971370946827,1.1900764556772918,1.112169531930482,0.35128905503927843,0.6937811935133087,0.9552458180211005,0.23386682343873283,0.20873445335955795,0.05760153286966583,0.12993060472575807,0.1664681994291084,0.4730804554323243,0.44385568683770055,0.11227179914457193,0.2505851746298796,0.3286166686123721,0.657946030609899,0.5857402999395357,0.16456762125005156,0.3672875053775074,0.5003140427154777,0.8899217577393047,0.8199775809926511,0.20602130818760805,0.496582298115672,0.6495601296864784,1.140414949382378,1.0747474437697873,0.3397001070756771,0.6682949417645997,0.7858230338542463
38,0.24444842546090284,0.22844615009908065,0.07215522458877408,0.14250496010281152,0.19621222460637203,0.48889656415203075,0.45689103610965587,0.14431113980924404,0.2850132297856527,0.39242540501527684,0.733344654804533,0.6853373846332345,0.21646970370438082,0.4275191683510754,0.5886369352074373,0.9777928615113458,0.9137820042466185,0.2886267761583389,0.5700257013725181,0.784850521809209,1.222241666003034,1.1422286281355731,0.3607822535395662,0.7125299346771214,0.9810625136442288,0.2390136294015068,0.21428470364294983,0.05877920900571719,0.1334601718882538,0.17046774769656514,0.4847631847431699,0.45396890733710504,0.1151284931001885,0.25681739852029184,0.3358135775103288,0.6737895338960013,0.600492786687925,0.16890236438606215,0.3773768113816872,0.5120868409975466,0.911661565681136,0.8378655708622726,0.211150214486521,0.5083368711161711,0.667957706828554,1.1672908560059314,1.0978530099604495,0.3481606870721988,0.6873210253037048,0.8046836358158633
39,0.2508811613249672,0.23445686155751705,0.07405411356298573,0.14625476572684853,0.20137488076629056,0.5017615669333388,0.4689147821455233,0.1481096671041475,0.29251436725115876,0.40275101421541715,0.7526436013006261,0.7033720914629342,0.222166289255968,0.43876996020663145,0.6041279507694673,1.0035247533850191,0.937828886999449,0.2962226221469536,0.5850280579672564,0.8055044581494943,1.2544053699977873,1.1722864237592157,0.3702750141776825,0.7312827515059079,1.006880208907478,0.24530547514983977,0.2206036896243015,0.06019378383135511,0.1376866123393438,0.17530391864817613,0.4986276651976648,0.4659360698922782,0.11854467773233661,0.2642208742760404,0.34437557385567147,0.6926412528777813,0.6180166443148567,0.1739593131438299,0.3892339426037173,0.5260797089801097,0.9372622477740904,0.8590306953015213,0.21891212572486576,0.5244358827368174,0.6889762024634255,1.1982995931056795,1.1276147592547978,0.3581499634325888,0.7093528331978518,0.8271181918543924
40,0.2573135994095204,0.2404688646472894,0.07595304751951104,0.15000695112282558,0.20653754532427795,0.5146278644161435,0.48093831739158366,0.15190833581473143,0.30001382455040815,0.41307902397618335,0.7719426201325129,0.7214074011551047,0.2278612719161139,0.4500192300516316,0.6196191658654463,1.029257079482473,0.961876861433127,0.30381659020672047,0.6000278349946516,0.8261581107350777,1.2865696276692824,1.202345089330406,0.37977063989087434,0.7500330249103409,1.0326975635770719,0.2521893320234616,0.22748735820121496,0.061598107644466285,0.14187098263209236,0.18019985801011495,0.5119261234050274,0.47828814972245615,0.12204706406560836,0.2715788870689515,0.352872036778791,0.7144520715624576,0.6362046302464386,0.17927889836148292,0.4008050924568532,0.5402709535967201,0.9639969990641666,0.8816359089027682,0.22696602042693703,0.5412602306869883,0.7065408611628223,1.2285476978373564,1.1584146185719557,0.3684006303486353,0.7314830352204316,0.8500773029848618
41,0.2637468217703932,0.24648143792794427,0.07785195150946483,0.15375493676369179,0.21170281377313982,0.5274933064366794,0.4929612340085653,0.15570452593108533,0.30751671673538744,0.42340537542165674,0.7912401753756719,0.7394427070619531,0.23355927498728668,0.46127087988435556,0.6351084986159382,1.054987297720456,0.9859228752125808,0.31141167186274005,0.6150267402184786,0.8468107284712001,1.3187350068248873,1.2324052562059293,0.38926512201946617,0.7687860084147089,1.0585154383823487,0.25845731387023296,0.23346707406700773,0.062843918123709,0.14515533880105405,0.1845190246821838,0.5235822073732989,0.4898018772443705,0.1253500089534606,0.2780347332924257,0.3601008017951092,0.7347280356636512,0.6540166834609116,0.18460722862679596,0.41078754707477233,0.5531034640164615,0.9918360235821102,0.9054872102953231,0.23322494217221681,0.5557118285115169,0.7245816091894054,1.2580272741916023,1.1876044932590142,0.37809073573863256,0.7506001738586673,0.8714335921433387
42,0.27017890520415566,0.25249220654692184,0.0797516862769903,0.1575063092759952,0.216866329091782,0.5403591327978576,0.5049843317046736,0.1595026528516958,0.3150153732935684,0.4337328374787701,0.8105387076449035,0.7574771706810728,0.23925575660654408,0.47252097755946143,0.6506004809079275,1.0807183427950389,1.0099712372901148,0.31900880146574256,0.6300256813156756,0.86746548603654,1.3508989760495804,1.2624623740448697,0.39876027985349866,0.7875355295079951,1.0843328342003609,0.2652246790614644,0.24057650073051873,0.06430922008027978,0.14871701166931348,0.18958027501742122,0.5379607418824482,0.5040647801683728,0.129133242047697,0.28593663494115246,0.3686716638813785,0.7581700798517469,0.6754155877419896,0.19087114489386398,0.4226689161083208,0.5684200898820613,1.0239478203951902,0.9336195957935878,0.2408173594904558,0.5729722958797194,0.7460169682563073,1.2930681021065418,1.2205551468023699,0.3893844215022177,0.7711332701765402,0.8967708621583804
43,0.2766116887454483,0.2585037332236094,0.08165038988671813,0.16125606801564074,0.22202832198061884,0.5532248814454063,0.5170089582529278,0.16330201839416197,0.3225147386905607,0.44405913117783824,0.8298373518792563,0.775512710962327,0.24495171143635894,0.4837734557527789,0.6660908135204956,1.1064501358231786,1.0340164383946577,0.3266025105914912,0.6450288659442287,0.888120056089317,1.3830628224098178,1.2925212325081712,0.4082540426554623,0.8062858495621185,1.1101491700410442,0.27192561673059196,0.24773269613148277,0.0664628169635862,0.15298298390006587,0.19543181409265964,0.5519645147119238,0.5177758827266197,0.13270881803703127,0.29375963024105306,0.3779746401244016,0.7820224827558623,0.6965565847003655,0.19709749200735754,0.4341215631993724,0.5835708349192485,1.055172932844185,0.9615993405577687,0.24814817303352904,0.5901111573270157,0.7671508640276936,1.3281503894586353,1.25307196594032,0.399747745145698,0.7913159078718003,0.9241764103208605
44,0.28304384338888455,0.2645155095101387,0.08354844062610227,0.16500750594604124,0.22719297674725777,0.5660908147037247,0.5290325153659077,0.1670985727395953,0.33001425944860774,0.4543865673984404,0.8491354275739844,0.7935478198006751,0.2506488762701293,0.4950218060222732,0.6815790772986149,1.1321819292539552,1.058064001309749,0.3342009827398969,0.6600293999363358,0.9087738924960469,1.415227233936268,1.3225801745879844,0.41774822082691343,0.8250386634102507,1.135967210011055,0.27808040683433655,0.25376673653239845,0.06791132951320147,0.15673163306715038,0.19932694850594496,0.5634679712956557,0.5289674400978389,0.13571465475641636,0.30023044058433684,0.3849979208725226,0.8014179013576758,0.7140288353112315,0.20223917581451353,0.4453415307043912,0.5960638850199051,1.0811532524249616,0.9852562963625144,0.25417263853979133,0.6043284397600978,0.7845774903333671,1.3581952495307783,1.2797113690186555,0.40821157774623346,0.8080899842423904,0.9456055903103685
45,0.2894778775356177,0.27052789768392627,0.08544795254758725,0.16875723888866886,0.23235492424409565,0.5789557029182432,0.5410554359718107,0.1708953046322813,0.3375145489995112,0.46471349721019295,0.8684342916759464,0.8115833495558606,0.25634632256432127,0.5062727493569134,0.6970692875487892,1.1579128898815472,1.082110439685914,0.341795003303722,0.6750315743658146,0.9294273543373544,1.4473919355667,1.3526398655487817,0.427242532923171,0.8437890204072783,1.161785161854068,0.28537660751614835,0.26098995707496564,0.06940210019867903,0.1615864298616678,0.20397523018724895,0.5780051329436031,0.5422648601808892,0.13939952165260444,0.3079482980845598,0.39522219128051767,0.8244333137560903,0.7349467402354177,0.2079283791101345,0.4584450331414449,0.6107398325775307,1.1115331740320813,1.0132060919171533,0.26128597329038034,0.6213261813769684,0.8056669122603289,1.395335336044449,1.3135530834943971,0.4201907665194167,0.8282162444558362,0.9674396112757704
46,0.2959111849941472,0.2765396812856747,0.08734613718142442,0.1725078163145048,0.23751931158495054,0.5918217634560906,0.5530770504149081,0.17469344655206098,0.3450165611959416,0.47504032233342625,0.8877333535447078,0.829617823494819,0.26204281918045047,0.5175244443695586,0.712561109913366,1.1836443413138915,1.1061581464261168,0.3493901285444441,0.6900305878346378,0.9500821040098211,1.479555601984094,1.3826978909233687,0.4367348856838832,0.862540154592605,1.1876042410941905,0.2924006829408977,0.26815640675709784,0.07098738445806986,0.16613106422253393,0.2086108456585891,0.592553850637475,0.5554125186208024,0.1433764563128375,0.315618566127399,0.4049827592920597,0.8475388778218219,0.7554800205891945,0.2131593974720886,0.470308802253938,0.6261260587793108,1.1433777251430823,1.0406329939289738,0.26874770154336125,0.6382006899621394,0.8272962490249423,1.4301164596110492,1.3470106829872543,0.4315344521010804,0.8482969055455973,0.9886082524988717
47,0.3023432730056146,0.2825512099331922,0.08924480334739064,0.1762558708950599,0.24268271235057953,0.6046882184410926,0.5651029493937623,0.17849114310390346,0.3525151424570879,0.48536787870598685,0.9070319337179065,0.847653982408935,0.2677381872082959,0.5287719247301708,0.7280509485647506,1.2093755102968222,1.1302044142661631,0.3569855441584282,0.7050321060127771,0.9707359305272768,1.5117198107300736,1.4127552816060913,0.44622979818699404,0.8812897751617301,1.213420359804996,0.2982110014981748,0.2739420152574159,0.07231616064149235,0.16990776582013098,0.2124459459759929,0.6035974638405188,0.5662139789647919,0.1466598858371005,0.3219883886332162,0.4128082782089843,0.8666230854960697,0.7720612649785092,0.21747783701137716,0.4810728218001494,0.6391298168058697,1.1708042061992372,1.0631546304098212,0.2751208136716314,0.6521886581202283,0.8469277019678171,1.458664549775421,1.3744423809212898,0.44088011070491484,0.8650353184018903,1.0072676317003928
48,0.30877641851344223,0.28856192634353967,0.09114315806257998,0.18000735289997258,0.24784589257266412,0.6175530734734822,0.5771252461390055,0.18228956649248015,0.3600172103238797,0.49569540684097113,0.9263302831604384,0.8656893015497954,0.2734347063325916,0.5400244797568625,0.7435422718368074,1.2351070550164627,1.154251761023255,0.364580076519989,0.7200318218672619,0.9913897683175936,1.543884085136829,1.4428156402429368,0.45572494101738037,0.9000417677953418,1.2392374472014995,0.3049912407191093,0.2802379189990467,0.07446156073036242,0.1744463426389441,0.21697839784788936,0.617357253671276,0.5789409647209507,0.15061465962828802,0.3296246440732735,0.4222132552726263,0.8888544227358678,0.7920480230879074,0.2225886474781622,0.4945705653400647,0.654608132826817,1.2022330806291586,1.0904727180941007,0.2829161287426331,0.6688765621513003,0.8703393210556156,1.4924283319943255,1.4064026286138702,0.451899034105047,0.885154669816178,1.0314059481480666
49,0.3152092603465354,0.2945739598125131,0.09304442922911257,0.1837586269361159,0.2530104951621347,0.6304192774332564,0.5891487868955326,0.18608823519653514,0.36751576868973,0.5060211799106993,0.9456288682882898,0.8837238183286105,0.2791322790325617,0.5512737057301753,0.7590335966045798,1.2608385252094123,1.1782977614388228,0.3721743710348882,0.7350341995008972,1.0120433887864526,1.5760477071796335,1.4728736855610234,0.4652181695348543,0.9187929569061735,1.2650557707048486,0.3115234933320108,0.2863511864490926,0.07716977354438322,0.17896535137465164,0.22144712870615751,0.6307654890648967,0.5917023369750948,0.15474193147278317,0.33713286073355125,0.43170977630199564,0.9111404487261954,0.8120965131784642,0.22763431087439667,0.5078379606008804,0.6688613964424419,1.232985964013026,1.1180422038344948,0.290683395171258,0.6853938123016194,0.8942439189031439,1.5258707573372,1.4387747277502196,0.46274357416196993,0.9051463569180357,1.0551744632638913
50,0.32164199200462695,0.30058613870723144,0.09494181175866745,0.18750849857029833,0.25817450454646995,0.643284456750016,0.6011729610189331,0.1898860581779844,0.3750160872653213,0.5163474829791184,0.9649272543348204,0.9017588885813267,0.28482748453534024,0.5625263285169111,0.7745226552591977,1.2865696276692824,1.202345089330406,0.37977063989087434,0.7500330249103409,1.0326975635770719,1.608212167750477,1.5029320899697503,0.4747129345057889,0.9375416283084343,1.290873985085228,0.31692215971657783,0.29160704748919825,0.08039014361123047,0.18272294296921895,0.22513841482249425,0.6413514030586144,0.6032692289016431,0.15818590983751327,0.3433619063370764,0.43985866696321263,0.9298687021521944,0.8289302807020056,0.23183103000180555,0.5169338033512206,0.6806309392548542,1.258487382120374,1.1408559064469697,0.2972477723101318,0.6990649797113776,0.9144423369110783,1.5583018999072882,1.4649243812128625,0.472421221650626,0.921021038305321,1.0751220151072887
51,0.3280749731135323,0.3065976954522397,0.09684243721272007,0.1912598441369212,0.26333730508479364,0.6561506938792063,0.6131956351015183,0.193682671144474,0.3825164118456491,0.5266745740354977,0.9842257397514749,0.9197952929968998,0.29052610301471266,0.5737762850974234,0.790015095150362,1.3123009489735096,1.2263932408762277,0.3873677244836231,0.7650354182023228,1.0533525619805721,1.6403771968937104,1.5329914085086254,0.4842075130413347,0.9562936367664416,1.3166903747379644,0.32381594865939484,0.2980359001333389,0.08403053543375044,0.18721970727810924,0.23003357768365862,0.6538646981720677,0.6158438886298301,0.16203512758962238,0.3507832393048952,0.4499044153687041,0.9523993475135014,0.8484417235656248,0.23760227624220848,0.5292832164666365,0.6946054447322294,1.289820541418529,1.1684713970181009,0.30532257479936614,0.716053694104249,0.9359920735126608,1.5902123884786534,1.495813313329041,0.48388825333534086,0.9395002972642732,1.098926294132918
52,0.33450841162311806,0.3126090756939013,0.09873996116259885,0.1950071507933696,0.26850139887455937,0.6690163610775954,0.625220051333899,0.1974803676957153,0.3900192349381205,0.537003215777156,1.0035247533850191,0.937828886999449,0.2962226221469536,0.5850280579672564,0.8055044581494943,1.3380330606270265,1.2504392447328874,0.39496397833832797,0.7800334617777558,1.074006532556751,1.6725413800535305,1.5630504801696707,0.49370297483251396,0.9750423448353511,1.3425084254434971,0.33093721676670884,0.30441151744608164,0.0875906290021432,0.19195516798061987,0.23479879693420624,0.6664091154539658,0.6290689004581058,0.16548400127939605,0.3580989762160357,0.45931175036930083,0.9736340350637175,0.8682318594503589,0.2433737111695915,0.5445694788714395,0.7087186389397955,1.3208625294870386,1.195785268741276,0.3134132299269866,0.7329930239600267,0.9560187935723243,1.6238430552843124,1.5262193641913542,0.4951423970993039,0.9576464970820261,1.1223931706784294
53,0.3409410269203962,0.31862146932523105,0.10063971089646596,0.19875937719545128,0.27366407007711546,0.6818818530989268,0.6372429600118523,0.2012770845956476,0.3975178881172684,0.5473290649608256,1.0228224614912165,0.9558640071368055,0.30191823551261976,0.5962764014184605,0.8209938147072002,1.3637639487412314,1.274487021638315,0.4025585182004277,0.7950357093955029,1.0946592114818725,1.704705819405925,1.5931091542276774,0.5031957579744464,0.9937959827477607,1.3683264015650247,0.3368399070387504,0.3097017906980679,0.09055225215964609,0.19564432921647548,0.23852974586829975,0.6773892646089472,0.6401539703337826,0.1683184255052268,0.36368740467734983,0.4665458100859745,0.9910808841781678,0.8848493419960181,0.2484434152441582,0.553708259116567,0.7208733760812277,1.3446502093637165,1.2181513379821793,0.3202223100998133,0.7448904997954338,0.9732445419200303,1.65113921197276,1.551209361221676,0.5043935470002993,0.9724575652361108,1.142013038054215
54,0.347374290842134,0.32463365868787136,0.1025380730909242,0.20250993104391085,0.2788276560600512,0.6947478983340185,0.6492661469948728,0.2050757383033849,0.4050189365679323,0.5576559672977234,1.042122738861304,0.973900387945829,0.30761470213002967,0.6075264303160192,0.8364841584017715,1.3894958331208374,1.2985326277191485,0.41015112873295123,0.810037252643308,1.1153140702788011,1.7368699746906269,1.623167985862362,0.5126892093161576,1.0125471547559384,1.394143190255079,0.3435887337962947,0.3169164572807826,0.0940731196447299,0.20090945298544996,0.24352092738979667,0.6916484995430433,0.6514601934079107,0.17132072529090647,0.37027440986644294,0.475745393514096,1.0105779695655985,0.9020469766882642,0.2535752256538292,0.5636892848823328,0.733638877516103,1.3689518021012193,1.2413441088950639,0.3270159623479141,0.7600417791519247,0.992518921084464,1.6876697834667411,1.58214842724164,0.5144893223140362,0.9901865537349381,1.166027763717008
55,0.35380574254436103,0.33064480827264553,0.10443698458135436,0.20625962217648203,0.2839917320682992,0.7076137979323813,0.6612900224579561,0.20887443702340747,0.41251596157513726,0.5679830424765249,1.0614203351693177,0.9919357287833068,0.31331131017030917,0.6187764633149058,0.8519746167032816,1.415227233936268,1.3225801745879844,0.41774822082691343,0.8250386634102507,1.135967210011055,1.7690344875055213,1.6532253670791257,0.5221842332326302,1.031297475342643,1.4199594533221958,0.35004181175300053,0.32287569367017566,0.09700487502528764,0.20556131831766453,0.24771752407219852,0.70330815316436,0.6631472179131169,0.1736814953770553,0.37566493183947297,0.4834768888537138,1.0265230796579932,0.9157665663575574,0.25769241637687984,0.5728876160751328,0.7441687858084634,1.390527045961417,1.2601208896508698,0.3326499446757583,0.7723198954534525,1.0092161720842767,1.7188325081509206,1.6077225548712684,0.5227004844546129,1.004803211991807,1.185831991410453
56,0.3602390907038025,0.33665637458113684,0.1063343821163148,0.21000935106248964,0.2891546879364787,0.7204797260709264,0.673313600400178,0.21267114640774298,0.42001716972874786,0.578311232682919,1.0807183427950389,1.0099712372901148,0.31900880146574256,0.6300256813156756,0.86746548603654,1.44095828997953,1.3466272481710009,0.42534277569111034,0.8400401264133432,1.1566224225245028,1.8011978830337165,1.683284142989566,0.5316773578479275,1.0500478419264696,1.4457772674439608,0.3575748334821569,0.32970545784888616,0.10052255858459941,0.21109453833388325,0.25273684130471463,0.7160955594873959,0.6772284705681412,0.17718240560795578,0.3822947384154888,0.493183147977425,1.045309949030878,0.9323228897104608,0.26206777310233087,0.5838909261151308,0.756815903745967,1.41462093122371,1.282515461753162,0.33935528964903194,0.787142292506835,1.0300581894201928,1.7528160537087571,1.638300752760049,0.5322773748011551,1.03000630014678,1.209237631970974
57,0.3666720973998152,0.34266751057645883,0.1082347111328581,0.2137599058900847,0.2943170170231923,0.733344654804533,0.6853373846332345,0.21646970370438082,0.4275191683510754,0.5886369352074373,1.100017045918181,1.0280055509053962,0.32470445984867724,0.64127995027566,0.882955584551429,1.4666898122647094,1.3706742029145145,0.4329374630857753,0.8550398642240842,1.1772760423250181,1.8333629432425051,1.713343269417627,0.5411727610054331,1.0687982390528603,1.471594078760785,0.3658379296532149,0.33646879156986087,0.10399270739840288,0.21671899105345088,0.25878750198074096,0.7282655875488915,0.6902696889997776,0.18066324797085742,0.38875145085299845,0.5028046815134936,1.0651970155971786,0.9478233716174749,0.2662894058460761,0.5952179664495997,0.7694950065083961,1.438219649293491,1.3047161635754172,0.34596967904746323,0.8020572850943531,1.0481573067966343,1.787680307338384,1.6705192757398302,0.541701132839573,1.0553772035369722,1.2342426675832912
58,0.37310471779984566,0.34868012333520865,0.11013253153867726,0.2175088035475577,0.2994812838807738,0.7462098925289196,0.6973603061821472,0.22026697738707032,0.43501944656971847,0.5989636508637789,1.119315953176108,1.0460408274855801,0.3303996653465198,0.6525290750604353,0.8984465825595438,1.4924213915780957,1.394721448870797,0.44053332406851803,0.8700404899861311,1.1979288087631799,1.8655273973814328,1.7434024138556823,0.5506668277623912,1.0875485889933234,1.4974119204730045,0.37146187661359614,0.34163338567761736,0.10613681674700887,0.22139624908395733,0.26224785968632564,0.7377082647319405,0.7010131264151792,0.18364913325013912,0.39366334439906875,0.5109597038715512,1.08180616508854,0.96088269910764,0.2697910948492235,0.6050172161347899,0.7802193307465528,1.458231253764973,1.323793306337386,0.35115398984824425,0.8146175185985521,1.0632160015417995,1.8160170708817824,1.6977610766834559,0.5493899621672585,1.0763213051645366,1.2567481448678395
